,matchcode,team,map,priority
12629,2323314,Bpro,Cache,2
12630,2323314,Valiance,Train,3
12631,2323314,Bpro,Inferno,4
12632,2323314,Valiance,Mirage,5
12633,2323314,Bpro,Nuke,6
12634,2323313,GameAgents,Nuke,1
12635,2323313,Bajini Puleni,Mirage,2
12636,2323313,GameAgents,Train,3
12637,2323313,Bajini Puleni,Overpass,4
12638,2323313,GameAgents,Dust2,5
12639,2323313,Bajini Puleni,Cache,6
12640,2323312,Bpro,Dust2,1
12641,2323312,MK,Nuke,2
12642,2323312,Bpro,Cache,3
12643,2323312,MK,Mirage,4
12644,2323312,Bpro,Overpass,5
12645,2323312,MK,Train,6
12646,2323178,GameAgents,Mirage,1
12647,2323178,Nexus,Dust2,2
12648,2323178,GameAgents,Nuke,3
12649,2323178,Nexus,Train,4
12650,2323178,GameAgents,Overpass,5
12651,2323178,Nexus,Cache,6
12652,2323177,Invictus Aquilas,Cache,1
12653,2323177,Nexus,Overpass,2
12654,2323177,Invictus Aquilas,Inferno,3
12655,2323177,Nexus,Train,4
12656,2323177,Invictus Aquilas,Dust2,5
12657,2323177,Nexus,Nuke,6
12658,2323057,Bpro,Overpass,1
12659,2323057,Invictus Aquilas,Train,2
12660,2323057,Bpro,Dust2,3
12661,2323057,Invictus Aquilas,Inferno,4
12662,2323057,Bpro,Cache,5
12663,2323057,Invictus Aquilas,Mirage,6
12664,2323056,Nexus,Train,1
12665,2323056,Valiance,Overpass,2
12666,2323056,Nexus,Nuke,3
12667,2323056,Valiance,Cache,4
12668,2323056,Nexus,Inferno,5
12669,2323056,Valiance,Dust2,6
12670,2323055,Valiance,Overpass,1
12671,2323055,Bajini Puleni,Mirage,2
12672,2323055,Valiance,Cache,3
12673,2323055,Bajini Puleni,Train,4
12674,2323055,Valiance,Dust2,5
12675,2323055,Bajini Puleni,Nuke,6
12676,2323054,GameAgents,Nuke,1
12677,2323054,Valiance,Overpass,2
12678,2323054,GameAgents,Inferno,3
12679,2323054,Valiance,Dust2,4
12680,2323054,GameAgents,Cache,5
12681,2323054,Valiance,Mirage,6
12682,2322975,Invictus Aquilas,Train,1
12683,2322975,Windigo,Nuke,2
12684,2322975,Invictus Aquilas,Inferno,3
12685,2322975,Windigo,Cache,4
12686,2322975,Invictus Aquilas,Dust2,5
12687,2322975,Windigo,Mirage,6
12688,2322974,Bpro,Overpass,1
12689,2322974,Windigo,Nuke,2
12690,2322974,Bpro,Dust2,3
12691,2322974,Windigo,Inferno,4
12692,2322974,Bpro,Cache,5
12693,2322974,Windigo,Mirage,6
12694,2322973,Windigo,Dust2,1
12695,2322973,GameAgents,Overpass,2
12696,2322973,Windigo,Cache,3
12697,2322973,GameAgents,Train,4
12698,2322973,Windigo,Nuke,5
12699,2322973,GameAgents,Mirage,6
12700,2322972,Bajini Puleni,Mirage,1
12701,2322972,MK,Inferno,2
12702,2322972,Bajini Puleni,Overpass,3
12703,2322972,MK,Nuke,4
12704,2322972,Bajini Puleni,Dust2,5
12705,2322972,MK,Train,6
12706,2322897,GameAgents,Overpass,1
12707,2322897,MK,Mirage,2
12708,2322897,GameAgents,Train,3
12709,2322897,MK,Cache,4
12710,2322897,GameAgents,Nuke,5
12711,2322897,MK,Inferno,6
12712,2322896,GameAgents,Overpass,1
12713,2322896,Bpro,Cache,2
12714,2322896,GameAgents,Nuke,3
12715,2322896,Bpro,Inferno,4
12716,2322896,GameAgents,Mirage,5
12717,2322896,Bpro,Dust2,6
12718,2322895,Invictus Aquilas,Cache,1
12719,2322895,Valiance,Overpass,2
12720,2322895,Invictus Aquilas,Inferno,3
12721,2322895,Valiance,Dust2,4
12722,2322895,Invictus Aquilas,Train,5
12723,2322895,Valiance,Nuke,6
12724,2322705,Bpro,Overpass,1
12725,2322705,MK,Nuke,2
12726,2322705,Bpro,Dust2,3
12727,2322705,MK,Mirage,4
12728,2322705,Bpro,Cache,5
12729,2322705,MK,Inferno,6
12730,2322706,Invictus Aquilas,Dust2,1
12731,2322706,Bajini Puleni,Overpass,2
12732,2322706,Invictus Aquilas,Inferno,3
12733,2322706,Bajini Puleni,Mirage,4
12734,2322706,Invictus Aquilas,Train,5
12735,2322706,Bajini Puleni,Nuke,6
12736,2322708,Valiance,Overpass,1
12737,2322708,Bpro,Cache,2
12738,2322708,Valiance,Train,3
12739,2322708,Bpro,Dust2,4
12740,2322708,Valiance,Mirage,5
12741,2322708,Bpro,Inferno,6
12742,2322707,Valiance,Overpass,1
12743,2322707,GameAgents,Inferno,2
12744,2322707,Valiance,Train,3
12745,2322707,GameAgents,Mirage,4
12746,2322707,Valiance,Dust2,5
12747,2322707,GameAgents,Nuke,6
12748,2322703,GameAgents,Train,1
12749,2322703,Invictus Aquilas,Inferno,2
12750,2322703,GameAgents,Nuke,3
12751,2322703,Invictus Aquilas,Mirage,4
12752,2322703,GameAgents,Overpass,5
12753,2322703,Invictus Aquilas,Dust2,6
12754,2322702,Nexus,Train,1
12755,2322702,Bpro,Cache,2
12756,2322702,Nexus,Overpass,3
12757,2322702,Bpro,Dust2,4
12758,2322702,Nexus,Nuke,5
12759,2322702,Bpro,Mirage,6
12760,2322701,Valiance,Overpass,1
12761,2322701,Nexus,Nuke,2
12762,2322701,Valiance,Dust2,3
12763,2322701,Nexus,Train,4
12764,2322701,Valiance,Mirage,5
12765,2322701,Nexus,Cache,6
12766,2324480,FURIA,Train,1
12767,2324480,Ghost,Mirage,2
12768,2324480,FURIA,Dust2,5
12769,2324480,Ghost,Inferno,6
12770,2324479,Sharks,Overpass,1
12771,2324479,Ghost,Mirage,2
12772,2324479,Sharks,Cache,5
12773,2324479,Ghost,Dust2,6
12774,2324478,FURIA,Mirage,1
12775,2324478,eUnited,Dust2,2
12776,2324478,FURIA,Train,5
12777,2324478,eUnited,Nuke,6
12778,2324477,Sharks,Overpass,1
12779,2324477,Swole Patrol,Train,2
12780,2324477,Sharks,Dust2,5
12781,2324477,Swole Patrol,Nuke,6
12782,2324476,FURIA,Mirage,1
12783,2324476,compLexity,Overpass,2
12784,2324476,FURIA,Dust2,5
12785,2324476,compLexity,Cache,6
12786,2324447,SCARZ Absolute,Nuke,1
12787,2324447,GOSU,Dust2,2
12788,2324447,SCARZ Absolute,Train,5
12789,2324447,GOSU,Overpass,6
12790,2324445,Ignis,Overpass,1
12791,2324445,GOSU,Dust2,2
12792,2324445,Ignis,Inferno,5
12793,2324445,GOSU,Cache,6
12794,2324446,MVP PK,Overpass,1
12795,2324446,SCARZ Absolute,Inferno,2
12796,2324446,MVP PK,Mirage,5
12797,2324446,SCARZ Absolute,Train,6
12798,2324443,MVP PK,Cache,1
12799,2324443,2990,Inferno,2
12800,2324443,MVP PK,Overpass,3
12801,2324443,2990,Nuke,4
12802,2324443,MVP PK,Mirage,5
12803,2324443,2990,Dust2,6
12804,2324440,GOSU,Dust2,1
12805,2324440,EMC,Train,2
12806,2324440,GOSU,Cache,3
12807,2324440,EMC,Nuke,4
12808,2324440,GOSU,Mirage,5
12809,2324440,EMC,Overpass,6
12810,2324441,Scourge of Gods,Nuke,1
12811,2324441,Ignis,Mirage,2
12812,2324441,Scourge of Gods,Overpass,3
12813,2324441,Ignis,Train,4
12814,2324441,Scourge of Gods,Dust2,5
12815,2324441,Ignis,Cache,6
12816,2324442,SCARZ Absolute,Inferno,1
12817,2324442,D13,Cache,2
12818,2324442,SCARZ Absolute,Train,3
12819,2324442,D13,Mirage,4
12820,2324442,SCARZ Absolute,Nuke,5
12821,2324442,D13,Dust2,6
12822,2324541,Windigo,Cache,1
12823,2324541,3DMAX,Train,2
12824,2324541,Windigo,Overpass,5
12825,2324541,3DMAX,Nuke,6
12826,2324540,LeftOut,Nuke,1
12827,2324540,Nordavind,Cache,2
12828,2324540,LeftOut,Train,5
12829,2324540,Nordavind,Mirage,6
12830,2324539,AGO,Nuke,1
12831,2324539,Sprout,Overpass,2
12832,2324539,AGO,Dust2,5
12833,2324539,Sprout,Train,6
12834,2324504,3DMAX,Nuke,1
12835,2324504,Japaleno,Train,2
12836,2324504,3DMAX,Dust2,5
12837,2324504,Japaleno,Inferno,6
12838,2324506,Windigo,Nuke,1
12839,2324506,EURONICS,Mirage,2
12840,2324506,Windigo,Dust2,5
12841,2324506,EURONICS,Inferno,6
12842,2324501,AGO,Nuke,1
12843,2324501,NiP,Mirage,2
12844,2324501,AGO,Inferno,5
12845,2324501,NiP,Dust2,6
12846,2324505,Epsilon,Nuke,1
12847,2324505,Nordavind,Mirage,2
12848,2324505,Epsilon,Dust2,5
12849,2324505,Nordavind,Inferno,6
12850,2324502,Red Reserve,Dust2,1
12851,2324502,LeftOut,Overpass,2
12852,2324502,Red Reserve,Train,5
12853,2324502,LeftOut,Nuke,6
12854,2324503,ENCE,Cache,1
12855,2324503,Sprout,Overpass,2
12856,2324503,ENCE,Mirage,5
12857,2324503,Sprout,Nuke,6
12858,2324487,ENCE,Cache,1
12859,2324487,Japaleno,Train,2
12860,2324487,ENCE,Overpass,5
12861,2324487,Japaleno,Dust2,6
12862,2324494,Epsilon,Nuke,1
12863,2324494,Heroic,Inferno,2
12864,2324494,Epsilon,Dust2,5
12865,2324494,Heroic,Train,6
12866,2324492,Kinguin,Inferno,1
12867,2324492,Sprout,Dust2,2
12868,2324492,Kinguin,Mirage,5
12869,2324492,Sprout,Cache,6
12870,2324495,Fragsters,Overpass,1
12871,2324495,Windigo,Nuke,2
12872,2324495,Fragsters,Train,5
12873,2324495,Windigo,Dust2,6
12874,2324491,Red Reserve,Dust2,1
12875,2324491,EURONICS,Mirage,2
12876,2324491,Red Reserve,Cache,5
12877,2324491,EURONICS,Inferno,6
12878,2324490,OpTic,Cache,1
12879,2324490,LeftOut,Nuke,2
12880,2324490,OpTic,Dust2,5
12881,2324490,LeftOut,Overpass,6
12882,2324489,Nordavind,Cache,1
12883,2324489,NiP,Dust2,2
12884,2324489,Nordavind,Mirage,5
12885,2324489,NiP,Train,6
12886,2324488,AGO,Nuke,1
12887,2324488,3DMAX,Train,2
12888,2324488,AGO,Dust2,5
12889,2324488,3DMAX,Cache,6
12890,2324466,NiP,Mirage,1
12891,2324466,Fragsters,Overpass,2
12892,2324466,NiP,Cache,5
12893,2324466,Fragsters,Dust2,6
12894,2324463,Nordavind,Mirage,1
12895,2324463,Kinguin,Inferno,2
12896,2324463,Nordavind,Cache,5
12897,2324463,Kinguin,Nuke,6
12898,2324468,AGO,Dust2,1
12899,2324468,Windigo,Cache,2
12900,2324468,AGO,Inferno,5
12901,2324468,Windigo,Mirage,6
12902,2324467,Heroic,Inferno,1
12903,2324467,EURONICS,Mirage,2
12904,2324467,Heroic,Cache,5
12905,2324467,EURONICS,Train,6
12906,2324469,Epsilon,Nuke,1
12907,2324469,ENCE,Cache,2
12908,2324469,Epsilon,Dust2,5
12909,2324469,ENCE,Train,6
12910,2324462,LeftOut,Inferno,1
12911,2324462,3DMAX,Overpass,2
12912,2324462,LeftOut,Nuke,5
12913,2324462,3DMAX,Dust2,6
12914,2324382,eUnited,Dust2,1
12915,2324382,Rogue,Cache,2
12916,2324382,eUnited,Nuke,5
12917,2324382,Rogue,Train,6
12918,2324381,eUnited,Dust2,1
12919,2324381,compLexity,Overpass,2
12920,2324381,eUnited,Nuke,5
12921,2324381,compLexity,Inferno,6
12922,2324379,TeamOne,Nuke,1
12923,2324379,compLexity,Overpass,2
12924,2324379,TeamOne,Inferno,5
12925,2324379,compLexity,Dust2,6
12926,2324378,Luminosity,Nuke,1
12927,2324378,eUnited,Dust2,2
12928,2324378,Luminosity,Train,5
12929,2324378,eUnited,Cache,6
12930,2324377,Ghost,Dust2,1
12931,2324377,compLexity,Overpass,2
12932,2324377,Ghost,Nuke,5
12933,2324377,compLexity,Cache,6
12934,2324376,Luminosity,Nuke,1
12935,2324376,Rogue,Cache,2
12936,2324376,Luminosity,Overpass,5
12937,2324376,Rogue,Train,6
12938,2324375,Ghost,Nuke,1
12939,2324375,eUnited,Dust2,2
12940,2324375,Ghost,Cache,5
12941,2324375,eUnited,Inferno,6
12942,2324374,TeamOne,Inferno,1
12943,2324374,Luminosity,Nuke,2
12944,2324374,TeamOne,Dust2,5
12945,2324374,Luminosity,Mirage,6
12946,2324425,Heroic,Inferno,1
12947,2324425,Space Soldiers,Overpass,2
12948,2324425,Heroic,Dust2,5
12949,2324425,Space Soldiers,Mirage,6
12950,2324424,Space Soldiers,Overpass,1
12951,2324424,AGO,Nuke,2
12952,2324424,Space Soldiers,Mirage,5
12953,2324424,AGO,Inferno,6
12954,2324423,3DMAX,Nuke,1
12955,2324423,Heroic,Inferno,2
12956,2324423,3DMAX,Dust2,5
12957,2324423,Heroic,Train,6
12958,2324349,3DMAX,Nuke,1
12959,2324349,OpTic,Cache,2
12960,2324349,3DMAX,Mirage,5
12961,2324349,OpTic,Dust2,6
12962,2324350,AGO,Nuke,1
12963,2324350,HellRaisers,Overpass,2
12964,2324350,AGO,Mirage,5
12965,2324350,HellRaisers,Train,6
12966,2324347,Space Soldiers,Nuke,1
12967,2324347,Virtus.pro,Cache,2
12968,2324347,Space Soldiers,Overpass,5
12969,2324347,Virtus.pro,Mirage,6
12970,2324348,Spirit,Train,1
12971,2324348,Heroic,Inferno,2
12972,2324348,Spirit,Mirage,5
12973,2324348,Heroic,Overpass,6
12974,2324344,Space Soldiers,Overpass,1
12975,2324344,OpTic,Cache,2
12976,2324344,Space Soldiers,Train,5
12977,2324344,OpTic,Inferno,6
12978,2324345,Heroic,Inferno,1
12979,2324345,AGO,Nuke,2
12980,2324345,Heroic,Cache,5
12981,2324345,AGO,Overpass,6
12982,2324346,Spirit,Train,1
12983,2324346,HellRaisers,Nuke,2
12984,2324346,Spirit,Inferno,5
12985,2324346,HellRaisers,Cache,6
12986,2324343,NOBO,Train,1
12987,2324343,Virtus.pro,Overpass,2
12988,2324343,NOBO,Nuke,5
12989,2324343,Virtus.pro,Inferno,6
12990,2324249,Chiefs,Dust2,1
12991,2324249,Grayhound,Train,2
12992,2324248,ORDER,Dust2,1
12993,2324248,Chiefs,Inferno,2
12994,2324248,ORDER,Overpass,5
12995,2324248,Chiefs,Cache,6
12996,2324246,ORDER,Dust2,1
12997,2324246,Tainted Minds,Train,2
12998,2324246,ORDER,Overpass,5
12999,2324246,Tainted Minds,Cache,6
13000,2324244,Legacy,Nuke,1
13001,2324244,Tainted Minds,Mirage,2
13002,2324244,Legacy,Dust2,5
13003,2324244,Tainted Minds,Train,6
13004,2324243,Chiefs,Dust2,1
13005,2324243,Grayhound,Train,2
13006,2324243,Chiefs,Inferno,5
13007,2324243,Grayhound,Mirage,6
13008,2324242,Chiefs,Dust2,1
13009,2324242,Tainted Minds,Mirage,2
13010,2324242,Chiefs,Inferno,5
13011,2324242,Tainted Minds,Train,6
13012,2324241,ORDER,Dust2,1
13013,2324241,Grayhound,Train,2
13014,2324241,ORDER,Nuke,5
13015,2324241,Grayhound,Inferno,6
13016,2324240,Taboo,Overpass,1
13017,2324240,Chiefs,Dust2,2
13018,2324240,Taboo,Nuke,5
13019,2324240,Chiefs,Train,6
13020,2324239,Legacy,Nuke,1
13021,2324239,ORDER,Dust2,2
13022,2324239,Legacy,Mirage,5
13023,2324239,ORDER,Overpass,6
13024,2324258,Winstrike,Overpass,1
13025,2324258,forZe,Cache,2
13026,2324305,compLexity,Overpass,1
13027,2324305,NRG,Cache,2
13028,2324306,compLexity,Overpass,1
13029,2324306,Renegades,Nuke,2
13030,2324306,compLexity,Dust2,5
13031,2324306,Renegades,Inferno,6
13032,2324304,NRG,Dust2,1
13033,2324304,Renegades,Nuke,2
13034,2324304,NRG,Train,5
13035,2324304,Renegades,Mirage,6
13036,2324307,compLexity,Overpass,1
13037,2324307,Luminosity,Nuke,2
13038,2324307,compLexity,Dust2,5
13039,2324307,Luminosity,Cache,6
13040,2324302,Rogue,Mirage,1
13041,2324302,Luminosity,Nuke,2
13042,2324302,Rogue,Inferno,5
13043,2324302,Luminosity,Dust2,6
13044,2324301,compLexity,Overpass,1
13045,2324301,Swole Patrol,Mirage,2
13046,2324301,compLexity,Dust2,5
13047,2324301,Swole Patrol,Train,6
13048,2324254,compLexity,Overpass,1
13049,2324254,NRG,Mirage,2
13050,2324254,compLexity,Dust2,5
13051,2324254,NRG,Nuke,6
13052,2324253,Rogue,Cache,1
13053,2324253,Renegades,Nuke,2
13054,2324253,Rogue,Mirage,5
13055,2324253,Renegades,Overpass,6
13056,2324252,compLexity,Overpass,1
13057,2324252,Luminosity,Nuke,2
13058,2324252,compLexity,Dust2,5
13059,2324252,Luminosity,Cache,6
13060,2324251,Swole Patrol,Dust2,1
13061,2324251,Rogue,Cache,2
13062,2324251,Swole Patrol,Train,5
13063,2324251,Rogue,Mirage,6
13064,2324279,North,Cache,1
13065,2324279,Gambit,Nuke,2
13066,2324278,HellRaisers,Nuke,1
13067,2324278,Gambit,Dust2,2
13068,2324278,HellRaisers,Train,5
13069,2324278,Gambit,Mirage,6
13070,2324261,Gambit,Nuke,1
13071,2324261,North,Cache,2
13072,2324261,Gambit,Dust2,5
13073,2324261,North,Overpass,6
13074,2324277,HellRaisers,Nuke,1
13075,2324277,OpTic,Cache,2
13076,2324277,HellRaisers,Train,5
13077,2324277,OpTic,Overpass,6
13078,2324260,BIG,Mirage,1
13079,2324260,HellRaisers,Nuke,2
13080,2324260,BIG,Inferno,5
13081,2324260,HellRaisers,Cache,6
13082,2324259,OpTic,Cache,1
13083,2324259,Heroic,Inferno,2
13084,2324259,OpTic,Overpass,5
13085,2324259,Heroic,Dust2,6
13086,2324257,BIG,Mirage,1
13087,2324257,Gambit,Nuke,2
13088,2324257,BIG,Overpass,5
13089,2324257,Gambit,Dust2,6
13090,2324256,OpTic,Dust2,1
13091,2324256,North,Nuke,2
13092,2324256,OpTic,Overpass,5
13093,2324256,North,Cache,6
13094,2324255,HellRaisers,Nuke,1
13095,2324255,OpTic,Cache,2
13096,2324255,HellRaisers,Mirage,5
13097,2324255,OpTic,Dust2,6
13098,2324247,BIG,Mirage,1
13099,2324247,Heroic,Cache,2
13100,2324247,BIG,Train,5
13101,2324247,Heroic,Overpass,6
13102,2324173,LDLC,Mirage,1
13103,2324173,Sprout,Cache,2
13104,2324173,LDLC,Nuke,5
13105,2324173,Sprout,Overpass,6
13106,2323946,Sprout,Overpass,1
13107,2323946,ALTERNATE aTTaX,Cache,2
13108,2323946,Sprout,Mirage,5
13109,2323946,ALTERNATE aTTaX,Dust2,6
13110,2324183,k1ck,Cache,1
13111,2324183,BIG,Mirage,2
13112,2324183,k1ck,Nuke,5
13113,2324183,BIG,Inferno,6
13114,2324182,EURONICS,Mirage,1
13115,2324182,HellRaisers,Nuke,2
13116,2324182,EURONICS,Dust2,5
13117,2324182,HellRaisers,Overpass,6
13118,2324137,Windigo,Nuke,1
13119,2324137,Kinguin,Inferno,2
13120,2324137,Windigo,Cache,5
13121,2324137,Kinguin,Train,6
13122,2324136,Windigo,Nuke,1
13123,2324136,Valiance,Overpass,2
13124,2324136,Windigo,Dust2,5
13125,2324136,Valiance,Inferno,6
13126,2324135,Kinguin,Inferno,1
13127,2324135,Imperial,Nuke,2
13128,2324135,Kinguin,Cache,5
13129,2324135,Imperial,Overpass,6
13130,2324134,Não Tem Como,Dust2,1
13131,2324134,Kinguin,Inferno,2
13132,2324134,Não Tem Como,Cache,5
13133,2324134,Kinguin,Overpass,6
13134,2324133,Windigo,Cache,1
13135,2324133,Gambit,Mirage,2
13136,2324133,Windigo,Dust2,5
13137,2324133,Gambit,Nuke,6
13138,2324132,Winstrike,Overpass,1
13139,2324132,Não Tem Como,Inferno,2
13140,2324132,Winstrike,Dust2,5
13141,2324132,Não Tem Como,Nuke,6
13142,2324131,x-kom,Overpass,1
13143,2324131,Windigo,Cache,2
13144,2324131,x-kom,Nuke,5
13145,2324131,Windigo,Dust2,6
13146,2324125,Kinguin,Inferno,1
13147,2324125,Valiance,Train,2
13148,2324125,Kinguin,Mirage,3
13149,2324125,Valiance,Dust2,4
13150,2324125,Kinguin,Cache,5
13151,2324125,Valiance,Overpass,6
13152,2324124,Imperial,Overpass,1
13153,2324124,Gambit,Mirage,2
13154,2324124,Imperial,Inferno,3
13155,2324124,Gambit,Dust2,4
13156,2324124,Imperial,Nuke,5
13157,2324124,Gambit,Cache,6
13158,2324123,Não Tem Como,Inferno,1
13159,2324123,Valiance,Train,2
13160,2324123,Não Tem Como,Cache,3
13161,2324123,Valiance,Overpass,4
13162,2324123,Não Tem Como,Dust2,5
13163,2324123,Valiance,Mirage,6
13164,2324122,x-kom,Overpass,1
13165,2324122,Gambit,Mirage,2
13166,2324122,x-kom,Dust2,3
13167,2324122,Gambit,Train,4
13168,2324122,x-kom,Nuke,5
13169,2324122,Gambit,Cache,6
13170,2324121,Winstrike,Overpass,1
13171,2324121,Kinguin,Inferno,2
13172,2324121,Winstrike,Dust2,3
13173,2324121,Kinguin,Mirage,4
13174,2324121,Winstrike,Nuke,5
13175,2324121,Kinguin,Cache,6
13176,2324120,Imperial,Dust2,1
13177,2324120,Windigo,Overpass,2
13178,2324120,Imperial,Mirage,3
13179,2324120,Windigo,Cache,4
13180,2324120,Imperial,Train,5
13181,2324120,Windigo,Nuke,6
13182,2324523,Izako Boars,Dust2,1
13183,2324523,Codewise Unicorns,Nuke,2
13184,2324523,Izako Boars,Cache,5
13185,2324523,Codewise Unicorns,Train,6
13186,2324169,tomorrow,Inferno,1
13187,2324169,AGO,Nuke,2
13188,2324169,tomorrow,Overpass,5
13189,2324169,AGO,Mirage,6
13190,2324139,tomorrow,Inferno,1
13191,2324139,Codewise Unicorns,Nuke,2
13192,2324139,tomorrow,Train,5
13193,2324139,Codewise Unicorns,Overpass,6
13194,2324138,Izako Boars,Dust2,1
13195,2324138,AGO,Nuke,2
13196,2324138,Izako Boars,Cache,5
13197,2324138,AGO,Overpass,6
13198,2324083,Grayhound,Train,1
13199,2324083,Chiefs,Dust2,2
13200,2324083,Grayhound,Nuke,5
13201,2324083,Chiefs,Inferno,6
13202,2324084,Legacy,Nuke,1
13203,2324084,ORDER,Dust2,2
13204,2324084,Legacy,Overpass,5
13205,2324084,ORDER,Train,6
13206,2324080,Taboo,Overpass,1
13207,2324080,Chiefs,Dust2,2
13208,2324080,Taboo,Nuke,5
13209,2324080,Chiefs,Train,6
13210,2324082,Dark Sided,Nuke,1
13211,2324082,ORDER,Dust2,2
13212,2324082,Dark Sided,Train,5
13213,2324082,ORDER,Mirage,6
13214,2324081,Legacy,Dust2,1
13215,2324081,SYF,Train,2
13216,2324081,Legacy,Overpass,5
13217,2324081,SYF,Cache,6
13218,2324079,Ground Zero,Overpass,1
13219,2324079,Grayhound,Train,2
13220,2324079,Ground Zero,Nuke,5
13221,2324079,Grayhound,Cache,6
13222,2324107,Freedom 35,Train,1
13223,2324107,compLexity,Overpass,2
13224,2324107,Freedom 35,Nuke,5
13225,2324107,compLexity,Cache,6
13226,2324106,Bravado,Nuke,1
13227,2324106,Swole Patrol,Dust2,2
13228,2324106,Bravado,Cache,5
13229,2324106,Swole Patrol,Mirage,6
13230,2324046,BOOT-d[S],Overpass,1
13231,2324046,Lucid Dream,Nuke,2
13232,2324045,BOOT-d[S],Overpass,1
13233,2324045,MVP PK,Dust2,2
13234,2324045,BOOT-d[S],Nuke,5
13235,2324045,MVP PK,Train,6
13236,2324044,BOOT-d[S],Inferno,1
13237,2324044,Beyond,Overpass,2
13238,2324044,BOOT-d[S],Nuke,5
13239,2324044,Beyond,Train,6
13240,2324042,Beyond,Inferno,1
13241,2324042,SCARZ Absolute,Train,2
13242,2324042,Beyond,Cache,5
13243,2324042,SCARZ Absolute,Nuke,6
13244,2324043,Lucid Dream,Nuke,1
13245,2324043,MVP PK,Overpass,2
13246,2324043,Lucid Dream,Train,5
13247,2324043,MVP PK,Dust2,6
13248,2324041,BOOT-d[S],Overpass,1
13249,2324041,Signature,Dust2,2
13250,2324041,BOOT-d[S],Nuke,5
13251,2324041,Signature,Train,6
13252,2323986,Lucid Dream,Inferno,1
13253,2323986,BOOT-d[S],Overpass,2
13254,2323986,Lucid Dream,Nuke,5
13255,2323986,BOOT-d[S],Train,6
13256,2323985,Beyond,Inferno,1
13257,2323985,MVP PK,Overpass,2
13258,2323985,Beyond,Train,5
13259,2323985,MVP PK,Dust2,6
13260,2323982,Lucid Dream,Inferno,1
13261,2323982,SCARZ Absolute,Train,2
13262,2323982,Lucid Dream,Nuke,5
13263,2323982,SCARZ Absolute,Dust2,6
13264,2323981,Beyond,Inferno,1
13265,2323981,Signature,Dust2,2
13266,2323981,Beyond,Cache,5
13267,2323981,Signature,Nuke,6
13268,2323924,Winstrike,Overpass,1
13269,2323924,forZe,Cache,2
13270,2323924,Winstrike,Dust2,5
13271,2323924,forZe,Nuke,6
13272,2323865,Sprout,Cache,1
13273,2323865,Winstrike,Nuke,2
13274,2323865,Sprout,Overpass,5
13275,2323865,Winstrike,Dust2,6
13276,2323475,Sprout,Overpass,1
13277,2323475,HOLLYWOOD,Cache,2
13278,2323475,Sprout,Train,5
13279,2323475,HOLLYWOOD,Dust2,6
13280,2323474,forZe,Cache,1
13281,2323474,Vega Squadron,Nuke,2
13282,2323474,forZe,Dust2,5
13283,2323474,Vega Squadron,Train,6
13284,2323328,EPG,Overpass,1
13285,2323328,HOLLYWOOD,Cache,2
13286,2323328,EPG,Inferno,5
13287,2323328,HOLLYWOOD,Dust2,6
13288,2323299,ALTERNATE aTTaX,Cache,1
13289,2323299,Vega Squadron,Nuke,2
13290,2323299,ALTERNATE aTTaX,Inferno,5
13291,2323299,Vega Squadron,Train,6
13292,2323298,forZe,Cache,1
13293,2323298,Sprout,Overpass,2
13294,2323298,forZe,Train,5
13295,2323298,Sprout,Dust2,6
13296,2323081,Quantum Bellator Fire,Overpass,1
13297,2323081,pro100,Train,2
13298,2323081,Quantum Bellator Fire,Dust2,5
13299,2323081,pro100,Cache,6
13300,2322929,Vega Squadron,Nuke,1
13301,2322929,HOLLYWOOD,Dust2,2
13302,2322929,Vega Squadron,Overpass,5
13303,2322929,HOLLYWOOD,Cache,6
13304,2323025,pro100,Train,1
13305,2323025,Sprout,Overpass,2
13306,2323025,pro100,Cache,5
13307,2323025,Sprout,Dust2,6
13308,2322928,Quantum Bellator Fire,Overpass,1
13309,2322928,forZe,Cache,2
13310,2322928,Quantum Bellator Fire,Dust2,5
13311,2322928,forZe,Train,6
13312,2323803,OpTic,Cache,1
13313,2323803,Imperial,Nuke,2
13314,2323803,OpTic,Dust2,5
13315,2323803,Imperial,Train,6
13316,2323802,Gambit,Dust2,1
13317,2323802,Imperial,Nuke,2
13318,2323802,Gambit,Train,5
13319,2323802,Imperial,Overpass,6
13320,2323801,North,Nuke,1
13321,2323801,OpTic,Dust2,2
13322,2323801,North,Overpass,5
13323,2323801,OpTic,Cache,6
13324,2323800,Gambit,Nuke,1
13325,2323800,compLexity,Overpass,2
13326,2323800,Gambit,Dust2,5
13327,2323800,compLexity,Train,6
13328,2323799,North,Cache,1
13329,2323799,AGO,Nuke,2
13330,2323799,North,Overpass,5
13331,2323799,AGO,Mirage,6
13332,2323798,Renegades,Nuke,1
13333,2323798,Gambit,Mirage,2
13334,2323798,Renegades,Dust2,5
13335,2323798,Gambit,Inferno,6
13336,2323797,North,Cache,1
13337,2323797,Red Reserve,Dust2,2
13338,2323797,North,Train,5
13339,2323797,Red Reserve,Inferno,6
13340,2323796,compLexity,Overpass,1
13341,2323796,OpTic,Cache,2
13342,2323796,compLexity,Train,3
13343,2323796,OpTic,Dust2,4
13344,2323796,compLexity,Inferno,5
13345,2323796,OpTic,Mirage,6
13346,2323795,AGO,Dust2,1
13347,2323795,Imperial,Cache,2
13348,2323795,AGO,Nuke,3
13349,2323795,Imperial,Overpass,4
