,matchcode,map,team1,team2,score1,score2,eventcode,stars,date,mapnumber
12650,2320435,Train,SJ,Tricked,10,16,3583,0,6th of March 2018,1
12651,2320433,Cobblestone,AVANGAR,Windigo,4,16,3583,0,6th of March 2018,1
12652,2320446,Cobblestone,Epsilon,ALTERNATE aTTaX,13,16,3583,0,6th of March 2018,1
12653,2320430,Mirage,AVANGAR,Singularity,16,7,3583,0,6th of March 2018,1
12654,2320447,Inferno,Red Reserve,Valiance,5,16,3583,0,6th of March 2018,1
12655,2320448,Cobblestone,GameAgents,Limitless,10,16,3583,0,6th of March 2018,1
12656,2320432,Cobblestone,Tricked,Nemiga,16,5,3583,0,6th of March 2018,1
12657,2320431,Inferno,Windigo,SJ,16,4,3583,0,6th of March 2018,1
12658,2320443,Mirage,Epsilon,Valiance,11,16,3583,0,6th of March 2018,1
12659,2320428,Overpass,Singularity,Tricked,16,13,3583,0,6th of March 2018,1
12660,2320445,Inferno,Red Reserve,Limitless,16,2,3583,0,6th of March 2018,1
12661,2320444,Train,ALTERNATE aTTaX,GameAgents,13,16,3583,0,6th of March 2018,1
12662,2320429,Train,Windigo,Nemiga,16,7,3583,0,6th of March 2018,1
12663,2320427,Mirage,AVANGAR,SJ,16,7,3583,0,6th of March 2018,1
12664,2320441,Inferno,Valiance,Limitless,16,9,3583,0,6th of March 2018,1
12665,2320442,Overpass,Red Reserve,ALTERNATE aTTaX,16,5,3583,0,6th of March 2018,1
12666,2320426,Overpass,Windigo,Singularity,16,5,3583,0,6th of March 2018,1
12667,2320425,Train,SJ,Nemiga,16,8,3583,0,6th of March 2018,1
12668,2320424,Train,AVANGAR,Tricked,7,16,3583,0,6th of March 2018,1
12669,2320440,Cache,Epsilon,GameAgents,16,4,3583,0,6th of March 2018,1
12670,2320439,Nuke,ALTERNATE aTTaX,Valiance,22,20,3583,0,6th of March 2018,1
12671,2320423,Mirage,Singularity,SJ,16,11,3583,0,6th of March 2018,1
12672,2320437,Overpass,Epsilon,Limitless,11,16,3583,0,6th of March 2018,1
12673,2320421,Inferno,AVANGAR,Nemiga,16,13,3583,0,6th of March 2018,1
12674,2320422,Train,Windigo,Tricked,16,11,3583,0,6th of March 2018,1
12675,2320438,Mirage,Red Reserve,GameAgents,16,5,3583,0,6th of March 2018,1
12676,2320660,Train,Natus Vincere,GODSENT,6,16,3532,1,9th of March 2018,1
12677,2320660,Mirage,Natus Vincere,GODSENT,16,11,3532,1,9th of March 2018,2
12678,2320660,Overpass,Natus Vincere,GODSENT,7,16,3532,1,9th of March 2018,3
12679,2320659,Inferno,Heroic,GODSENT,8,16,3532,1,9th of March 2018,1
12680,2320659,Overpass,Heroic,GODSENT,14,16,3532,1,9th of March 2018,2
12681,2320631,Inferno,Heroic,AGO,16,5,3532,2,8th of March 2018,1
12682,2320631,Overpass,Heroic,AGO,16,14,3532,2,8th of March 2018,2
12683,2320630,Cobblestone,Natus Vincere,Gambit,6,16,3532,2,8th of March 2018,1
12684,2320630,Overpass,Natus Vincere,Gambit,12,16,3532,2,8th of March 2018,2
12685,2320632,Inferno,GODSENT,Imperial,5,16,3532,0,8th of March 2018,1
12686,2320632,Mirage,GODSENT,Imperial,16,9,3532,0,8th of March 2018,2
12687,2320632,Overpass,GODSENT,Imperial,16,8,3532,0,8th of March 2018,3
12688,2320524,Mirage,Natus Vincere,GODSENT,11,16,3532,1,7th of March 2018,1
12689,2320524,Overpass,Natus Vincere,GODSENT,22,20,3532,1,7th of March 2018,2
12690,2320524,Train,Natus Vincere,GODSENT,16,10,3532,1,7th of March 2018,3
12691,2320525,Mirage,Gambit,Heroic,16,11,3532,2,7th of March 2018,1
12692,2320525,Overpass,Gambit,Heroic,16,8,3532,2,7th of March 2018,2
12693,2320526,Cobblestone,EPG,AGO,13,16,3532,1,7th of March 2018,1
12694,2320526,Train,EPG,AGO,12,16,3532,1,7th of March 2018,2
12695,2320527,Overpass,Fragsters,Imperial,10,16,3532,0,7th of March 2018,1
12696,2320527,Mirage,Fragsters,Imperial,4,16,3532,0,7th of March 2018,2
12697,2320318,Mirage,Heroic,Imperial,16,11,3532,1,6th of March 2018,1
12698,2320318,Inferno,Heroic,Imperial,16,12,3532,1,6th of March 2018,2
12699,2320317,Overpass,Gambit,Fragsters,16,10,3532,1,6th of March 2018,1
12700,2320317,Inferno,Gambit,Fragsters,16,10,3532,1,6th of March 2018,2
12701,2320316,Cache,AGO,GODSENT,6,16,3532,1,6th of March 2018,1
12702,2320316,Train,AGO,GODSENT,11,16,3532,1,6th of March 2018,2
12703,2320315,Train,Natus Vincere,EPG,16,13,3532,1,6th of March 2018,1
12704,2320315,Nuke,Natus Vincere,EPG,16,14,3532,1,6th of March 2018,2
12705,2320408,Cobblestone,TYLOO,Tainted Minds,16,5,3568,0,8th of March 2018,1
12706,2320408,Cache,TYLOO,Tainted Minds,12,16,3568,0,8th of March 2018,2
12707,2320408,Inferno,TYLOO,Tainted Minds,16,14,3568,0,8th of March 2018,3
12708,2320407,Mirage,Tainted Minds,BOOT-d[S],16,7,3568,0,7th of March 2018,1
12709,2320407,Cache,Tainted Minds,BOOT-d[S],16,9,3568,0,7th of March 2018,2
12710,2320406,Cobblestone,Eclipse,TYLOO,2,16,3568,0,7th of March 2018,1
12711,2320406,Inferno,Eclipse,TYLOO,10,16,3568,0,7th of March 2018,2
12712,2320405,Train,TYLOO,BOOM,16,5,3568,0,7th of March 2018,1
12713,2320405,Cobblestone,TYLOO,BOOM,16,7,3568,0,7th of March 2018,2
12714,2320349,Cobblestone,BOOT-d[S],NASR,19,17,3568,0,6th of March 2018,1
12715,2320349,Mirage,BOOT-d[S],NASR,13,16,3568,0,6th of March 2018,2
12716,2320349,Nuke,BOOT-d[S],NASR,16,3,3568,0,6th of March 2018,3
12717,2320348,Nuke,MVP PK,Eclipse,5,16,3568,0,6th of March 2018,1
12718,2320348,Inferno,MVP PK,Eclipse,13,16,3568,0,6th of March 2018,2
12719,2320350,Cache,Tainted Minds,Signature,16,8,3568,0,6th of March 2018,1
12720,2320350,Cobblestone,Tainted Minds,Signature,16,12,3568,0,6th of March 2018,2
12721,2318949,Train,Signature,5POWER,6,16,3385,0,3rd of February 2018,1
12722,2318949,Cobblestone,Signature,5POWER,13,16,3385,0,3rd of February 2018,2
12723,2317849,Inferno,ViCi,Flash,6,16,3385,0,5th of December 2017,1
12724,2317846,Cobblestone,Flash,Eclipse,16,13,3385,0,5th of December 2017,1
12725,2317688,Inferno,Mineski,Signature,6,16,3385,0,29th of November 2017,1
12726,2317687,Cache,TYLOO,TheMongolz,16,6,3385,0,28th of November 2017,1
12727,2317637,Mirage,TheMongolz,Mineski,13,16,3385,0,28th of November 2017,1
12728,2317638,Mirage,TYLOO,Signature,19,21,3385,0,28th of November 2017,1
12729,2317636,Inferno,ViCi,5POWER,16,6,3385,0,28th of November 2017,1
12730,2320388,Cache,Rise Nation,TeamOne,12,16,3533,0,5th of March 2018,1
12731,2320388,Overpass,Rise Nation,TeamOne,16,14,3533,0,5th of March 2018,2
12732,2320388,Mirage,Rise Nation,TeamOne,16,12,3533,0,5th of March 2018,3
12733,2320346,Mirage,Splyce,TeamOne,2,16,3533,0,4th of March 2018,1
12734,2320346,Cobblestone,Splyce,TeamOne,16,13,3533,0,4th of March 2018,2
12735,2320346,Train,Splyce,TeamOne,13,16,3533,0,4th of March 2018,3
12736,2320347,Overpass,Rise Nation,Ghost,16,6,3533,0,4th of March 2018,1
12737,2320347,Train,Rise Nation,Ghost,16,5,3533,0,4th of March 2018,2
12738,2320325,Inferno,compLexity,Rise Nation,16,5,3533,0,4th of March 2018,1
12739,2320325,Cobblestone,compLexity,Rise Nation,16,11,3533,0,4th of March 2018,2
12740,2320326,Overpass,Rogue,Splyce,16,11,3533,0,4th of March 2018,1
12741,2320326,Nuke,Rogue,Splyce,16,2,3533,0,4th of March 2018,2
12742,2320324,Cobblestone,BlackOut,Ghost,9,16,3533,0,3rd of March 2018,1
12743,2320324,Overpass,BlackOut,Ghost,9,16,3533,0,3rd of March 2018,2
12744,2320323,Cache,Bravado,TeamOne,6,16,3533,0,3rd of March 2018,1
12745,2320323,Train,Bravado,TeamOne,11,16,3533,0,3rd of March 2018,2
12746,2320291,Mirage,Splyce,BlackOut,16,6,3533,0,3rd of March 2018,1
12747,2320291,Inferno,Splyce,BlackOut,16,13,3533,0,3rd of March 2018,2
12748,2320292,Cache,Rogue,Ghost,16,14,3533,0,3rd of March 2018,1
12749,2320292,Overpass,Rogue,Ghost,16,5,3533,0,3rd of March 2018,2
12750,2320289,Cache,compLexity,Bravado,16,13,3533,0,3rd of March 2018,1
12751,2320289,Inferno,compLexity,Bravado,13,16,3533,0,3rd of March 2018,2
12752,2320289,Cobblestone,compLexity,Bravado,22,20,3533,0,3rd of March 2018,3
12753,2320290,Train,Rise Nation,TeamOne,16,9,3533,0,3rd of March 2018,1
12754,2320290,Mirage,Rise Nation,TeamOne,8,16,3533,0,3rd of March 2018,2
12755,2320290,Cache,Rise Nation,TeamOne,16,5,3533,0,3rd of March 2018,3
12756,2320086,Cache,FaZe,fnatic,16,5,3309,4,4th of March 2018,1
12757,2320086,Inferno,FaZe,fnatic,20,22,3309,4,4th of March 2018,2
12758,2320086,Overpass,FaZe,fnatic,7,16,3309,4,4th of March 2018,3
12759,2320086,Mirage,FaZe,fnatic,16,11,3309,4,4th of March 2018,4
12760,2320086,Train,FaZe,fnatic,17,19,3309,4,4th of March 2018,5
12761,2320085,Inferno,fnatic,Liquid,16,13,3309,3,3rd of March 2018,1
12762,2320085,Mirage,fnatic,Liquid,16,7,3309,3,3rd of March 2018,2
12763,2320084,Cache,Astralis,FaZe,10,16,3309,3,3rd of March 2018,1
12764,2320084,Overpass,Astralis,FaZe,10,16,3309,3,3rd of March 2018,2
12765,2320083,Overpass,Liquid,NiP,16,13,3309,2,2nd of March 2018,1
12766,2320083,Mirage,Liquid,NiP,13,16,3309,2,2nd of March 2018,2
12767,2320083,Inferno,Liquid,NiP,16,9,3309,2,2nd of March 2018,3
12768,2320082,Overpass,Cloud9,FaZe,5,16,3309,5,2nd of March 2018,1
12769,2320082,Cache,Cloud9,FaZe,16,13,3309,5,2nd of March 2018,2
12770,2320082,Inferno,Cloud9,FaZe,20,22,3309,5,2nd of March 2018,3
12771,2320080,Train,North,NiP,16,14,3309,2,1st of March 2018,1
12772,2320080,Inferno,North,NiP,11,16,3309,2,1st of March 2018,2
12773,2320080,Overpass,North,NiP,8,16,3309,2,1st of March 2018,3
12774,2320081,Inferno,FaZe,fnatic,11,16,3309,3,1st of March 2018,1
12775,2320081,Cache,FaZe,fnatic,8,16,3309,3,1st of March 2018,2
12776,2320078,Cache,Cloud9,SK,9,16,3309,5,1st of March 2018,1
12777,2320078,Mirage,Cloud9,SK,16,12,3309,5,1st of March 2018,2
12778,2320078,Inferno,Cloud9,SK,16,13,3309,5,1st of March 2018,3
12779,2320079,Inferno,Astralis,Liquid,12,16,3309,3,1st of March 2018,1
12780,2320079,Nuke,Astralis,Liquid,16,5,3309,3,1st of March 2018,2
12781,2320079,Overpass,Astralis,Liquid,16,5,3309,3,1st of March 2018,3
12782,2320076,Cache,NiP,G2,16,14,3309,2,1st of March 2018,1
12783,2320076,Mirage,NiP,G2,6,16,3309,2,1st of March 2018,2
12784,2320076,Inferno,NiP,G2,16,8,3309,2,1st of March 2018,3
12785,2320077,Mirage,Heroic,North,13,16,3309,2,1st of March 2018,1
12786,2320077,Inferno,Heroic,North,8,16,3309,2,1st of March 2018,2
12787,2320075,Inferno,SK,Gambit,16,10,3309,2,28th of February 2018,1
12788,2320075,Overpass,SK,Gambit,17,19,3309,2,28th of February 2018,2
12789,2320075,Train,SK,Gambit,16,7,3309,2,28th of February 2018,3
12790,2320073,Cache,G2,fnatic,16,7,3309,3,28th of February 2018,1
12791,2320073,Mirage,G2,fnatic,10,16,3309,3,28th of February 2018,2
12792,2320073,Cobblestone,G2,fnatic,10,16,3309,3,28th of February 2018,3
12793,2320074,Cache,Renegades,Cloud9,8,16,3309,3,28th of February 2018,1
12794,2320074,Inferno,Renegades,Cloud9,16,8,3309,3,28th of February 2018,2
12795,2320074,Train,Renegades,Cloud9,6,16,3309,3,28th of February 2018,3
12796,2320072,Inferno,FaZe,North,16,8,3309,2,28th of February 2018,1
12797,2320072,Mirage,FaZe,North,16,7,3309,2,28th of February 2018,2
12798,2320071,Train,Virtus.pro,Heroic,8,16,3309,2,28th of February 2018,1
12799,2320071,Cobblestone,Virtus.pro,Heroic,6,16,3309,2,28th of February 2018,2
12800,2320070,Train,ORDER,NiP,8,16,3309,1,28th of February 2018,1
12801,2320070,Mirage,ORDER,NiP,4,16,3309,1,28th of February 2018,2
12802,2320067,Inferno,Cloud9,Liquid,11,16,3309,3,27th of February 2018,1
12803,2320067,Overpass,Cloud9,Liquid,12,16,3309,3,27th of February 2018,2
12804,2320069,Inferno,TYLOO,Gambit,11,16,3309,1,27th of February 2018,1
12805,2320069,Overpass,TYLOO,Gambit,16,8,3309,1,27th of February 2018,2
12806,2320069,Cache,TYLOO,Gambit,9,16,3309,1,27th of February 2018,3
12807,2320066,Overpass,SK,Astralis,12,16,3309,3,27th of February 2018,1
12808,2320066,Mirage,SK,Astralis,20,22,3309,3,27th of February 2018,2
12809,2320068,Mirage,AVANGAR,Renegades,8,16,3309,1,27th of February 2018,1
12810,2320068,Cache,AVANGAR,Renegades,12,16,3309,1,27th of February 2018,2
12811,2320064,Nuke,G2,Virtus.pro,16,12,3309,2,27th of February 2018,1
12812,2320065,Cobblestone,Heroic,fnatic,9,16,3309,2,27th of February 2018,1
12813,2320062,Inferno,NiP,North,10,16,3309,2,27th of February 2018,1
12814,2320063,Mirage,FaZe,ORDER,16,3,3309,1,27th of February 2018,1
12815,2320060,Mirage,Liquid,Gambit,16,10,3309,2,27th of February 2018,1
12816,2320061,Inferno,TYLOO,Cloud9,14,16,3309,1,27th of February 2018,1
12817,2320058,Train,Renegades,Astralis,13,16,3309,3,27th of February 2018,1
12818,2320059,Cache,SK,AVANGAR,16,10,3309,1,27th of February 2018,1
12819,2320161,Inferno,MVP PK,Born in Mongolia,16,6,3565,0,28th of February 2018,1
12820,2320161,Mirage,MVP PK,Born in Mongolia,16,14,3565,0,28th of February 2018,2
12821,2320160,Cobblestone,5POWER,Born in Mongolia,13,16,3565,0,26th of February 2018,1
12822,2320160,Mirage,5POWER,Born in Mongolia,14,16,3565,0,26th of February 2018,2
12823,2320159,Cobblestone,Izrgod,MVP PK,2,16,3565,0,26th of February 2018,1
12824,2320159,Mirage,Izrgod,MVP PK,10,16,3565,0,26th of February 2018,2
12825,2320143,Nuke,Aim4R hasteka,MVP PK,9,16,3565,0,26th of February 2018,1
12826,2320141,Mirage,Arvaikheer,Born in Mongolia,2,16,3565,0,26th of February 2018,1
12827,2320142,Inferno,TheMongolz,Izrgod,11,16,3565,0,26th of February 2018,1
12828,2320140,Inferno,5POWER,Champ,16,3,3565,0,26th of February 2018,1
12829,2320176,Train,Isurus,YeaH!,16,10,3561,0,28th of February 2018,1
12830,2320176,Overpass,Isurus,YeaH!,16,7,3561,0,28th of February 2018,2
12831,2320014,Train,C4,Isurus,4,16,3561,0,23rd of February 2018,1
12832,2320014,Inferno,C4,Isurus,7,16,3561,0,23rd of February 2018,2
12833,2320013,Inferno,YeaH!,FURIA,16,8,3561,0,22nd of February 2018,1
12834,2320013,Cache,YeaH!,FURIA,16,1,3561,0,22nd of February 2018,2
12835,2319828,Cache,C4,Authority,13,16,3561,0,21st of February 2018,1
12836,2319828,Overpass,C4,Authority,16,9,3561,0,21st of February 2018,2
12837,2319828,Train,C4,Authority,16,11,3561,0,21st of February 2018,3
12838,2319830,Mirage,Revenge,YeaH!,12,16,3561,0,21st of February 2018,1
12839,2319830,Inferno,Revenge,YeaH!,6,16,3561,0,21st of February 2018,2
12840,2319829,Inferno,W7M,Isurus,8,16,3561,0,21st of February 2018,1
12841,2319829,Mirage,W7M,Isurus,11,16,3561,0,21st of February 2018,2
12842,2319827,Inferno,No Limits,FURIA,2,16,3561,0,21st of February 2018,1
12843,2319827,Cobblestone,No Limits,FURIA,6,16,3561,0,21st of February 2018,2
12844,2320101,Inferno,Tainted Minds,Corvidae,16,5,3562,0,26th of February 2018,1
12845,2320101,Cache,Tainted Minds,Corvidae,16,2,3562,0,26th of February 2018,2
12846,2320099,Mirage,Chiefs,Corvidae,16,13,3562,0,25th of February 2018,1
12847,2320099,Overpass,Chiefs,Corvidae,11,16,3562,0,25th of February 2018,2
12848,2320099,Train,Chiefs,Corvidae,12,16,3562,0,25th of February 2018,3
12849,2320100,Inferno,Tainted Minds,Knights,8,16,3562,0,25th of February 2018,1
12850,2320100,Mirage,Tainted Minds,Knights,16,6,3562,0,25th of February 2018,2
12851,2320100,Cache,Tainted Minds,Knights,16,10,3562,0,25th of February 2018,3
12852,2320096,Cobblestone,Taboo,Corvidae,14,16,3562,0,25th of February 2018,1
12853,2320097,Inferno,Athletico,Knights,13,16,3562,0,25th of February 2018,1
12854,2320095,Train,Lucky7,Chiefs,12,16,3562,0,25th of February 2018,1
12855,2320098,Inferno,Tainted Minds,lol123,16,3,3562,0,25th of February 2018,1
12856,2320164,Mirage,Bravado,Torqued,16,6,3575,0,26th of February 2018,1
12857,2320164,Inferno,Bravado,Torqued,10,16,3575,0,26th of February 2018,2
12858,2320164,Nuke,Bravado,Torqued,11,16,3575,0,26th of February 2018,3
12859,2320126,Inferno,Mythic,Torqued,16,14,3575,0,25th of February 2018,1
12860,2320126,Cobblestone,Mythic,Torqued,17,19,3575,0,25th of February 2018,2
12861,2320126,Mirage,Mythic,Torqued,16,19,3575,0,25th of February 2018,3
12862,2320125,Train,Bravado,F1-racecar-PEEK,16,10,3575,0,25th of February 2018,1
12863,2320125,Cache,Bravado,F1-racecar-PEEK,10,16,3575,0,25th of February 2018,2
12864,2320125,Cobblestone,Bravado,F1-racecar-PEEK,16,6,3575,0,25th of February 2018,3
12865,2320008,Cobblestone,Space Soldiers,AGO,10,16,3548,2,25th of February 2018,1
12866,2320008,Train,Space Soldiers,AGO,16,9,3548,2,25th of February 2018,2
12867,2320008,Inferno,Space Soldiers,AGO,13,16,3548,2,25th of February 2018,3
12868,2320007,Overpass,AGO,BIG,16,5,3548,1,25th of February 2018,1
12869,2320007,Cache,AGO,BIG,16,6,3548,1,25th of February 2018,2
12870,2320006,Cache,Space Soldiers,GODSENT,16,10,3548,1,25th of February 2018,1
12871,2320006,Mirage,Space Soldiers,GODSENT,16,11,3548,1,25th of February 2018,2
12872,2320005,Mirage,BIG,Valiance,19,16,3548,0,24th of February 2018,1
12873,2320005,Nuke,BIG,Valiance,16,3,3548,0,24th of February 2018,2
12874,2320003,Mirage,GODSENT,Sprout,8,16,3548,1,24th of February 2018,1
12875,2320003,Cobblestone,GODSENT,Sprout,16,10,3548,1,24th of February 2018,2
12876,2320003,Overpass,GODSENT,Sprout,16,6,3548,1,24th of February 2018,3
12877,2320004,Cobblestone,AGO,GoodJob,16,14,3548,1,24th of February 2018,1
12878,2320004,Inferno,AGO,GoodJob,16,14,3548,1,24th of February 2018,2
12879,2320002,Train,Space Soldiers,Windigo,8,16,3548,1,24th of February 2018,1
12880,2320002,Mirage,Space Soldiers,Windigo,16,14,3548,1,24th of February 2018,2
12881,2320002,Inferno,Space Soldiers,Windigo,16,7,3548,1,24th of February 2018,3
12882,2319701,Overpass,mousesports,Natus Vincere,7,16,3486,4,25th of February 2018,1
12883,2319701,Mirage,mousesports,Natus Vincere,22,18,3486,4,25th of February 2018,2
12884,2319701,Train,mousesports,Natus Vincere,16,9,3486,4,25th of February 2018,3
12885,2319700,Nuke,Liquid,FaZe,16,3,3486,3,25th of February 2018,1
12886,2319700,Inferno,Liquid,FaZe,26,28,3486,3,25th of February 2018,2
12887,2319700,Mirage,Liquid,FaZe,16,4,3486,3,25th of February 2018,3
12888,2319699,Inferno,FaZe,Natus Vincere,16,13,3486,3,24th of February 2018,1
12889,2319699,Overpass,FaZe,Natus Vincere,7,16,3486,3,24th of February 2018,2
12890,2319699,Train,FaZe,Natus Vincere,7,16,3486,3,24th of February 2018,3
12891,2319698,Mirage,Liquid,mousesports,7,16,3486,3,24th of February 2018,1
12892,2319698,Cobblestone,Liquid,mousesports,16,4,3486,3,24th of February 2018,2
12893,2319698,Train,Liquid,mousesports,9,16,3486,3,24th of February 2018,3
12894,2319697,Nuke,Natus Vincere,Astralis,10,16,3486,3,23rd of February 2018,1
12895,2319697,Inferno,Natus Vincere,Astralis,16,14,3486,3,23rd of February 2018,2
12896,2319697,Train,Natus Vincere,Astralis,16,5,3486,3,23rd of February 2018,3
12897,2319696,Inferno,G2,mousesports,7,16,3486,3,23rd of February 2018,1
12898,2319696,Mirage,G2,mousesports,11,16,3486,3,23rd of February 2018,2
12899,2319695,Inferno,FaZe,Renegades,16,13,3486,2,23rd of February 2018,1
12900,2319695,Cache,FaZe,Renegades,16,4,3486,2,23rd of February 2018,2
12901,2319694,Mirage,Liquid,SK,9,16,3486,3,23rd of February 2018,1
12902,2319694,Cobblestone,Liquid,SK,22,20,3486,3,23rd of February 2018,2
12903,2319694,Inferno,Liquid,SK,16,7,3486,3,23rd of February 2018,3
12904,2319692,Mirage,Cloud9,mousesports,14,16,3486,3,21st of February 2018,1
12905,2319692,Train,Cloud9,mousesports,16,19,3486,3,21st of February 2018,2
12906,2319691,Train,Heroic,Natus Vincere,14,16,3486,2,21st of February 2018,1
12907,2319691,Mirage,Heroic,Natus Vincere,16,11,3486,2,21st of February 2018,2
12908,2319691,Overpass,Heroic,Natus Vincere,4,16,3486,2,21st of February 2018,3
12909,2319690,Nuke,HellRaisers,Renegades,13,16,3486,2,21st of February 2018,1
12910,2319690,Cache,HellRaisers,Renegades,8,16,3486,2,21st of February 2018,2
12911,2319688,Cobblestone,Natus Vincere,SK,12,16,3486,3,20th of February 2018,1
12912,2319688,Inferno,Natus Vincere,SK,7,16,3486,3,20th of February 2018,2
12913,2319689,Overpass,Astralis,Heroic,16,11,3486,2,20th of February 2018,1
12914,2319689,Nuke,Astralis,Heroic,16,4,3486,2,20th of February 2018,2
12915,2319687,Train,Liquid,mousesports,17,19,3486,3,20th of February 2018,1
12916,2319687,Mirage,Liquid,mousesports,16,11,3486,3,20th of February 2018,2
12917,2319687,Inferno,Liquid,mousesports,16,12,3486,3,20th of February 2018,3
12918,2319686,Overpass,Gambit,HellRaisers,8,16,3486,2,20th of February 2018,1
12919,2319686,Inferno,Gambit,HellRaisers,16,10,3486,2,20th of February 2018,2
12920,2319686,Mirage,Gambit,HellRaisers,10,16,3486,2,20th of February 2018,3
12921,2319685,Mirage,TYLOO,Renegades,7,16,3486,1,20th of February 2018,1
12922,2319685,Cobblestone,TYLOO,Renegades,13,16,3486,1,20th of February 2018,2
12923,2319684,Mirage,Virtus.pro,Cloud9,6,16,3486,2,20th of February 2018,1
12924,2319684,Train,Virtus.pro,Cloud9,3,16,3486,2,20th of February 2018,2
12925,2319683,Overpass,FaZe,Natus Vincere,16,6,3486,3,19th of February 2018,1
12926,2319683,Inferno,FaZe,Natus Vincere,6,16,3486,3,19th of February 2018,2
12927,2319683,Mirage,FaZe,Natus Vincere,16,12,3486,3,19th of February 2018,3
12928,2319682,Inferno,HellRaisers,MVP PK,16,7,3486,1,19th of February 2018,1
12929,2319682,Cache,HellRaisers,MVP PK,16,10,3486,1,19th of February 2018,2
12930,2319680,Mirage,G2,mousesports,2,16,3486,3,19th of February 2018,1
12931,2319680,Inferno,G2,mousesports,19,15,3486,3,19th of February 2018,2
12932,2319680,Cobblestone,G2,mousesports,16,12,3486,3,19th of February 2018,3
12933,2319681,Cache,Astralis,Gambit,16,13,3486,2,19th of February 2018,1
12934,2319681,Train,Astralis,Gambit,16,8,3486,2,19th of February 2018,2
12935,2319679,Inferno,Heroic,TYLOO,16,14,3486,1,19th of February 2018,1
12936,2319679,Train,Heroic,TYLOO,16,6,3486,1,19th of February 2018,2
12937,2319678,Cache,Cloud9,SK,8,16,3486,5,19th of February 2018,1
12938,2319678,Inferno,Cloud9,SK,7,16,3486,5,19th of February 2018,2
12939,2319675,Mirage,Renegades,fnatic,16,14,3486,2,19th of February 2018,1
12940,2319675,Cobblestone,Renegades,fnatic,16,14,3486,2,19th of February 2018,2
12941,2319676,Inferno,Liquid,Virtus.pro,16,7,3486,2,19th of February 2018,1
12942,2319676,Mirage,Liquid,Virtus.pro,16,10,3486,2,19th of February 2018,2
12943,2319673,Cache,G2,Astralis,16,10,3486,4,18th of February 2018,1
12944,2319673,Overpass,G2,Astralis,12,16,3486,4,18th of February 2018,2
12945,2319673,Inferno,G2,Astralis,16,7,3486,4,18th of February 2018,3
12946,2319674,Cache,FaZe,Cloud9,16,1,3486,5,18th of February 2018,1
12947,2319674,Inferno,FaZe,Cloud9,16,8,3486,5,18th of February 2018,2
12948,2319671,Mirage,SK,mousesports,14,16,3486,3,18th of February 2018,1
12949,2319671,Cobblestone,SK,mousesports,16,11,3486,3,18th of February 2018,2
12950,2319671,Inferno,SK,mousesports,10,16,3486,3,18th of February 2018,3
12951,2319672,Overpass,Natus Vincere,Gambit,13,16,3486,2,18th of February 2018,1
12952,2319672,Mirage,Natus Vincere,Gambit,16,13,3486,2,18th of February 2018,2
12953,2319672,Train,Natus Vincere,Gambit,16,9,3486,2,18th of February 2018,3
12954,2319670,Train,Virtus.pro,MVP PK,16,5,3486,1,18th of February 2018,1
12955,2319670,Inferno,Virtus.pro,MVP PK,16,19,3486,1,18th of February 2018,2
12956,2319670,Nuke,Virtus.pro,MVP PK,22,19,3486,1,18th of February 2018,3
12957,2319669,Train,Renegades,Liquid,12,16,3486,2,18th of February 2018,1
12958,2319669,Cache,Renegades,Liquid,16,7,3486,2,18th of February 2018,2
12959,2319669,Mirage,Renegades,Liquid,6,16,3486,2,18th of February 2018,3
12960,2319668,Train,HellRaisers,Heroic,9,16,3486,2,18th of February 2018,1
12961,2319668,Cobblestone,HellRaisers,Heroic,17,19,3486,2,18th of February 2018,2
12962,2319667,Cobblestone,fnatic,TYLOO,10,16,3486,1,18th of February 2018,1
12963,2319667,Inferno,fnatic,TYLOO,16,19,3486,1,18th of February 2018,2
12964,2319665,Mirage,Astralis,Liquid,16,4,3486,3,17th of February 2018,1
12965,2319665,Inferno,Astralis,Liquid,13,16,3486,3,17th of February 2018,2
12966,2319665,Train,Astralis,Liquid,16,7,3486,3,17th of February 2018,3
12967,2319666,Cobblestone,mousesports,Virtus.pro,18,22,3486,2,17th of February 2018,1
12968,2319666,Inferno,mousesports,Virtus.pro,16,7,3486,2,17th of February 2018,2
12969,2319666,Mirage,mousesports,Virtus.pro,16,9,3486,2,17th of February 2018,3
12970,2319662,Cobblestone,Natus Vincere,HellRaisers,16,13,3486,2,17th of February 2018,1
12971,2319662,Inferno,Natus Vincere,HellRaisers,16,6,3486,2,17th of February 2018,2
12972,2319663,Cobblestone,G2,Renegades,16,8,3486,2,17th of February 2018,1
12973,2319663,Mirage,G2,Renegades,16,2,3486,2,17th of February 2018,2
12974,2319660,Inferno,fnatic,Gambit,16,8,3486,2,17th of February 2018,1
12975,2319660,Overpass,fnatic,Gambit,6,16,3486,2,17th of February 2018,2
12976,2319660,Cache,fnatic,Gambit,11,16,3486,2,17th of February 2018,3
12977,2319661,Mirage,FaZe,TYLOO,16,2,3486,1,17th of February 2018,1
12978,2319661,Overpass,FaZe,TYLOO,16,6,3486,1,17th of February 2018,2
12979,2319658,Overpass,Cloud9,Heroic,16,1,3486,2,17th of February 2018,1
12980,2319658,Inferno,Cloud9,Heroic,16,14,3486,2,17th of February 2018,2
12981,2319659,Inferno,SK,MVP PK,16,5,3486,1,17th of February 2018,1
