,matchcode,team,map
10378,2314770,Kings,Mirage
10379,2314869,Beyond,Overpass
10380,2314869,Signature,Mirage
10381,2314871,GoldenMix,Overpass
10382,2314871,Action Live,Inferno
10383,2314873,BOOM,Train
10384,2314873,Recca,Cache
10385,2314873,BOOM,Mirage
10386,2314868,NSPR,Cache
10387,2314868,Beyond,Nuke
10388,2314870,Elite Human Resource,Cobblestone
10389,2314870,Talon,Mirage
10390,2314761,Liquid,Inferno
10391,2314761,Astralis,Cache
10392,2314760,Cloud9,Mirage
10393,2314760,Natus Vincere,Train
10394,2314759,Liquid,Inferno
10395,2314759,Virtus.pro,Nuke
10396,2314758,Natus Vincere,Train
10397,2314758,Envy,Cobblestone
10398,2314342,Heroic,Nuke
10399,2314342,Tricked,Overpass
10400,2314849,Nemiga,Overpass
10401,2314849,Smoke Criminals,Mirage
10402,2314850,AGO,Train
10403,2314850,ex-Pompa Black,Mirage
10404,2314249,Rudy's Players Club,Mirage
10405,2314249,Rise Nation,Cobblestone
10406,2314243,Tempo Storm,Train
10407,2314243,Rise Nation,Nuke
10408,2314254,FRENCH CANADIANS,Train
10409,2314254,Misfits,Mirage
10410,2314344,Fragsters,Nuke
10411,2314344,LDLC,Inferno
10412,2314708,RESISTANCE,Inferno
10413,2314708,ex-Outlaws,Train
10414,2314769,FlipSid3,Overpass
10415,2314769,AVANGAR,Cache
10416,2314340,LDLC,Inferno
10417,2314340,Gambit,Cache
10418,2314776,OPAA,Cache
10419,2314776,VeritasAequitas,Train
10420,2314774,Smoke Criminals,Cache
10421,2314774,Next Generation,Inferno
10422,2314707,KlikTech,Train
10423,2314707,Nexus,Mirage
10424,2314339,Gambit,Train
10425,2314339,Heroic,Inferno
10426,2314765,eXtatus,Mirage
10427,2314765,PRIDE,Train
10428,2314252,Denial,Overpass
10429,2314252,Splyce,Inferno
10430,2314341,Space Soldiers,Cache
10431,2314341,Gambit,Mirage
10432,2314338,Gambit,Mirage
10433,2314338,Tricked,Nuke
10434,2314724,eXtatus,Mirage
10435,2314724,pro100,Cache
10436,2314751,PRIDE,Mirage
10437,2314751,Quantum Bellator Fire,Inferno
10438,2314337,Heroic,Nuke
10439,2314337,Fragsters,Train
10440,2314725,Spirit,Nuke
10441,2314725,ex-Outlaws,Overpass
10442,2314255,Denial,Cobblestone
10443,2314255,Rise Nation,Nuke
10444,2314250,Denial,Overpass
10445,2314250,Tempo Storm,Train
10446,2314722,PRIDE,Train
10447,2314722,Singularity,Mirage
10448,2314336,Gambit,Nuke
10449,2314336,Kinguin,Overpass
10450,2314565,Tricked,Overpass
10451,2314565,Singularity,Mirage
10452,2314335,Fragsters,Mirage
10453,2314335,Gambit,Train
10454,2314704,Squared,Inferno
10455,2314704,MK,Train
10456,2314721,GoodJob,Overpass
10457,2314721,ex-Spartak,Train
10458,2314703,GameAgents,Cobblestone
10459,2314703,Binary Dragons,Inferno
10460,2314488,PRIDE,Mirage
10461,2314488,Singularity,Inferno
10462,2314487,HAVU,Inferno
10463,2314487,Quantum Bellator Fire,Mirage
10464,2314696,ex-Spartak,Train
10465,2314696,Nemiga,Cobblestone
10466,2314539,mousesports,Cobblestone
10467,2314539,Liquid,Inferno
10468,2314539,mousesports,Train
10469,2314539,Liquid,Mirage
10470,2314701,DIVIZON,Inferno
10471,2314701,Berzerk,Cache
10472,2314559,North,Mirage
10473,2314559,Immortals,Cobblestone
10474,2314695,volgare,Mirage
10475,2314695,GoodJob,Cobblestone
10476,2314558,Cloud9,Train
10477,2314558,North,Cobblestone
10478,2314702,Wolsung,Train
10479,2314702,CK$,Mirage
10480,2314666,WiseWizards,Nuke
10481,2314666,Berzerk,Cache
10482,2314699,PRIDE,Mirage
10483,2314699,HellRaisers,Inferno
10484,2314689,Vikings,Cobblestone
10485,2314689,UTM,Inferno
10486,2314557,CLG,Train
10487,2314557,Immortals,Inferno
10488,2314694,Wolsung,Inferno
10489,2314694,Superbia,Mirage
10490,2314700,aesthetic,Cache
10491,2314700,CK$,Overpass
10492,2314698,Tricked,Inferno
10493,2314698,eXtatus,Mirage
10494,2314692,ViCi,Cobblestone
10495,2314692,Flash,Inferno
10496,2314538,Virtus.pro,Train
10497,2314538,SK,Cobblestone
10498,2314663,DIVIZON,Train
10499,2314663,Berzerk,Cache
10500,2314583,BOOM,Train
10501,2314583,Recca,Mirage
10502,2314690,eLixir fe,Cache
10503,2314690,5Love,Mirage
10504,2314697,GoodJob,Cache
10505,2314697,Spirit Academy,Overpass
10506,2314664,MK,Train
10507,2314664,TTFU,Overpass
10508,2314693,MAX,Inferno
10509,2314693,New4,Train
10510,2314662,PRIDE,Mirage
10511,2314662,TEAMPLAY,Cache
10512,2314636,Beyond,Nuke
10513,2314636,Signature,Mirage
10514,2314582,Darayu Delta Squad,Inferno
10515,2314582,Recca,Cache
10516,2314660,pro100,Inferno
10517,2314660,GoodJob,Cache
10518,2314659,Spirit Academy,Inferno
10519,2314659,CT,Mirage
10520,2314661,HAVU,Train
10521,2314661,HellRaisers,Overpass
10522,2314687,24BHB,Cache
10523,2314687,Vikings,Overpass
10524,2314673,Flash,Train
10525,2314673,MAX,Inferno
10526,2314691,Etab,Overpass
10527,2314691,LLG,Inferno
10528,2314672,New4,Cache
10529,2314672,ViCi,Inferno
10530,2314581,AKARA,Cache
10531,2314581,BOOM,Inferno
10532,2314635,NSPR,Overpass
10533,2314635,Signature,Inferno
10534,2314676,Etab,Mirage
10535,2314676,5Love,Cobblestone
10536,2314675,LLG,Cobblestone
10537,2314675,eLixir fe,Mirage
10538,2314634,Beyond,Mirage
10539,2314634,MiTH,Overpass
10540,2314556,Luminosity,Cache
10541,2314556,Cloud9,Train
10542,2314495,G2,Cobblestone
10543,2314495,Natus Vincere,Inferno
10544,2314554,CLG,Train
10545,2314554,Kinguin,Mirage
10546,2314537,Liquid,Inferno
10547,2314537,SK,Cobblestone
10548,2314494,Renegades,Mirage
10549,2314494,G2,Nuke
10550,2314555,Luminosity,Inferno
10551,2314555,compLexity,Train
10552,2314573,MK,Inferno
10553,2314573,dSc,Cobblestone
10554,2314536,mousesports,Cache
10555,2314536,Virtus.pro,Overpass
10556,2314597,Planetkey,Mirage
10557,2314597,WiseWizards,Cache
10558,2314553,Gale Force,Overpass
10559,2314553,CLG,Cache
10560,2314572,TTFU,Overpass
10561,2314572,Bpro,Train
10562,2314596,Planetkey,Cobblestone
10563,2314596,DIVIZON,Cache
10564,2314604,TYLOO,Overpass
10565,2314604,Flash,Inferno
10566,2314535,BIG,Train
10567,2314535,Liquid,Mirage
10568,2314595,WiseWizards,Nuke
10569,2314595,Berzerk,Mirage
10570,2313797,Athletico,Overpass
10571,2313797,Kings,Train
10572,2314632,NSPR,Overpass
10573,2314632,KritConfirm,Mirage
10574,2314605,LGD,Train
10575,2314605,MAX,Nuke
10576,2314603,New4,Nuke
10577,2314603,BOOT,Mirage
10578,2313796,Grayhound,Nuke
10579,2313796,Kings,Mirage
10580,2314602,wNv,Inferno
10581,2314602,ViCi,Nuke
10582,2314601,Eclipse.o,Mirage
10583,2314601,Flash,Train
10584,2314631,Bulldogs,Cache
10585,2314631,Beyond,Mirage
10586,2314600,MAX,Inferno
10587,2314600,Rainbow.rTE ,Mirage
10588,2314576,Axylum,Mirage
10589,2314576,One Time Wonder,Cobblestone
10590,2314599,wNv,Cache
10591,2314599,Invictus,Mirage
10592,2313795,Athletico,Mirage
10593,2313795,Chiefs,Train
10594,2314598,EHOME,Overpass
10595,2314598,New4,Train
10596,2314630,MiTH,Overpass
10597,2314630,Attack All Around,Mirage
10598,2314240,Tempo Storm,Train
10599,2314240,Rudy's Players Club,Inferno
10600,2314575,ALTERNATE aTTaX,Mirage
10601,2314575,DIVIZON,Overpass
10602,2314534,mousesports,Cobblestone
10603,2314534,Gambit,Train
10604,2314574,DIVIZON,Cobblestone
10605,2314574,Berzerk,Cache
10606,2314579,Imperium,Mirage
10607,2314579,Mineski,Inferno
10608,2314579,Imperium,Nuke
10609,2314579,Mineski,Train
10610,2314533,Envy,Inferno
10611,2314533,BIG,Mirage
10612,2314578,Wargods,Inferno
10613,2314578,Mineski,Overpass
10614,2314532,mousesports,Train
10615,2314532,Heroic,Nuke
10616,2314580,Riot fe,Train
10617,2314580,Dynasty fe,Mirage
10618,2314577,Wargods,Mirage
10619,2314577,Imperium,Train
10620,2314564,Isurus,Cobblestone
10621,2314564,Hafnet,Nuke
10622,2314239,FRENCH CANADIANS,Inferno
10623,2314239,Rise Nation,Mirage
10624,2314248,Splyce,Nuke
10625,2314248,FRENCH CANADIANS,Inferno
10626,2314568,ALTERNATE aTTaX,Overpass
10627,2314568,Berzerk,Train
10628,2314566,Quantum Bellator Fire,Train
10629,2314566,GoodJob,Cobblestone
10630,2314569,DIVIZON,Inferno
10631,2314569,WiseWizards,Overpass
10632,2314333,LDLC,Overpass
10633,2314333,Tricked,Nuke
10634,2314571,BOOT-d[S],Cache
10635,2314571,Signature,Mirage
10636,2314570,SIN,Cache
10637,2314570,Legacy,Mirage
10638,2314241,Denial,Train
10639,2314241,FRENCH CANADIANS,Inferno
10640,2314245,Tempo Storm,Cache
10641,2314245,FRENCH CANADIANS,Inferno
10642,2314483,AWTR,Cache
10643,2314483,ex-Outlaws,Cobblestone
10644,2314542,DIVIZON,Mirage
10645,2314542,ALTERNATE aTTaX,Train
10646,2314524,BX3,Overpass
10647,2314524,Tricked,Inferno
10648,2314562,Spirit Academy,Inferno
10649,2314562,volgare,Mirage
10650,2314332,Fragsters,Inferno
10651,2314332,North,Mirage
10652,2314541,WiseWizards,Overpass
10653,2314541,Berzerk,Cache
10654,2314331,Tricked,Mirage
10655,2314331,Space Soldiers,Overpass
10656,2314486,Spirit,Inferno
10657,2314486,undefined,Cobblestone
10658,2314563,5POWER,Mirage
10659,2314563,BOOT-d[S],Cache
10660,2314485,AVANGAR,Cache
10661,2314485,pro100,Overpass
10662,2314512,Legacy,Mirage
10663,2314512,Kings,Inferno
10664,2314561,forZe,Mirage
10665,2314561,Nemiga,Overpass
10666,2314560,SIN,Inferno
10667,2314560,Tainted Minds,Mirage
10668,2314523,eXtatus,Cobblestone
10669,2314523,PRIDE,Mirage
10670,2314330,Tricked,Mirage
10671,2314330,North,Nuke
10672,2314329,Fragsters,Mirage
10673,2314329,Kinguin,Train
10674,2314517,North,Mirage
10675,2314517,Gambit,Inferno
10676,2314540,Signature,Inferno
10677,2314540,NASR,Nuke
10678,2314484,eXtatus,Mirage
10679,2314484,Binary Dragons,Cache
10680,2314511,AVANT,Inferno
10681,2314511,SIN,Cache
10682,2314518,Black Dragons,Cobblestone
10683,2314518,Isurus,Overpass
10684,2313477,eNergy,Cobblestone
10685,2313477,Bravado,Mirage
10686,2314328,Kinguin,Train
10687,2314328,North,Mirage
10688,2314482,North Academy,Nuke
10689,2314482,EnVyUs Academy,Cobblestone
10690,2314327,LDLC,Nuke
10691,2314327,North,Overpass
10692,2314513,Izako Boars,Mirage
10693,2314513,EPG,Train
10694,2314476,Space Soldiers,Cache
10695,2314476,FlipSid3,Train
10696,2314481,AGO,Overpass
10697,2314481,MK,Inferno
10698,2314237,compLexity,Inferno
10699,2314237,Denial,Cobblestone
10700,2314236,Splyce,Nuke
10701,2314236,Misfits,Overpass
10702,2314480,Swole Patrol,Inferno
10703,2314480,Luminosity,Train
10704,2314322,undefined,Train
10705,2314322,Singularity,Mirage
10706,2314326,Space Soldiers,Overpass
10707,2314326,Fragsters,Train
10708,2314464,Luminosity,Train
10709,2314464,NRG,Cobblestone
10710,2314454,Quantum Bellator Fire,Mirage
10711,2314454,pro100,Nuke
10712,2313913,G2,Inferno
10713,2313913,North,Cobblestone
10714,2314325,Tricked,Inferno
10715,2314325,Kinguin,Cobblestone
10716,2314474,Dignitas fe,Mirage
10717,2314474,expert fe,Cache
10718,2314478,Nexus,Cobblestone
10719,2314478,AVANGAR,Mirage
10720,2314477,Quantum Bellator Fire,Inferno
10721,2314477,Dream,Cache
10722,2313912,Gambit,Train
10723,2313912,North,Cobblestone
10724,2314475,Space Soldiers,Cache
10725,2314475,mousesports,Mirage
10726,2314456,Space Soldiers,Cache
10727,2314456,Binary Dragons,Train
10728,2314210,Action Live,Nuke
10729,2314210,GoldenMix,Inferno
10730,2313911,G2,Inferno
10731,2313911,NiP,Cache
10732,2314455,mousesports,Mirage
10733,2314455,undefined,Cobblestone
10734,2314446,Grayhound,Nuke
10735,2314446,Kings,Mirage
10736,2314446,Grayhound,Overpass
10737,2314446,Kings,Cache
10738,2314463,NSPR,Train
10739,2314463,Signature,Mirage
10740,2314462,MiTH,Train
10741,2314462,Maple,Mirage
10742,2314211,ERACOST,Inferno
10743,2314211,Anti Eco Eco Club,Train
10744,2314444,Kings,Overpass
10745,2314444,Athletico,Mirage
10746,2314443,Chiefs,Train
10747,2314443,Kings,Mirage
10748,2314432,Athletico,Cache
10749,2314432,Grayhound,Overpass
10750,2314235,compLexity,Inferno
10751,2314235,FRENCH CANADIANS,Mirage
10752,2314434,Chiefs,Mirage
10753,2314434,deStiny & co.,Nuke
10754,2314435,Tainted Minds,Nuke
10755,2314435,Kings,Mirage
10756,2314234,RONIN,Mirage
10757,2314234,compLexity,Inferno
10758,2313910,Immortals,Inferno
10759,2313910,North,Mirage
10760,2314439,Hafnet,Inferno
10761,2314439,Isurus,Cache
10762,2313909,Gambit,Cache
10763,2313909,Astralis,Mirage
10764,2314358,Epsilon,Mirage
10765,2314358,Prophecy,Train
10766,2314358,Epsilon,Overpass
10767,2314358,Prophecy,Cache
10768,2314345,DIVIZON,Cache
10769,2314345,Berzerk,Mirage
10770,2314345,Berzerk,Overpass
10771,2314345,DIVIZON,Cobblestone
10772,2314349,Violight,Mirage
10773,2314349,Maple,Inferno
10774,2313908,Natus Vincere,Train
10775,2313908,NiP,Nuke
10776,2314350,ONEGODLIKE,Cache
10777,2314350,MiTH,Train
10778,2313319,MVP PK,Inferno
10779,2313319,CS00,Mirage
10780,2313907,SK,Cobblestone
10781,2313907,G2,Inferno
10782,2314320,Candy Camel,Mirage
10783,2314320,QkM,Cache
10784,2314209,ERACOST,Overpass
10785,2314209,Action Live,Inferno
10786,2314319,Axylum,Mirage
10787,2314319,QkM,Cache
10788,2314318,One Time Wonder,Mirage
10789,2314318,Candy Camel,Cobblestone
10790,2313906,fnatic,Cache
10791,2313906,Immortals,Train
10792,2314189,Tricked,Cobblestone
10793,2314189,eXtatus,Inferno
10794,2313905,FaZe,Mirage
10795,2313905,Gambit,Train
10796,2313586,Maple,Overpass
10797,2313586,NSPR,Inferno
10798,2313585,MiTH,Overpass
10799,2313585,Signature,Mirage
10800,2313904,Renegades,Cobblestone
10801,2313904,Natus Vincere,Train
10802,2313903,Cloud9,Train
10803,2313903,SK,Cobblestone
10804,2314233,compLexity,Inferno
10805,2314233,Rise Nation,Cobblestone
10806,2314324,TeamOne,Mirage
10807,2314324,FURIA,Cobblestone
10808,2314232,Tempo Storm,Train
10809,2314232,Misfits,Nuke
10810,2313902,Immortals,Mirage
10811,2313902,G2,Inferno
10812,2314223,North Academy,Nuke
10813,2314223,undefined,Train
10814,2314261,Kinguin,Mirage
10815,2314261,Heroic,Inferno
10816,2314222,OPAA,Inferno
10817,2314222,North Academy,Train
10818,2313901,NiP,Cache
10819,2313901,Gambit,Overpass
10820,2314260,Space Soldiers,Cache
10821,2314260,LDLC,Overpass
10822,2314323,eXtatus,Mirage
10823,2314323,EnVyUs Academy,Cache
10824,2314321,Izako Boars,Mirage
10825,2314321,volgare,Cobblestone
10826,2313900,Astralis,Overpass
10827,2313900,Natus Vincere,Mirage
10828,2313899,North,Cobblestone
10829,2313899,SK,Train
10830,2314065,INTZ,Cobblestone
10831,2314065,FURIA,Overpass
10832,2314230,Splyce,Overpass
10833,2314230,compLexity,Inferno
10834,2314228,Tempo Storm,Overpass
10835,2314228,compLexity,Inferno
10836,2314221,OPAA,Inferno
10837,2314221,Tricked,Cobblestone
10838,2314315,AGO,Overpass
10839,2314315,Izako Boars,Mirage
10840,2314220,undefined,Cobblestone
10841,2314220,North Academy,Nuke
10842,2314310,BX3,Cache
10843,2314310,Quantum Bellator Fire,Inferno
10844,2314259,Space Soldiers,Cobblestone
10845,2314259,Kinguin,Mirage
10846,2314314,eSuba,Cache
10847,2314314,Izako Boars,Mirage
10848,2314219,undefined,Cobblestone
10849,2314219,Tricked,Train
10850,2314258,LDLC,Nuke
10851,2314258,Heroic,Inferno
10852,2314218,OPAA,Inferno
10853,2314218,North Academy,Train
10854,2314313,AGO,Overpass
10855,2314313,eXtatus,Cobblestone
10856,2314064,TeamOne,Train
10857,2314064,C4,Cache
10858,2314226,RONIN,Cobblestone
10859,2314226,Denial,Overpass
10860,2314224,Misfits,Overpass
10861,2314224,compLexity,Train
10862,2314257,Fragsters,Nuke
10863,2314257,Tricked,Mirage
10864,2314256,Heroic,Overpass
10865,2314256,Space Soldiers,Train
10866,2314084,undefined,Nuke
10867,2314084,EnVyUs Academy,Cobblestone
10868,2314217,GoodJob,Cobblestone
10869,2314217,EPG,Nuke
10870,2314192,eXtatus,Inferno
10871,2314192,pro100,Cache
10872,2314214,Naventic,Train
10873,2314214,Mythic,Mirage
10874,2314213,District 7,Nuke
10875,2314213,Rise Nation,Mirage
10876,2314193,EnVyUs Academy,Nuke
10877,2314193,Spirit,Train
10878,2314196,Renegades,Cobblestone
10879,2314196,Broken Alliance,Cache
10880,2314199,Gale Force,Mirage
10881,2314199,compLexity,Inferno
10882,2314191,Liquid,Cobblestone
10883,2314191,Renegades,Train
10884,2314198,Dynasty,Mirage
10885,2314198,Hafnet,Nuke
10886,2314194,Gale Force,Cobblestone
10887,2314194,Naventic,Overpass
10888,2314195,Rogue,Mirage
10889,2314195,compLexity,Train
10890,2313650,Hafnet,Mirage
10891,2313650,B-EFFECT,Train
10892,2313649,Keymotion,Cache
10893,2313649,Dynasty,Train
10894,2314184,Space Soldiers,Cache
10895,2314184,HellRaisers,Overpass
10896,2314190,Immortals,Cobblestone
10897,2314190,Broken Alliance,Mirage
10898,2314186,Denial,Overpass
10899,2314186,compLexity,Train
10900,2314188,Tempo Storm,Train
10901,2314188,Rogue,Cache
10902,2314187,Naventic,Overpass
10903,2314187,District 7,Inferno
10904,2314185,The Fundamentals,Mirage
10905,2314185,Gale Force,Cobblestone
10906,2314143,Liquid,Cobblestone
10907,2314143,Luminosity,Inferno
10908,2314142,Renegades,Cache
10909,2314142,NRG,Mirage
10910,2314140,Immortals,Overpass
10911,2314140,Splyce,Cobblestone
10912,2314141,Rise Nation,Cobblestone
10913,2314141,Broken Alliance,Overpass
10914,2314167,Heroic,Inferno
10915,2314167,AGO,Train
10916,2314175,MASK 0N,Cache
10917,2314175,Tempo Storm,Overpass
10918,2314172,HellRaisers,Cobblestone
10919,2314172,Kinguin,Overpass
10920,2314174,Denial,Inferno
10921,2314174,Tempo Storm,Overpass
10922,2314176,Aim High,Inferno
10923,2314176,Rogue,Mirage
10924,2314178,Vault,Train
10925,2314178,Gale Force,Inferno
10926,2314177,Cucumber Water,Nuke
10927,2314177,District 7,Inferno
10928,2314083,PRIDE,Mirage
10929,2314083,Singularity,Cache
10930,2314180,Most Wanted,Mirage
10931,2314180,Naventic,Inferno
10932,2314170,Izako Boars,Cache
10933,2314170,PACT,Cobblestone
10934,2313814,Spirit,Inferno
10935,2313814,AVANGAR,Mirage
10936,2314173,Last Picks,Nuke
10937,2314173,compLexity,Train
10938,2314164,Envy,Cobblestone
10939,2314164,ARES,Inferno
10940,2314171,Space Soldiers,Cache
10941,2314171,Spirit Academy,Overpass
10942,2314117,RESISTANCE,Inferno
10943,2314117,Locastic,Cobblestone
10944,2314168,VenatoreS,Train
10945,2314168,Pompa,Cache
10946,2314157,hatersg0nnahate,Cobblestone
10947,2314157,Kinguin,Overpass
10948,2313813,Imperial,Cobblestone
10949,2313813,Spirit,Inferno
10950,2314109,Heroic,Nuke
10951,2314109,FlipSid3,Overpass
10952,2314155,AWTR,Cache
10953,2314155,Spirit Academy,Overpass
10954,2314151,x6tence,Inferno
10955,2314151,Space Soldiers,Cobblestone
10956,2314115,VenatoreS,Inferno
10957,2314115,Izako Boars,Nuke
10958,2314110,Envy,Inferno
10959,2314110,Red Reserve,Train
10960,2314108,Vega Squadron,Mirage
10961,2314108,AGO,Overpass
10962,2314111,Tricked,Overpass
10963,2314111,ARES,Nuke
10964,2314073,Flash,Cache
10965,2314073,ViCi,Train
10966,2314102,Nemiga,Train
10967,2314102,Kinguin,Inferno
10968,2313812,AVANGAR,Mirage
10969,2313812,North Academy,Train
10970,2314150,smiechawahehe,Mirage
10971,2314150,HellRaisers,Cobblestone
10972,2314106,Spirit Academy,Mirage
10973,2314106,LDLC,Nuke
10974,2314116,Locastic,Cobblestone
10975,2314116,PSYCHOACTIVE,Cache
10976,2314107,AWTR,Cache
10977,2314107,PENTA,Train
10978,2314114,Pompa,Cache
10979,2314114,PACT,Nuke
10980,2314149,Metamorphic,Train
10981,2314149,Virtual Genesis,Inferno
10982,2314105,x6tence,Overpass
10983,2314105,HAVU,Inferno
10984,2314137,Fire Dragoon,Cobblestone
10985,2314137,Orange,Train
10986,2314104,coREA,Mirage
10987,2314104,Space Soldiers,Cobblestone
10988,2314101,Movistar Riders,Train
10989,2314101,HellRaisers,Mirage
10990,2314074,ViCi,Cobblestone
10991,2314074,BOOT,Cache
10992,2314136,Virtual Genesis,Mirage
10993,2314136,Orange,Train
10994,2313801,Flash,Train
10995,2313801,ViCi,Inferno
10996,2314135,Fire Dragoon,Cache
10997,2314135,Metamorphic,Train
10998,2314070,Kitsune,Cache
10999,2314070,Malvinas,Train
11000,2313917,Epsilon,Train
11001,2313917,exceL,Inferno
11002,2314097,Locastic,Cobblestone
11003,2314097,RESISTANCE,Mirage
11004,2313820,AGO,Mirage
11005,2313820,VenatoreS,Train
11006,2314069,Keymotion,Nuke
11007,2314069,Tech Titans,Train
11008,2313819,Izako Boars,Overpass
11009,2313819,Off-Mode Black,Cache
11010,2313623,Aerowolf,Overpass
11011,2313623,Mineski,Train
11012,2313886,BOOT,Mirage
11013,2313886,EMP,Cache
11014,2313916,Prophecy,Mirage
11015,2313916,EnVyUs Academy,Cobblestone
11016,2314063,5POWER,Mirage
11017,2314063,AVANT,Inferno
11018,2313818,Pompa,Mirage
11019,2313818,SOLARIS,Cache
11020,2313799,BOOT,Cache
11021,2313799,Flash,Mirage
11022,2313918,PANTHERS,Overpass
11023,2313918,EURONICS,Cache
11024,2314061,ZEN,Cobblestone
11025,2314061,AVANT,Inferno
11026,2313817,PACT,Cobblestone
11027,2313817,Off-Mode Gray,Inferno
11028,2314062,UTM,Mirage
11029,2314062,5POWER,Inferno
11030,2313798,EMP,Cache
11031,2313798,ViCi,Inferno
11032,2313766,CHAOS,Cobblestone
11033,2313766,Invictus Aquilas,Cache
11034,2313587,Endpoint,Mirage
11035,2313587,CeX,Overpass
11036,2313587,Endpoint,Train
11037,2313587,CeX,Inferno
11038,2313854,RvN,Cobblestone
11039,2313854,NASR,Nuke
11040,2313854,RvN,Inferno
11041,2313854,NASR,Overpass
11042,2313853,Spotnet,Cache
11043,2313853,Next Generation,Mirage
11044,2313574,inchk1ng,Inferno
11045,2313574,ERACOST,Mirage
11046,2313573,ERACOST,Cobblestone
11047,2313573,Derank Machine,Mirage
11048,2313572,inchk1ng,Cache
11049,2313572,Anti Eco Eco Club,Overpass
11050,2313793,Isurus,Cache
11051,2313793,TeamOne,Mirage
11052,2313882,Splyce,Nuke
11053,2313882,Prospects,Train
11054,2313881,Gale Force,Cobblestone
11055,2313881,RONIN,Inferno
11056,2313794,Keyd Stars,Inferno
11057,2313794,C4,Cache
11058,2313791,INTZ,Overpass
11059,2313791,EN9MY,Train
11060,2313792,Black Dragons,Cache
11061,2313792,FURIA,Overpass
11062,2313789,subtLe,Overpass
11063,2313789,Gale Force,Cobblestone
11064,2313788,Prospects,Mirage
11065,2313788,Gatekeepers,Cache
11066,2313790,RONIN,Nuke
11067,2313790,Just A Glimpse,Overpass
11068,2313787,Fows Money Crew,Cache
11069,2313787,Splyce,Nuke
11070,2313864,LDLC,Nuke
11071,2313864,HAVU,Inferno
11072,2313816,Next Generation,Cobblestone
11073,2313816,NASR,Mirage
11074,2313836,OPAA,Cache
11075,2313836,Fragsters,Inferno
11076,2313863,Red Reserve,Mirage
11077,2313863,Kinguin,Inferno
11078,2313622,Singularity,Mirage
11079,2313622,BX3,Train
11080,2313781,GoodJob,Mirage
11081,2313781,LDLC,Inferno
11082,2313780,HAVU,Train
11083,2313780,CHAOS,Cache
11084,2313782,Sharks,Cache
11085,2313782,Red Reserve,Mirage
11086,2313783,Kinguin,Cache
11087,2313783,x6tence,Inferno
11088,2313785,OPAA,Cache
11089,2313785,SPRITTET,Inferno
11090,2313815,Spotnet,Cobblestone
11091,2313815,RvN,Nuke
11092,2313800,EnVyUs Academy,Cobblestone
11093,2313800,Tricked,Mirage
11094,2313784,Odense,Overpass
11095,2313784,Fragsters,Inferno
11096,2313779,Quantum Bellator Fire,Cobblestone
11097,2313779,Nemiga,Train
11098,2313779,Quantum Bellator Fire,Mirage
11099,2313317,Bulldozer,Cache
11100,2313317,MVP PK,Train
11101,2313763,Adaptation,Cobblestone
11102,2313763,Broken Alliance,Mirage
11103,2313745,Next Generation,Inferno
11104,2313745,Jebaited,Cache
11105,2313748,ZetMac,Mirage
11106,2313748,SPRITTET,Train
11107,2313749,Homeless,Cache
11108,2313749,OPAA,Overpass
11109,2313744,Limitless,Inferno
11110,2313744,NASR,Overpass
11111,2313746,HS PÅ LAGER,Overpass
11112,2313746,Fragsters,Nuke
11113,2313747,Faceit Grind,Cache
11114,2313747,Odense,Train
11115,2313739,Quantum Bellator Fire,Nuke
11116,2313739,Spirit Academy,Mirage
11117,2313751,Corvidae,Inferno
11118,2313751,BRB20,Mirage
11119,2313750,Masterminds,Cache
11120,2313750,Riotous Raccoons,Cobblestone
11121,2313533,Eanix,Cache
11122,2313533,District 7,Train
11123,2313743,They Don't Know,Train
11124,2313743,Spotnet,Cobblestone
11125,2313742,Yalla,Overpass
11126,2313742,RvN,Cobblestone
11127,2313724,Corvidae,Cache
11128,2313724,Noxide,Mirage
11129,2313723,Legacy,Nuke
11130,2313723,Masterminds,Mirage
11131,2313318,CS00,Mirage
11132,2313318,YETTI,Nuke
11133,2313721,BRB20,Cache
11134,2313721,Kings,Inferno
11135,2313722,Riotous Raccoons,Mirage
11136,2313722,AVANT,Inferno
11137,2313725,Adaptation,Train
11138,2313725,Sentinel,Overpass
11139,2313433,PRIDE,Train
11140,2313433,Quantum Bellator Fire,Nuke
11141,2313590,Spirit Academy,Mirage
11142,2313590,Nemiga,Overpass
11143,2313716,Corvidae,Inferno
11144,2313716,Riotous Raccoons,Mirage
11145,2313717,Noxide,Cobblestone
11146,2313717,AVANT,Overpass
11147,2313715,Kings,Mirage
11148,2313715,Masterminds,Cache
11149,2313643,Final Feature,Overpass
11150,2313643,Broken Alliance,Cache
11151,2313570,Rise Nation,Cobblestone
11152,2313570,Cloud9,Mirage
11153,2313569,Rise Nation,Cobblestone
11154,2313569,CLG,Train
11155,2313654,demonlaget,Cache
11156,2313654,Snabbabrillor,Mirage
11157,2313706,Adaptation,Inferno
11158,2313706,Denial,Overpass
11159,2313705,District 7,Train
11160,2313705,Fows Money Crew,Cache
11161,2313578,eXtatus,Inferno
11162,2313578,Crowns,Cache
11163,2313618,Gorilla Core,Overpass
11164,2313618,Adaptation,Train
11165,2313618,Gorilla Core,Cobblestone
11166,2313568,compLexity,Inferno
11167,2313568,Cloud9,Train
11168,2313579,Red Reserve,Mirage
11169,2313579,Imperial,Inferno
11170,2313605,demonlaget,Mirage
11171,2313605,Bojestvata,Train
