,matchcode,team,map
7545,2324809,fnatic,Cache
7546,2324847,YeaH!,Cache
7547,2324847,Coscu Army,Train
7548,2324847,YeaH!,Inferno
7549,2324847,Coscu Army,Nuke
7550,2324847,YeaH!,Overpass
7551,2324847,Coscu Army,Dust2
7552,2324225,YeaH!,Cache
7553,2324225,Brasil Gaming House,Train
7554,2324225,YeaH!,Inferno
7555,2324225,Brasil Gaming House,Nuke
7556,2324225,YeaH!,Overpass
7557,2324225,Brasil Gaming House,Mirage
7558,2324224,C4,Dust2
7559,2324224,W7M,Cache
7560,2324224,C4,Train
7561,2324224,W7M,Overpass
7562,2324224,C4,Mirage
7563,2324224,W7M,Inferno
7564,2324808,Cloud9,Dust2
7565,2324808,MIBR,Nuke
7566,2324808,MIBR,Mirage
7567,2324808,Cloud9,Train
7568,2324985,Tempo Storm,Overpass
7569,2324985,forZe,Cache
7570,2324985,Tempo Storm,Nuke
7571,2324985,forZe,Dust2
7572,2324986,Nemiga,Cache
7573,2324986,3DMAX,Nuke
7574,2324986,Nemiga,Overpass
7575,2324986,3DMAX,Mirage
7576,2324937,EPG,Inferno
7577,2324937,pro100,Train
7578,2324937,EPG,Nuke
7579,2324937,pro100,Dust2
7580,2324937,EPG,Cache
7581,2324937,pro100,Overpass
7582,2324981,PLINK,Cache
7583,2324981,Endpoint,Train
7584,2324981,PLINK,Nuke
7585,2324981,Endpoint,Dust2
7586,2324984,Bpro,Nuke
7587,2324984,Monolith,Train
7588,2324984,Bpro,Dust2
7589,2324984,Monolith,Overpass
7590,2324984,Bpro,Cache
7591,2324984,Monolith,Mirage
7592,2324983,HAVU,Inferno
7593,2324983,EURONICS,Mirage
7594,2324983,HAVU,Overpass
7595,2324983,EURONICS,Train
7596,2324983,HAVU,Cache
7597,2324983,EURONICS,Dust2
7598,2324846,STEIN,Cache
7599,2324846,Isurus,Mirage
7600,2324846,STEIN,Train
7601,2324846,Isurus,Nuke
7602,2324846,STEIN,Dust2
7603,2324846,Isurus,Overpass
7604,2324889,Ghost,Nuke
7605,2324889,Swole Patrol,Cache
7606,2324889,Ghost,Dust2
7607,2324889,Swole Patrol,Inferno
7608,2324845,C4,Dust2
7609,2324845,Coscu Army,Train
7610,2324845,C4,Overpass
7611,2324845,Coscu Army,Nuke
7612,2324845,C4,Mirage
7613,2324845,Coscu Army,Inferno
7614,2324844,Virtue,Cache
7615,2324844,W7M,Nuke
7616,2324844,Virtue,Train
7617,2324844,W7M,Dust2
7618,2324844,Virtue,Mirage
7619,2324844,W7M,Overpass
7620,2324807,Natus Vincere,Cache
7621,2324807,mousesports,Overpass
7622,2324807,mousesports,Nuke
7623,2324807,Natus Vincere,Dust2
7624,2324888,Bravado,Overpass
7625,2324888,NRG,Dust2
7626,2324888,Bravado,Cache
7627,2324888,NRG,Train
7628,2324843,YeaH!,Cache
7629,2324843,Bulldozer,Overpass
7630,2324843,YeaH!,Train
7631,2324843,Bulldozer,Nuke
7632,2324843,YeaH!,Mirage
7633,2324843,Bulldozer,Dust2
7634,2324806,Astralis,Cache
7635,2324806,Liquid,Train
7636,2324806,Liquid,Overpass
7637,2324806,Astralis,Dust2
7638,2324905,Tempo Storm,Overpass
7639,2324905,3DMAX,Inferno
7640,2324905,Tempo Storm,Train
7641,2324905,3DMAX,Nuke
7642,2324906,forZe,Nuke
7643,2324906,Nemiga,Inferno
7644,2324906,forZe,Dust2
7645,2324906,Nemiga,Cache
7646,2324971,k1ck,Cache
7647,2324971,GoodJob,Train
7648,2324971,k1ck,Overpass
7649,2324971,GoodJob,Nuke
7650,2324949,HAVU,Inferno
7651,2324949,Bpro,Dust2
7652,2324949,HAVU,Overpass
7653,2324949,Bpro,Cache
7654,2324949,HAVU,Mirage
7655,2324949,Bpro,Nuke
7656,2324948,EURONICS,Mirage
7657,2324948,Monolith,Train
7658,2324948,EURONICS,Inferno
7659,2324948,Monolith,Cache
7660,2324948,EURONICS,Dust2
7661,2324948,Monolith,Overpass
7662,2324887,Dignitas,Nuke
7663,2324887,Prospects,Dust2
7664,2324887,Dignitas,Cache
7665,2324887,Prospects,Overpass
7666,2324805,mousesports,Overpass
7667,2324805,FaZe,Nuke
7668,2324805,FaZe,Inferno
7669,2324805,mousesports,Dust2
7670,2324958,Unknown fe,Nuke
7671,2324958,Dignitas fe,Cache
7672,2324958,Unknown fe,Dust2
7673,2324958,Dignitas fe,Overpass
7674,2324973,FaMiLiA FaCiN,Overpass
7675,2324973,C4,Dust2
7676,2324973,FaMiLiA FaCiN,Nuke
7677,2324973,C4,Train
7678,2324804,fnatic,Nuke
7679,2324804,Natus Vincere,Cache
7680,2324804,Natus Vincere,Dust2
7681,2324804,fnatic,Overpass
7682,2324969,C4,Dust2
7683,2324969,doktoRs,Cache
7684,2324969,C4,Train
7685,2324969,doktoRs,Mirage
7686,2324969,C4,Nuke
7687,2324969,doktoRs,Overpass
7688,2324919,k1ck,Cache
7689,2324919,Quantum Bellator Fire,Nuke
7690,2324919,k1ck,Mirage
7691,2324919,Quantum Bellator Fire,Overpass
7692,2324956,Winstrike,Dust2
7693,2324956,EPG,Inferno
7694,2324956,Winstrike,Nuke
7695,2324956,EPG,Cache
7696,2324957,eParadise Angels,Inferno
7697,2324957,Dignitas fe,Cache
7698,2324957,eParadise Angels,Mirage
7699,2324957,Dignitas fe,Train
7700,2324957,eParadise Angels,Nuke
7701,2324957,Dignitas fe,Dust2
7702,2324921,Endpoint,Train
7703,2324921,Vexed,Cache
7704,2324921,Endpoint,Dust2
7705,2324921,Vexed,Nuke
7706,2324607,NiP,Mirage
7707,2324607,OpTic,Cache
7708,2324607,NiP,Inferno
7709,2324607,OpTic,Overpass
7710,2324970,BARCELONA,Overpass
7711,2324970,FaMiLiA FaCiN,Nuke
7712,2324970,BARCELONA,Train
7713,2324970,FaMiLiA FaCiN,Dust2
7714,2324970,BARCELONA,Inferno
7715,2324970,FaMiLiA FaCiN,Cache
7716,2324923,BARCELONA,Overpass
7717,2324923,doktoRs,Mirage
7718,2324923,BARCELONA,Inferno
7719,2324923,doktoRs,Dust2
7720,2324923,BARCELONA,Nuke
7721,2324923,doktoRs,Train
7722,2324947,Besiktas,Nuke
7723,2324947,eParadise Angels,Inferno
7724,2324947,Besiktas,Dust2
7725,2324947,eParadise Angels,Mirage
7726,2324947,Besiktas,Overpass
7727,2324947,eParadise Angels,Cache
7728,2324606,NiP,Dust2
7729,2324606,ENCE,Cache
7730,2324606,NiP,Mirage
7731,2324606,ENCE,Nuke
7732,2324922,FaMiLiA FaCiN,Overpass
7733,2324922,C4,Dust2
7734,2324922,FaMiLiA FaCiN,Nuke
7735,2324922,C4,Train
7736,2324922,FaMiLiA FaCiN,Inferno
7737,2324922,C4,Mirage
7738,2324920,k1ck,Overpass
7739,2324920,PLINK,Dust2
7740,2324920,k1ck,Cache
7741,2324920,PLINK,Nuke
7742,2324936,forZe,Train
7743,2324936,Vexed,Cache
7744,2324936,forZe,Dust2
7745,2324936,Vexed,Nuke
7746,2324936,forZe,Mirage
7747,2324936,Vexed,Overpass
7748,2324605,ENCE,Nuke
7749,2324605,OpTic,Cache
7750,2324605,ENCE,Train
7751,2324605,OpTic,Overpass
7752,2324968,anime savants,Dust2
7753,2324968,Dynasty,Train
7754,2324968,anime savants,Overpass
7755,2324968,Dynasty,Nuke
7756,2324869,Legacy,Nuke
7757,2324869,Chiefs,Dust2
7758,2324868,AVANT,Nuke
7759,2324868,Legacy,Dust2
7760,2324868,AVANT,Mirage
7761,2324868,Legacy,Overpass
7762,2324886,Dignitas,Nuke
7763,2324886,Bravado,Overpass
7764,2324886,Dignitas,Cache
7765,2324886,Bravado,Mirage
7766,2324965,Dynasty,Nuke
7767,2324965,Taboo,Overpass
7768,2324965,Dynasty,Train
7769,2324965,Taboo,Mirage
7770,2324960,BRK,Inferno
7771,2324960,VB,Nuke
7772,2324960,BRK,Overpass
7773,2324960,VB,Train
7774,2324867,AVANT,Nuke
7775,2324867,SYF,Train
7776,2324867,AVANT,Overpass
7777,2324867,SYF,Cache
7778,2324885,Prospects,Mirage
7779,2324885,Really Old People,Dust2
7780,2324885,Prospects,Nuke
7781,2324885,Really Old People,Overpass
7782,2324944,Dignitas fe,Cache
7783,2324944,Unknown fe,Nuke
7784,2324944,Dignitas fe,Train
7785,2324944,Unknown fe,Dust2
7786,2324803,MIBR,Nuke
7787,2324803,Liquid,Train
7788,2324803,Liquid,Overpass
7789,2324803,MIBR,Dust2
7790,2324927,Windigo,Nuke
7791,2324927,Winstrike,Dust2
7792,2324927,Windigo,Cache
7793,2324927,Winstrike,Mirage
7794,2324802,Cloud9,Nuke
7795,2324802,Astralis,Cache
7796,2324802,Astralis,Mirage
7797,2324802,Cloud9,Dust2
7798,2324925,eParadise Angels,Inferno
7799,2324925,Dignitas fe,Cache
7800,2324925,eParadise Angels,Mirage
7801,2324925,Dignitas fe,Train
7802,2324925,eParadise Angels,Nuke
7803,2324925,Dignitas fe,Dust2
7804,2324604,Sprout,Overpass
7805,2324604,NiP,Dust2
7806,2324604,Sprout,Cache
7807,2324604,NiP,Inferno
7808,2324931,Anuncie Aqui,Cache
7809,2324931,BRK,Overpass
7810,2324931,Anuncie Aqui,Dust2
7811,2324931,BRK,Inferno
7812,2324931,Anuncie Aqui,Train
7813,2324931,BRK,Mirage
7814,2324924,Unknown fe,Dust2
7815,2324924,Besiktas,Nuke
7816,2324924,Unknown fe,Mirage
7817,2324924,Besiktas,Overpass
7818,2324924,Unknown fe,Cache
7819,2324924,Besiktas,Inferno
7820,2324926,GoodJob,Inferno
7821,2324926,EPG,Train
7822,2324926,GoodJob,Cache
7823,2324926,EPG,Nuke
7824,2324603,OpTic,Cache
7825,2324603,NiP,Dust2
7826,2324603,OpTic,Train
7827,2324603,NiP,Mirage
7828,2324602,ENCE,Cache
7829,2324602,Sprout,Overpass
7830,2324602,ENCE,Mirage
7831,2324602,Sprout,Inferno
7832,2324866,Chiefs,Dust2
7833,2324866,Legacy,Nuke
7834,2324866,Chiefs,Mirage
7835,2324866,Legacy,Overpass
7836,2324866,Chiefs,Train
7837,2324866,Legacy,Cache
7838,2324865,Legacy,Train
7839,2324865,SYF,Nuke
7840,2324865,Legacy,Cache
7841,2324865,SYF,Dust2
7842,2324865,Legacy,Mirage
7843,2324865,SYF,Overpass
7844,2324881,Really Old People,Dust2
7845,2324881,Bravado,Overpass
7846,2324881,Really Old People,Cache
7847,2324881,Bravado,Train
7848,2324864,Chiefs,Nuke
7849,2324864,AVANT,Dust2
7850,2324864,Chiefs,Overpass
7851,2324864,AVANT,Inferno
7852,2324864,Chiefs,Cache
7853,2324864,AVANT,Mirage
7854,2324880,Prospects,Dust2
7855,2324880,Dignitas,Nuke
7856,2324880,Prospects,Overpass
7857,2324880,Dignitas,Cache
7858,2324601,Red Reserve,Nuke
7859,2324601,NiP,Dust2
7860,2324601,Red Reserve,Inferno
7861,2324601,NiP,Cache
7862,2324904,Winstrike,Dust2
7863,2324904,GoodJob,Train
7864,2324904,Winstrike,Nuke
7865,2324904,GoodJob,Mirage
7866,2324600,Red Reserve,Nuke
7867,2324600,Kinguin,Inferno
7868,2324600,Red Reserve,Train
7869,2324600,Kinguin,Overpass
7870,2324599,Sprout,Overpass
7871,2324599,NiP,Dust2
7872,2324599,Sprout,Nuke
7873,2324599,NiP,Train
7874,2324599,Sprout,Cache
7875,2324599,NiP,Mirage
7876,2324903,EPG,Train
7877,2324903,Windigo,Nuke
7878,2324903,EPG,Inferno
7879,2324903,Windigo,Dust2
7880,2324595,NiP,Mirage
7881,2324595,Red Reserve,Nuke
7882,2324595,NiP,Cache
7883,2324595,Red Reserve,Train
7884,2324595,NiP,Dust2
7885,2324595,Red Reserve,Inferno
7886,2324918,Winstrike,Nuke
7887,2324918,PLINK,Cache
7888,2324918,Winstrike,Mirage
7889,2324918,PLINK,Train
7890,2324594,Kinguin,Inferno
7891,2324594,Sprout,Overpass
7892,2324594,Kinguin,Train
7893,2324594,Sprout,Dust2
7894,2324594,Kinguin,Mirage
7895,2324594,Sprout,Cache
7896,2324637,Renegades,Mirage
7897,2324637,TYLOO,Nuke
7898,2324637,Renegades,Cache
7899,2324637,TYLOO,Dust2
7900,2324636,Renegades,Nuke
7901,2324636,Tainted Minds,Dust2
7902,2324636,Renegades,Mirage
7903,2324636,Tainted Minds,Cache
7904,2324884,BlackOut,Inferno
7905,2324884,Swole Patrol,Mirage
7906,2324884,BlackOut,Cache
7907,2324884,Swole Patrol,Dust2
7908,2324598,3DMAX,Nuke
7909,2324598,ENCE,Cache
7910,2324598,3DMAX,Mirage
7911,2324598,ENCE,Overpass
7912,2324597,LeftOut,Nuke
7913,2324597,3DMAX,Inferno
7914,2324597,LeftOut,Mirage
7915,2324597,3DMAX,Train
7916,2324596,OpTic,Cache
7917,2324596,ENCE,Nuke
7918,2324596,OpTic,Dust2
7919,2324596,ENCE,Mirage
7920,2324596,OpTic,Inferno
7921,2324596,ENCE,Overpass
7922,2324593,LeftOut,Nuke
7923,2324593,ENCE,Cache
7924,2324593,LeftOut,Train
7925,2324593,ENCE,Inferno
7926,2324593,LeftOut,Mirage
7927,2324593,ENCE,Overpass
7928,2324592,OpTic,Cache
7929,2324592,3DMAX,Overpass
7930,2324592,OpTic,Dust2
7931,2324592,3DMAX,Train
7932,2324592,OpTic,Inferno
7933,2324592,3DMAX,Nuke
7934,2324634,Tainted Minds,Dust2
7935,2324634,TYLOO,Nuke
7936,2324634,Tainted Minds,Train
7937,2324634,TYLOO,Overpass
7938,2324635,Renegades,Nuke
7939,2324635,SCARZ Absolute,Train
7940,2324635,Renegades,Dust2
7941,2324635,SCARZ Absolute,Overpass
7942,2324883,TeamOne,Dust2
7943,2324883,BlackOut,Inferno
7944,2324883,TeamOne,Nuke
7945,2324883,BlackOut,Cache
7946,2324882,Mythic,Overpass
7947,2324882,Swole Patrol,Mirage
7948,2324882,Mythic,Inferno
7949,2324882,Swole Patrol,Cache
7950,2324633,Tainted Minds,Dust2
7951,2324633,SCARZ Absolute,Train
7952,2324633,Tainted Minds,Mirage
7953,2324633,SCARZ Absolute,Overpass
7954,2324632,Renegades,Mirage
7955,2324632,TYLOO,Nuke
7956,2324632,Renegades,Dust2
7957,2324632,TYLOO,Overpass
7958,2324874,BlackOut,Inferno
7959,2324874,Swole Patrol,Dust2
7960,2324874,BlackOut,Cache
7961,2324874,Swole Patrol,Mirage
7962,2324873,Mythic,Mirage
7963,2324873,TeamOne,Nuke
7964,2324873,Mythic,Train
7965,2324873,TeamOne,Cache
7966,2324223,DETONA,Overpass
7967,2324223,INTZ,Mirage
7968,2324223,DETONA,Dust2
7969,2324223,INTZ,Train
7970,2324223,DETONA,Nuke
7971,2324223,INTZ,Inferno
7972,2324222,Avalanche,Nuke
7973,2324222,Virtue,Cache
7974,2324222,Avalanche,Inferno
7975,2324222,Virtue,Overpass
7976,2324222,Avalanche,Dust2
7977,2324222,Virtue,Mirage
7978,2324625,Uniquestars,Nuke
7979,2324625,Tainted Minds,Dust2
7980,2324625,Uniquestars,Cache
7981,2324625,Tainted Minds,Inferno
7982,2324624,Uniquestars,Overpass
7983,2324624,5POWER,Nuke
7984,2324624,Uniquestars,Dust2
7985,2324624,5POWER,Cache
7986,2324616,TYLOO,Nuke
7987,2324616,Tainted Minds,Train
7988,2324616,Tainted Minds,Overpass
7989,2324616,TYLOO,Inferno
7990,2324616,Tainted Minds,Cache
7991,2324616,TYLOO,Dust2
7992,2324614,Uniquestars,Mirage
7993,2324614,Tainted Minds,Train
7994,2324614,Uniquestars,Nuke
7995,2324614,Tainted Minds,Cache
7996,2324614,Uniquestars,Overpass
7997,2324614,Tainted Minds,Dust2
7998,2324613,5POWER,Overpass
7999,2324613,TYLOO,Nuke
8000,2324613,5POWER,Cache
8001,2324613,TYLOO,Train
8002,2324613,5POWER,Mirage
8003,2324613,TYLOO,Dust2
8004,2324817,forZe,Cache
8005,2324817,GoodJob,Train
8006,2324817,forZe,Mirage
8007,2324817,GoodJob,Nuke
8008,2324610,BOOT-d[S],Overpass
8009,2324610,Renegades,Nuke
8010,2324610,BOOT-d[S],Inferno
8011,2324610,Renegades,Mirage
8012,2324829,VG.Flash,Train
8013,2324829,BOOT-d[S],Overpass
8014,2324829,VG.Flash,Nuke
8015,2324829,BOOT-d[S],Mirage
8016,2324608,SCARZ Absolute,Train
8017,2324608,Renegades,Cache
8018,2324608,SCARZ Absolute,Nuke
8019,2324608,Renegades,Mirage
8020,2324608,SCARZ Absolute,Inferno
8021,2324608,Renegades,Overpass
8022,2324828,Renegades,Mirage
8023,2324828,BOOT-d[S],Overpass
8024,2324828,Renegades,Dust2
8025,2324828,BOOT-d[S],Inferno
8026,2324828,Renegades,Nuke
8027,2324828,BOOT-d[S],Cache
8028,2324591,SCARZ Absolute,Train
8029,2324591,VG.Flash,Nuke
8030,2324591,SCARZ Absolute,Overpass
8031,2324591,VG.Flash,Inferno
8032,2324591,SCARZ Absolute,Cache
8033,2324591,VG.Flash,Dust2
8034,2324840,Vision,Inferno
8035,2324840,BlackOut,Train
8036,2324839,AZIO,Cache
8037,2324839,BlackOut,Inferno
8038,2324838,Secret Geniuses Club,Inferno
8039,2324838,Vision,Cache
8040,2324827,Nexus,Nuke
8041,2324827,SinnerS,Inferno
8042,2324827,Nexus,Overpass
8043,2324827,SinnerS,Dust2
8044,2324830,AZIO,Nuke
8045,2324830,Jurassic Park,Mirage
8046,2324831,BlackOut,Dust2
8047,2324831,Midwest CS:GO,Inferno
8048,2324816,DreamEaters,Dust2
8049,2324816,k1ck,Cache
8050,2324816,DreamEaters,Train
8051,2324816,k1ck,Overpass
8052,2324832,Vision,Dust2
8053,2324832,Stormborns,Mirage
8054,2324833,The Naive Ones,Dust2
8055,2324833,Secret Geniuses Club,Cache
8056,2324751,AVANGAR,Nuke
8057,2324751,EURONICS,Mirage
8058,2324751,AVANGAR,Inferno
8059,2324751,EURONICS,Dust2
8060,2324826,Jail On Shooting,Train
8061,2324826,Nexus,Overpass
8062,2324826,Jail On Shooting,Nuke
8063,2324826,Nexus,Dust2
8064,2324825,SinnerS,Inferno
8065,2324825,aimclub,Nuke
8066,2324825,SinnerS,Dust2
8067,2324825,aimclub,Train
8068,2324824,Devious ,Cache
8069,2324824,BOOT-d[S],Overpass
8070,2324824,Devious ,Train
8071,2324824,BOOT-d[S],Mirage
8072,2324797,KPI,Nuke
8073,2324797,Dragons,Overpass
8074,2324797,KPI,Train
8075,2324797,Dragons,Cache
8076,2324821,DreamEaters,Dust2
8077,2324821,k1ck,Cache
8078,2324821,DreamEaters,Overpass
8079,2324821,k1ck,Mirage
8080,2324772,Luminosity,Nuke
8081,2324772,North,Cache
8082,2324772,Luminosity,Dust2
8083,2324772,North,Overpass
8084,2324796,KPI,Nuke
8085,2324796,MAD Lions,Overpass
8086,2324796,MAD Lions,Inferno
8087,2324796,KPI,Train
8088,2324771,Luminosity,Nuke
8089,2324771,Heroic,Inferno
8090,2324771,Luminosity,Overpass
8091,2324771,Heroic,Dust2
8092,2324795,Dragons,Overpass
8093,2324795,Giants,Cache
8094,2324795,Giants,Train
8095,2324795,Dragons,Mirage
8096,2324770,North,Cache
8097,2324770,Fragsters,Overpass
8098,2324770,North,Inferno
8099,2324770,Fragsters,Mirage
8100,2323288,Chiefs,Dust2
8101,2323288,ORDER,Inferno
8102,2324794,x6tence,Overpass
8103,2324794,MAD Lions,Nuke
8104,2324794,MAD Lions,Inferno
8105,2324794,x6tence,Cache
8106,2324769,G2,Train
8107,2324769,Luminosity,Nuke
8108,2324769,G2,Cache
8109,2324769,Luminosity,Overpass
8110,2324752,GoodJob,Train
8111,2324752,NewTeam,Nuke
8112,2324752,GoodJob,Dust2
8113,2324752,NewTeam,Overpass
8114,2324793,x6tence,Overpass
8115,2324793,Dragons,Cache
8116,2324793,Dragons,Train
8117,2324793,x6tence,Nuke
8118,2324671,Spirit,Train
8119,2324671,HellRaisers,Nuke
8120,2324671,Spirit,Cache
8121,2324671,HellRaisers,Inferno
8122,2324781,Ancient,Cache
8123,2324781,Endpoint,Dust2
8124,2324781,Ancient,Nuke
8125,2324781,Endpoint,Train
8126,2324768,AGO,Nuke
8127,2324768,North,Cache
8128,2324768,AGO,Dust2
8129,2324768,North,Mirage
8130,2324815,forZe,Cache
8131,2324815,SkitLite,Train
8132,2324815,forZe,Dust2
8133,2324815,SkitLite,Mirage
8134,2324792,MAD Lions,Overpass
8135,2324792,Movistar Riders Blue,Nuke
8136,2324792,Movistar Riders Blue,Inferno
8137,2324792,MAD Lions,Cache
8138,2324670,Spirit,Train
8139,2324670,pro100,Overpass
8140,2324670,Spirit,Cache
8141,2324670,pro100,Inferno
8142,2324791,x6tence,Overpass
8143,2324791,MAD Lions,Cache
8144,2324791,x6tence,Inferno
8145,2324791,MAD Lions,Train
8146,2324791,x6tence,Dust2
8147,2324791,MAD Lions,Mirage
8148,2324767,Virtus.pro,Overpass
8149,2324767,G2,Train
8150,2324767,Virtus.pro,Nuke
8151,2324767,G2,Cache
8152,2324668,AVANGAR,Nuke
8153,2324668,Spirit,Train
8154,2324668,AVANGAR,Overpass
8155,2324668,Spirit,Mirage
8156,2324790,Dragons,Overpass
8157,2324790,Movistar Riders Blue,Nuke
8158,2324790,Dragons,Cache
8159,2324790,Movistar Riders Blue,Inferno
8160,2324790,Dragons,Mirage
8161,2324790,Movistar Riders Blue,Dust2
8162,2324766,Giants,Cache
8163,2324766,AGO,Nuke
8164,2324766,Giants,Mirage
8165,2324766,AGO,Dust2
8166,2324801,aAa,Dust2
8167,2324801,Free Transfer,Nuke
8168,2324801,aAa,Cache
8169,2324801,Free Transfer,Mirage
8170,2324765,Luminosity,Nuke
8171,2324765,Fragsters,Overpass
8172,2324765,Luminosity,Train
8173,2324765,Fragsters,Cache
8174,2324765,Luminosity,Dust2
8175,2324765,Fragsters,Mirage
8176,2324780,Asiamix,Nuke
8177,2324780,GoodJob,Train
8178,2324780,Asiamix,Overpass
8179,2324780,GoodJob,Mirage
8180,2324764,Heroic,Inferno
8181,2324764,North,Cache
8182,2324764,Heroic,Train
8183,2324764,North,Nuke
8184,2324764,Heroic,Dust2
8185,2324764,North,Overpass
8186,2324799,x-kom,Nuke
8187,2324799,aAa,Mirage
8188,2324799,x-kom,Inferno
8189,2324799,aAa,Cache
8190,2324799,x-kom,Overpass
8191,2324799,aAa,Dust2
8192,2324798,Free Transfer,Nuke
8193,2324798,Fiat,Inferno
8194,2324798,Free Transfer,Cache
8195,2324798,Fiat,Dust2
8196,2324798,Free Transfer,Mirage
8197,2324798,Fiat,Train
8198,2324763,Fragsters,Mirage
8199,2324763,Virtus.pro,Nuke
8200,2324763,Fragsters,Cache
8201,2324763,Virtus.pro,Inferno
8202,2324763,Fragsters,Overpass
8203,2324763,Virtus.pro,Dust2
8204,2324669,HellRaisers,Nuke
8205,2324669,pro100,Train
8206,2324669,HellRaisers,Cache
8207,2324669,pro100,Overpass
8208,2324762,AGO,Nuke
8209,2324762,Heroic,Inferno
8210,2324762,AGO,Dust2
8211,2324762,Heroic,Train
8212,2324762,AGO,Mirage
8213,2324762,Heroic,Cache
8214,2324761,Luminosity,Nuke
8215,2324761,G2,Train
8216,2324761,Luminosity,Dust2
8217,2324761,G2,Mirage
8218,2324761,Luminosity,Cache
8219,2324761,G2,Overpass
8220,2324667,HellRaisers,Mirage
8221,2324667,AVANGAR,Nuke
8222,2324667,HellRaisers,Train
8223,2324667,AVANGAR,Overpass
8224,2324760,Giants,Mirage
8225,2324760,North,Overpass
8226,2324760,Giants,Nuke
8227,2324760,North,Dust2
8228,2324760,Giants,Train
8229,2324760,North,Cache
8230,2324666,Spirit,Inferno
8231,2324666,pro100,Dust2
8232,2324666,Spirit,Nuke
8233,2324666,pro100,Overpass
8234,2324759,TYLOO,Nuke
8235,2324759,CyberZen,Cache
8236,2324759,TYLOO,Train
8237,2324759,CyberZen,Overpass
8238,2324758,VG.Flash,Inferno
8239,2324758,CyberZen,Cache
8240,2324758,VG.Flash,Train
8241,2324758,CyberZen,Overpass
8242,2324631,compLexity,Overpass
8243,2324631,Rogue,Cache
8244,2324631,compLexity,Train
8245,2324631,Rogue,Nuke
8246,2324630,eUnited,Dust2
8247,2324630,compLexity,Overpass
8248,2324630,eUnited,Nuke
8249,2324630,compLexity,Cache
8250,2324665,AVANGAR,Nuke
8251,2324665,forZe,Cache
8252,2324665,AVANGAR,Overpass
8253,2324665,forZe,Dust2
8254,2324750,Vexed,Cache
8255,2324750,Bpro,Dust2
8256,2324750,Vexed,Nuke
8257,2324750,Bpro,Inferno
8258,2324664,Monolith,Train
8259,2324664,AVANGAR,Nuke
8260,2324664,Monolith,Mirage
8261,2324664,AVANGAR,Overpass
8262,2324749,CyberZen,Cache
8263,2324749,EHOME,Train
8264,2324749,CyberZen,Overpass
8265,2324749,EHOME,Inferno
8266,2324663,forZe,Dust2
8267,2324663,Spirit,Inferno
8268,2324663,forZe,Nuke
8269,2324663,Spirit,Train
8270,2324663,forZe,Cache
8271,2324663,Spirit,Overpass
8272,2324662,Monolith,Cache
8273,2324662,Spirit,Inferno
8274,2324662,Monolith,Overpass
8275,2324662,Spirit,Nuke
8276,2324662,Monolith,Mirage
8277,2324662,Spirit,Train
8278,2324748,VG.Flash,Inferno
8279,2324748,TYLOO,Nuke
8280,2324748,VG.Flash,Train
8281,2324748,TYLOO,Overpass
8282,2324661,AVANGAR,Nuke
8283,2324661,forZe,Cache
8284,2324661,AVANGAR,Overpass
8285,2324661,forZe,Dust2
8286,2324661,AVANGAR,Train
8287,2324661,forZe,Mirage
8288,2324746,MFC,Dust2
8289,2324746,EHOME,Cache
8290,2324746,MFC,Nuke
8291,2324746,EHOME,Overpass
8292,2324221,C4,Dust2
8293,2324221,Brasil Gaming House,Train
8294,2324221,C4,Mirage
8295,2324221,Brasil Gaming House,Nuke
8296,2324221,C4,Cache
8297,2324221,Brasil Gaming House,Overpass
8298,2324629,NRG,Mirage
8299,2324629,eUnited,Overpass
8300,2324629,NRG,Train
8301,2324629,eUnited,Cache
8302,2324734,Space Jam,Overpass
8303,2324734,k1ck,Cache
8304,2324734,Space Jam,Inferno
8305,2324734,k1ck,Nuke
8306,2324735,fnatic Academy,Overpass
8307,2324735,PANTHERS,Nuke
8308,2324735,fnatic Academy,Dust2
8309,2324735,PANTHERS,Cache
8310,2324220,YeaH!,Cache
8311,2324220,W7M,Overpass
8312,2324220,YeaH!,Mirage
8313,2324220,W7M,Nuke
8314,2324220,YeaH!,Train
8315,2324220,W7M,Dust2
8316,2324696,PLINK,Dust2
8317,2324696,DreamEaters,Nuke
8318,2324696,PLINK,Cache
8319,2324696,DreamEaters,Mirage
8320,2324628,compLexity,Overpass
8321,2324628,Rogue,Cache
8322,2324628,compLexity,Train
8323,2324628,Rogue,Nuke
8324,2324660,PLINK,Dust2
8325,2324660,pro100,Train
8326,2324660,PLINK,Cache
8327,2324660,pro100,Overpass
8328,2324725,EHOME,Cache
8329,2324725,TYLOO,Nuke
8330,2324725,EHOME,Train
8331,2324725,TYLOO,Overpass
8332,2324658,HellRaisers,Nuke
8333,2324658,PLINK,Dust2
8334,2324658,HellRaisers,Train
8335,2324658,PLINK,Cache
8336,2324658,HellRaisers,Overpass
8337,2324658,PLINK,Inferno
8338,2324723,VG.Flash,Inferno
8339,2324723,5POWER,Nuke
8340,2324723,VG.Flash,Cache
8341,2324723,5POWER,Train
8342,2324657,pro100,Train
8343,2324657,PLINK,Dust2
8344,2324657,pro100,Overpass
8345,2324657,PLINK,Cache
8346,2324657,pro100,Mirage
8347,2324657,PLINK,Inferno
8348,2324726,CyberZen,Cache
8349,2324726,MAX,Mirage
8350,2324726,CyberZen,Overpass
8351,2324726,MAX,Nuke
