,team,teamcode,eventcode,placement
3109,off-mode-gray,8100,2990,2nd
3110,gamenergy,6500,2990,3-4th
3111,venatores,7253,2990,3-4th
3112,pompa-black,7834,2990,5-8th
3113,evitas,8101,2990,5-8th
3114,slavgent,8102,2990,5-8th
3115,off-mode-black,8103,2990,5-8th
3116,renegades,6211,2902,1st
3117,liquid,5973,2902,2nd
3118,otter,8053,2902,3-4th
3119,ex-pain,8079,2902,3-4th
3120,clg-academy,7878,2902,5-8th
3121,mousespaz,4645,2902,5-8th
3122,denial,4643,2902,5-8th
3123,rise-nation,7924,2902,5-8th
3124,guerrilla-tactics,7882,2902,9-16th
3125,mythic,5479,2902,9-16th
3126,adaptation,5873,2902,9-16th
3127,ex-synthetik,7965,2902,9-16th
3128,ezg,6640,2902,9-16th
3129,final-feature,8085,2902,9-16th
3130,puggers-united,8086,2902,9-16th
3131,miami-flamingos,7531,2902,9-16th
3132,mousesports,4494,2900,1-2nd
3133,envy,5991,2900,1-2nd
3134,flipsid3,5988,2900,3-4th
3135,hellraisers,5310,2900,3-4th
3136,penta,5395,2900,5-8th
3137,heroic,7175,2900,5-8th
3138,space-soldiers,5929,2900,5-8th
3139,outlaws,7397,2900,5-8th
3140,log,6215,2900,9-16th
3141,aligon,4894,2900,9-16th
3142,fragsters,6855,2900,9-16th
3143,godsent,6902,2900,9-16th
3144,playing-ducks,7566,2900,9-16th
3145,red-reserve,7613,2900,9-16th
3146,kinguin,6134,2900,9-16th
3147,sickteam,8082,2900,9-16th
3148,vault,6366,2985,1st
3149,6sense,8097,2985,2nd
3150,flipside-pugs,8098,2985,3-4th
3151,zcorpio,8099,2985,3-4th
3152,luccini,7316,2984,1st
3153,elite-wolves,7314,2984,2nd
3154,panic,7315,2984,3-4th
3155,night-of-killers,8096,2984,3-4th
3156,noxuman,8095,2983,1st
3157,evilvice-black,8092,2983,2nd
3158,night-of-killers,8093,2983,3-4th
3159,licht,8094,2983,3-4th
3160,gatekeepers,7454,2982,1st
3161,fact-revolution,8078,2982,2nd
3162,mousespaz,4645,2901,1-8th
3163,ex-synthetik,7965,2901,1-8th
3164,adaptation,5873,2901,1-8th
3165,ezg,6640,2901,1-8th
3166,final-feature,8085,2901,1-8th
3167,puggers-united,8086,2901,1-8th
3168,clg-academy,7878,2901,1-8th
3169,guerrilla-tactics,7882,2901,1-8th
3170,the-fundamentals,8084,2901,9-16th
3171,blight,7105,2901,9-16th
3172,subtle,7217,2901,9-16th
3173,nfs,8087,2901,9-16th
3174,jaguar,7504,2901,9-16th
3175,shablagooists,8088,2901,9-16th
3176,relic,8089,2901,9-16th
3177,footgang,8090,2901,9-16th
3178,aligon,4894,2899,1-8th
3179,playing-ducks,7566,2899,1-8th
3180,kinguin,6134,2899,1-8th
3181,red-reserve,7613,2899,1-8th
3182,log,6215,2899,1-8th
3183,fragsters,6855,2899,1-8th
3184,outlaws,7397,2899,1-8th
3185,sickteam,8082,2899,1-8th
3186,magicians,8033,2899,9-16th
3187,binary-dragons,6669,2899,9-16th
3188,snakes,8054,2899,9-16th
3189,nono,8080,2899,9-16th
3190,crowns,7168,2899,9-16th
3191,roughtimes,8081,2899,9-16th
3192,misfits,7557,2899,9-16th
3193,tjaswelolxd,8083,2899,9-16th
3194,x6tence,4468,2896,1st
3195,g2v,7683,2896,2nd
3196,kpi,7339,2896,3-4th
3197,movistar-riders,7718,2896,3-4th
3198,havu,7865,2955,1st
3199,skitlite,6263,2955,2nd
3200,conquer,7434,2955,3rd
3201,rogue-academy,7691,2955,4th
3202,rctic,4682,2955,5-8th
3203,dead-pixels,6369,2955,5-8th
3204,igamecom,7331,2955,5-8th
3205,sjk,8013,2955,5-8th
3206,bayoboyon,8069,2955,9-12th
3207,tori,8070,2955,9-12th
3208,pixel-kings,8075,2955,9-12th
3209,skitlite-academy,8077,2955,9-12th
3210,almogverus,8071,2955,13-16th
3211,sitmenn,8072,2955,13-16th
3212,oisko-marjoja,8073,2955,13-16th
3213,pipel,8074,2955,13-16th
3214,sk,6137,2635,1st
3215,cloud9,5752,2635,2nd
3216,natus-vincere,4608,2635,3-4th
3217,faze,6667,2635,3-4th
3218,nip,4411,2635,5-8th
3219,liquid,5973,2635,5-8th
3220,g2,5995,2635,5-8th
3221,optic,6615,2635,5-8th
3222,mousesports,4494,2635,9-11th
3223,fnatic,4991,2635,9-11th
3224,north,7533,2635,9-11th
3225,immortals,7010,2635,12-14th
3226,heroic,7175,2635,12-14th
3227,space-soldiers,5929,2635,12-14th
3228,tyloo,4863,2635,15-16th
3229,virtuspro,5378,2635,15-16th
3230,7642,7576,2975,1st
3231,signature,6774,2975,2nd
3232,mith,6353,2975,3-4th
3233,nspr,7839,2975,3-4th
3234,onegodlike,7365,2975,5-6th
3235,xunwu-teamwork,8061,2975,5-6th
3236,spartak,7797,2962,1st
3237,spirit-academy,7900,2962,2nd
3238,teamasd,7819,2962,3rd
3239,tgfirestorm,8045,2962,4th
3240,epg,7489,2962,5-6th
3241,sherifi,8043,2962,5-6th
3242,hala-ares,7905,2962,7-8th
3243,veni-vidi-vici,8042,2962,7-8th
3244,kon-sweden,6418,2846,1st
3245,kon-denmark,6417,2846,2nd
3246,kon-norway,6419,2846,3-5th
3247,kon-finland,6420,2846,3-5th
3248,kon-iceland,7440,2846,3-5th
3249,pride,6896,2978,1st
3250,ago,8068,2978,2nd
3251,kinguin,6134,2978,3rd
3252,grubasy,8067,2978,4th
3253,wolsung,7340,2976,1st
3254,cigan-klan,8063,2976,2nd
3255,rimi,6580,2976,3-4th
3256,makonga,8062,2976,3-4th
3257,misfits,7557,2951,1st
3258,ownage,5670,2951,2nd
3259,pain,4773,2951,3-4th
3260,miami-flamingos,7531,2951,3-4th
3261,clg,5974,2951,5-8th
3262,nrg,6673,2951,5-8th
3263,clg-academy,7878,2951,5-8th
3264,rise-nation,7924,2951,5-8th
3265,binary-dragons,6669,2950,1st
3266,spartak,7797,2950,2nd
3267,spirit,7020,2950,3-4th
3268,playing-ducks,7566,2950,3-4th
3269,kinguin,6134,2950,5-8th
3270,singularity,6978,2950,5-8th
3271,outlaws,7397,2950,5-8th
3272,red-reserve,7613,2950,5-8th
3273,tainted-minds,7517,2893,1st
3274,dark-sided,7212,2893,2nd
3275,legacy,6468,2893,3-4th
3276,funky-monkeys,7218,2893,3-4th
3277,avant,5293,2893,5-6th
3278,riotous-raccoons,8044,2893,5-6th
3279,skyfire,6161,2893,7-8th
3280,tainted-black,7997,2893,7-8th
3281,kpi,7339,2954,1st
3282,giants,4949,2954,2nd
3283,x6tence,4468,2954,3-4th
3284,g2v,7683,2954,3-4th
3285,baskonia,7682,2954,5th
3286,movistar-riders,7718,2954,6th
3287,extatus,6745,2964,1st
3288,esuba,5412,2964,2nd
3289,fraternitas,4573,2964,3rd
3290,eeriness,4970,2964,4th
3291,risky,6681,2909,1st
3292,entity,7348,2909,2nd
3293,dare2dream,7350,2909,3rd
3294,brutality,6352,2909,4th
3295,wolves,5741,2909,5-6th
3296,semperx,8047,2909,5-6th
3297,jmd,8046,2909,7-8th
3298,shooting-monkeys,8048,2909,7-8th
3299,mousesports,4494,2721,1-2nd
3300,g2,5995,2721,1-2nd
3301,penta,5395,2721,3-5th
3302,cloud9,5752,2721,3-5th
3303,big,7532,2721,3-5th
3304,vega-squadron,6094,2721,6-8th
3305,immortals,7010,2721,6-8th
3306,flipsid3,5988,2721,6-8th
3307,hellraisers,5310,2721,9-11th
3308,dignitas,5422,2721,9-11th
3309,liquid,5973,2721,9-11th
3310,tyloo,4863,2721,12-14th
3311,renegades,6211,2721,12-14th
3312,godsent,6902,2721,12-14th
3313,optic,6615,2721,15-16th
3314,tengri,7145,2721,15-16th
3315,keyd-stars,6033,2965,1st
3316,merciless,7614,2965,2nd
3317,tshow,6767,2965,3-4th
3318,hookahlike,7831,2965,3-4th
3319,teamone,6947,2965,5-8th
3320,glacon,7936,2965,5-8th
3321,teleconjundia,8050,2965,5-8th
3322,c4,8051,2965,5-8th
3323,cex,6297,2974,1st
3324,endpoint,7234,2974,2nd
3325,reason,4822,2974,3-4th
3326,revolution,8052,2974,3-4th
3327,clg-academy,7878,2949,1-4th
3328,ownage,5670,2949,1-4th
3329,rise-nation,7924,2949,1-4th
3330,miami-flamingos,7531,2949,1-4th
3331,guerrilla-tactics,7882,2949,5-8th
3332,ex-synthetik,7965,2949,5-8th
3333,upset,8058,2949,5-8th
3334,velocity,8060,2949,5-8th
3335,denial,4643,2949,9-16th
3336,morior-invictus,7723,2949,9-16th
3337,complexity,5005,2949,9-16th
3338,ronin,6707,2949,9-16th
3339,broken-alliance,6811,2949,9-16th
3340,blight,7105,2949,9-16th
3341,pnda,7155,2949,9-16th
3342,coalition,8059,2949,9-16th
3343,spartak,7797,2948,1-4th
3344,binary-dragons,6669,2948,1-4th
3345,spirit,7020,2948,1-4th
3346,playing-ducks,7566,2948,1-4th
3347,team123,6758,2948,5-8th
3348,org-incoming,8034,2948,5-8th
3349,igamecom,7331,2948,5-8th
3350,x,8056,2948,5-8th
3351,ldlc,4674,2948,9-16th
3352,euronics,6343,2948,9-16th
3353,spirit-academy,7900,2948,9-16th
3354,magicians,8033,2948,9-16th
3355,memyselfi,7009,2948,9-16th
3356,snakes,8054,2948,9-16th
3357,toa,8055,2948,9-16th
3358,breaddren,8057,2948,9-16th
3359,envyus-academy,7856,2940,1st
3360,wysix,7649,2940,2nd
3361,epsilon,4456,2940,3-4th
3362,maxisaucisse,5260,2940,3-4th
3363,outlaws,7397,2854,1st
3364,binary-dragons,6669,2854,2nd
3365,gatekeepers,7454,2854,3rd
3366,planetkey,5195,2854,4th
3367,euronics,6343,2854,5-8th
3368,bpro,6762,2854,5-8th
3369,fragsters,6855,2854,5-8th
3370,pride,6896,2854,5-8th
3371,ence,4869,2854,9-16th
3372,red-reserve,7613,2854,9-16th
3373,rogue-academy,7691,2854,9-16th
3374,ttfu,7864,2854,9-16th
3375,havu,7865,2854,9-16th
3376,invictus-aquilas,7870,2854,9-16th
3377,singularity,6978,2854,9-16th
3378,spirit-academy,7900,2854,9-16th
3379,noxide,7594,2952,1st
3380,riotous-raccoons,8044,2952,2nd
3381,masterminds,7967,2952,3rd
3382,tainted-black,7997,2952,4th
3383,log,6215,2961,1st
3384,extatus,6745,2961,2nd
3385,berzerk,5121,2961,3-4th
3386,spraynpray,7264,2961,3-4th
3387,bpro,6762,2961,5-8th
3388,rogue-academy,7691,2961,5-8th
3389,spartak,7797,2961,5-8th
3390,nemiga,7969,2961,5-8th
3391,binary-dragons,6669,2957,1st
3392,spartak,7797,2957,2nd
3393,quantum-bellator-fire,7367,2957,3-4th
3394,epg,7489,2957,3-4th
3395,spraynpray,7264,2957,5-6th
3396,tricksters,7556,2957,5-6th
3397,kungar,7911,2957,7-8th
3398,nemiga,7969,2957,7-8th
3399,extatus,6745,2963,1st
3400,forcebuy,7732,2963,2nd
3401,onlinerol,6676,2963,3-4th
3402,ex-fury,7975,2963,3-4th
3403,tainted-minds,7517,2856,1st
3404,grayhound,8008,2856,2nd
3405,chiefs,6010,2856,3rd
3406,dark-sided,7212,2856,4th
3407,legacy,6468,2856,5th
3408,funky-monkeys,7218,2856,6th
3409,avant,5293,2856,7th
3410,athletico,5680,2856,8th
3411,x6tence,4468,2939,1st
3412,g2v,7683,2939,2nd
3413,giants,4949,2939,3-4th
3414,movistar-riders,7718,2939,3-4th
3415,nrg,6673,2947,1st
3416,luminosity,6290,2947,2nd
3417,complexity,5005,2947,3-4th
3418,miami-flamingos,7531,2947,3-4th
3419,pain,4773,2947,5-8th
3420,mousespaz,4645,2947,5-8th
3421,mythic,5479,2947,5-8th
3422,splyce,6301,2947,5-8th
3423,red-reserve,7613,2946,1st
3424,ldlc,4674,2946,2nd
3425,space-soldiers,5929,2946,3-4th
3426,outlaws,7397,2946,3-4th
3427,envyus-academy,7856,2946,5-8th
3428,gux-friends,7998,2946,5-8th
3429,magicians,8033,2946,5-8th
3430,org-incoming,8034,2946,5-8th
3431,astrahacks,8014,2941,1st
3432,fearless,8017,2941,2nd
3433,supervillains,8015,2941,3-4th
3434,digital-warfare,8016,2941,3-4th
3435,infinity,8025,2959,1st
3436,execution,8026,2959,2nd
3437,onfire,8028,2959,3-4th
3438,nem-viu,8031,2959,3-4th
3439,e-leet,8022,2959,5-8th
3440,cotokos,8023,2959,5-8th
3441,lpa,8024,2959,5-8th
3442,openbala,8029,2959,5-8th
3443,boot-ds,7567,2903,1st
3444,tyloo,4863,2903,2nd
3445,themongolz,6248,2903,3-4th
3446,vici,7606,2903,3-4th
3447,rvn,5167,2903,5-8th
3448,dark-sided,7212,2903,5-8th
3449,recca,7344,2903,5-8th
3450,grayhound,8008,2903,5-8th
3451,sk,6137,2763,1st
3452,faze,6667,2763,2nd
3453,cloud9,5752,2763,3-4th
3454,astralis,6665,2763,3-4th
3455,liquid,5973,2763,5-6th
3456,g2,5995,2763,5-6th
3457,fnatic,4991,2763,7-8th
3458,optic,6615,2763,7-8th
3459,mcon,6593,2953,1st
3460,leonid,8019,2953,2nd
3461,venko,7178,2953,3-4th
3462,tbd,8018,2953,3-4th
3463,mousespaz,4645,2945,1-4th
3464,complexity,5005,2945,1-4th
3465,mythic,5479,2945,1-4th
3466,miami-flamingos,7531,2945,1-4th
3467,ghost,7801,2945,5-8th
3468,rise-nation,7924,2945,5-8th
3469,party-astronauts,8038,2945,5-8th
3470,jaguar,7504,2945,5-8th
3471,french-canadians,7616,2945,9-16th
3472,guerrilla-tactics,7882,2945,9-16th
3473,vault,6366,2945,9-16th
3474,ronin,6707,2945,9-16th
3475,thirdsense,8037,2945,9-16th
3476,the-foundation,6985,2945,9-16th
3477,mostlyg,8039,2945,9-16th
3478,till-we-die,8040,2945,9-16th
3479,envyus-academy,7856,2944,1-4th
3480,gux-friends,7998,2944,1-4th
3481,magicians,8033,2944,1-4th
3482,org-incoming,8034,2944,1-4th
3483,dizlown,7242,2944,5-8th
3484,igamecom,7331,2944,5-8th
3485,squared,7669,2944,5-8th
3486,cest-la-vie,8036,2944,5-8th
3487,tricked,4602,2944,9-16th
3488,pride,6896,2944,9-16th
3489,pro100,7898,2944,9-16th
3490,spirit,7020,2944,9-16th
3491,nemiga,7969,2944,9-16th
3492,quantum-bellator-fire,7367,2944,9-16th
3493,cardinals,8035,2944,9-16th
3494,trailerpark-boys,7746,2944,9-16th
3495,outlaws,7397,2917,1st
3496,binary-dragons,6669,2917,2nd
3497,imperial,7701,2917,3rd
3498,nexus,7187,2917,4th
3499,esuba,5412,2890,1st
3500,planetkey,5195,2890,2nd
3501,playing-ducks,7566,2890,3rd
3502,gameplaydna,6322,2890,4th
3503,caz,6058,2960,1st
3504,veca,6628,2960,2nd
3505,north-academy,7713,2931,1st
3506,fragsters,6855,2931,2nd
3507,team123,6758,2931,3-4th
3508,forcebuy,7732,2931,3-4th
3509,eastern-vikings,6636,2931,5-6th
3510,onlinerol,6676,2931,5-6th
3511,oxzone,4858,2931,7-8th
3512,odense,8010,2931,7-8th
3513,extatus,6745,2930,1st
3514,quantum-bellator-fire,7367,2930,2nd
3515,bpro,6762,2930,3-4th
3516,epg,7489,2930,3-4th
3517,evolution,5946,2930,5-8th
3518,wasd,7668,2930,5-8th
3519,ttfu,7864,2930,5-8th
3520,nemiga,7969,2930,5-8th
3521,new4,4865,2922,1st
3522,ehome,7024,2922,2nd
3523,rte,7480,2922,3rd
3524,tot,7932,2922,4th
3525,recca,7344,2711,1st
3526,themongolz,6248,2711,2nd
3527,signature,6774,2711,3rd
3528,mineski,6715,2711,4th
3529,vici,7606,2711,5th
3530,m0nster,6342,2711,6th
3531,utm,7655,2711,7th
3532,nxl,5258,2711,8th
3533,threats,6598,2711,9th
3534,titans,6779,2711,10th
3535,plantronics,6842,2929,1st
3536,gamerz,8006,2929,2nd
3537,u4x,7950,2929,3rd
3538,haschpsykos,8007,2929,4th
3539,dynasty-fe,8001,2924,1st
3540,london-conspiracy-fe,7672,2924,2nd
3541,expert-fe,7418,2924,3-4th
3542,riot-fe,7939,2924,3-4th
3543,clg-red,6242,2924,5-6th
3544,bootkamp-fe,8002,2924,5-6th
3545,lgb-fe,6241,2924,7-8th
3546,red-reserve-fe,7671,2924,7-8th
3547,sk,6137,2569,1st
3548,fnatic,4991,2569,2nd
3549,clg,5974,2569,3-4th
3550,immortals,7010,2569,3-4th
3551,mousesports,4494,2569,5-6th
3552,gambit,6651,2569,5-6th
3553,cloud9,5752,2569,7-8th
3554,singularity,6978,2569,7-8th
3555,radix,7748,2927,1st
3556,reason,4822,2927,2nd
3557,virtuspro,5378,2889,1st
3558,natus-vincere,4608,2889,2nd
3559,hellraisers,5310,2889,3-4th
3560,flipsid3,5988,2889,3-4th
3561,recca,7344,2884,1st
3562,mvp-pk,7354,2884,2nd
3563,immunity,4791,2884,3rd
3564,dark-sided,7212,2884,4th
3565,isurus,7653,2926,1st
3566,progaming,6771,2926,2nd
3567,aeon,7699,2926,3-4th
3568,en9my,7852,2926,3-4th
3569,intz,6619,2926,5-8th
3570,tshow,6767,2926,5-8th
3571,weneedorg,8004,2926,5-8th
3572,play5,8005,2926,5-8th
3573,bpro,6762,2925,1st
3574,bojestvata,7982,2925,2nd
3575,squared,7669,2925,3rd
3576,arcade,7829,2925,4th
3577,optic,6615,2923,1st
3578,misfits,7557,2923,2nd
3579,splyce,6301,2923,3-4th
3580,ghost,7801,2923,3-4th
3581,denial,4643,2923,5-8th
3582,complexity,5005,2923,5-8th
3583,luminosity,6290,2923,5-8th
3584,clg-academy,7878,2923,5-8th
3585,vici,7606,2908,1st
3586,flash,7660,2908,2nd
3587,new4,4865,2908,3-4th
3588,lgd,6899,2908,3-4th
3589,boot,6898,2908,5-8th
3590,eclipse,7892,2908,5-8th
3591,eclipseo,7893,2908,5-8th
3592,invictus,7966,2908,5-8th
3593,themongolz,6248,2907,1st
3594,yetti,7278,2907,2nd
3595,detonator,6192,2907,3-4th
3596,mvp-project,6474,2907,3-4th
3597,taiwan-z,7102,2907,5-8th
3598,zen,7803,2907,5-8th
3599,kharum,7806,2907,5-8th
3600,infnite,8003,2907,5-8th
3601,big,7532,2723,1st
3602,penta,5395,2723,2nd
3603,dignitas,5422,2723,3rd
3604,envy,5991,2723,4th
3605,ldlc,4674,2723,5-6th
3606,ballistix,7990,2723,5-6th
3607,kinguin,6134,2723,7-8th
3608,igamecom,7331,2723,7-8th
3609,eeriness,4970,2919,1st
3610,universe,7442,2919,2nd
3611,vici,7606,2920,1st
3612,ehome,7024,2920,2nd
3613,flash,7660,2920,3rd
3614,emp,7479,2920,4th
3615,astralis,6665,2853,1st
3616,virtuspro,5378,2853,2nd
3617,merciless,7614,2892,1st
3618,black-dragons,7081,2892,2nd
3619,keyd-stars,6033,2892,3-4th
3620,teamone,6947,2892,3-4th
3621,recca,7344,2906,1-2nd
3622,boot-ds,7567,2906,1-2nd
3623,signature,6774,2906,3-4th
3624,jyp,7491,2906,3-4th
3625,insidious,6108,2906,5-8th
3626,mineski,6715,2906,5-8th
3627,7642,7576,2906,5-8th
3628,iyati,8000,2906,5-8th
3629,rvn,5167,2905,1st
3630,risky,6681,2905,2nd
3631,one-tapz,7993,2905,3-4th
3632,dna,7995,2905,3-4th
3633,valour,7812,2905,5-8th
3634,fear-the-reaper,7991,2905,5-8th
3635,onlinerz,7992,2905,5-8th
3636,online-mix-ftw,7994,2905,5-8th
3637,dark-sided,7212,2904,1st
3638,legacy,6468,2904,2nd
3639,ty-krasava,7984,2904,3-4th
3640,somali-pilots,7985,2904,3-4th
3641,athletico,5680,2904,5-8th
3642,riotous,7129,2904,5-8th
3643,incept,7135,2904,5-8th
3644,paradox,7983,2904,5-8th
3645,imperial,7701,2830,1st
3646,nexus,7187,2830,2nd
3647,binary-dragons,6669,2830,3-4th
3648,hop,7615,2830,3-4th
3649,outlaws,7397,2830,5th
3650,saltbae,7904,2830,6th
3651,arcade,7829,2830,7th
3652,sensei,7673,2830,8th
3653,team123,6758,2915,1-2nd
3654,fragsters,6855,2915,1-2nd
3655,struggletony,7875,2915,3-4th
3656,preanus,7986,2915,3-4th
