,matchcode,map,team1,team2,score1,score2,eventcode,stars,date,mapnumber
3913,2307928,Mirage,FaZe,mousesports,10,16,2541,2,17th of February 2017,1
3914,2307927,Overpass,SK,Cloud9,16,6,2541,2,17th of February 2017,1
3915,2307926,Cobblestone,Virtus.pro,Gambit,10,16,2541,3,17th of February 2017,1
3916,2307925,Nuke,Astralis,OpTic,16,9,2541,4,17th of February 2017,1
3917,2307924,Mirage,Renegades,Natus Vincere,6,16,2541,1,16th of February 2017,1
3918,2307923,Cobblestone,TYLOO,NiP,5,16,2541,1,16th of February 2017,1
3919,2307922,Mirage,Misfits,fnatic,9,16,2541,1,16th of February 2017,1
3920,2307921,Nuke,compLexity,North,4,16,2541,1,16th of February 2017,1
3921,2307911,Cobblestone,Natus Vincere,mousesports,12,16,2541,2,16th of February 2017,1
3922,2307910,Mirage,FaZe,Renegades,16,14,2541,1,16th of February 2017,1
3923,2307909,Overpass,NiP,Cloud9,14,16,2541,2,16th of February 2017,1
3924,2307908,Cobblestone,SK,TYLOO,16,5,2541,1,16th of February 2017,1
3925,2307907,Inferno,fnatic,Gambit,8,16,2541,3,15th of February 2017,1
3926,2307906,Cobblestone,Virtus.pro,Misfits,16,12,2541,1,15th of February 2017,1
3927,2307905,Inferno,North,OpTic,11,16,2541,3,15th of February 2017,1
3928,2307904,Nuke,Astralis,compLexity,16,5,2541,1,15th of February 2017,1
3929,2307945,Dust2,iGame.com,Tricked,16,11,2659,0,15th of February 2017,1
3930,2307945,Overpass,iGame.com,Tricked,18,22,2659,0,15th of February 2017,2
3931,2307945,Train,iGame.com,Tricked,16,9,2659,0,15th of February 2017,3
3932,2307903,Nuke,Tricked,Rogue,12,16,2659,0,13th of February 2017,1
3933,2307903,Train,Tricked,Rogue,16,11,2659,0,13th of February 2017,2
3934,2307903,Mirage,Tricked,Rogue,16,12,2659,0,13th of February 2017,3
3935,2307808,Train,FlipSid3,Rogue,10,16,2659,1,12th of February 2017,1
3936,2307808,Nuke,FlipSid3,Rogue,12,16,2659,1,12th of February 2017,2
3937,2307811,Overpass,Rogue,Norse,16,13,2659,0,11th of February 2017,1
3938,2307811,Mirage,Rogue,Norse,16,9,2659,0,11th of February 2017,2
3939,2307810,Cache,iGame.com,Orbit,11,16,2659,0,11th of February 2017,1
3940,2307810,Dust2,iGame.com,Orbit,16,5,2659,0,11th of February 2017,2
3941,2307810,Train,iGame.com,Orbit,16,14,2659,0,11th of February 2017,3
3942,2307809,Train,Tricked,iGame.com,16,10,2659,0,10th of February 2017,1
3943,2307809,Mirage,Tricked,iGame.com,16,8,2659,0,10th of February 2017,2
3944,2307837,Nuke,FlipSid3,Vexed,13,16,2659,1,10th of February 2017,1
3945,2307837,Cache,FlipSid3,Vexed,20,22,2659,1,10th of February 2017,2
3946,2307838,Overpass,Rogue,Vexed,16,4,2659,0,9th of February 2017,1
3947,2307838,Cache,Rogue,Vexed,10,16,2659,0,9th of February 2017,2
3948,2307838,Nuke,Rogue,Vexed,9,16,2659,0,9th of February 2017,3
3949,2307807,Cache,Vexed,Norse,12,16,2659,0,9th of February 2017,1
3950,2307807,Train,Vexed,Norse,4,16,2659,0,9th of February 2017,2
3951,2307806,Train,FlipSid3,Norse,6,16,2659,1,8th of February 2017,1
3952,2307806,Overpass,FlipSid3,Norse,16,12,2659,1,8th of February 2017,2
3953,2307806,Mirage,FlipSid3,Norse,16,12,2659,1,8th of February 2017,3
3954,2307805,Mirage,Outlaws,Orbit,20,22,2659,0,8th of February 2017,1
3955,2307805,Train,Outlaws,Orbit,16,14,2659,0,8th of February 2017,2
3956,2307805,Cache,Outlaws,Orbit,6,16,2659,0,8th of February 2017,3
3957,2307804,Train,iGame.com,Outlaws,16,7,2659,0,7th of February 2017,1
3958,2307804,Cobblestone,iGame.com,Outlaws,16,13,2659,0,7th of February 2017,2
3959,2307803,Mirage,Tricked,Outlaws,16,11,2659,0,7th of February 2017,1
3960,2307798,Train,Tricked,Orbit,19,17,2659,0,6th of February 2017,1
3961,2307798,Cobblestone,Tricked,Orbit,11,16,2659,0,6th of February 2017,2
3962,2307798,Mirage,Tricked,Orbit,16,14,2659,0,6th of February 2017,3
3963,2307629,Mirage,Nexus,Outlaws,16,10,2664,0,10th of February 2017,1
3964,2307629,Train,Nexus,Outlaws,3,16,2664,0,10th of February 2017,2
3965,2307629,Cache,Nexus,Outlaws,16,13,2664,0,10th of February 2017,3
3966,2307592,Cache,Playing Ducks,Outlaws,13,16,2664,0,29th of January 2017,1
3967,2307592,Train,Playing Ducks,Outlaws,12,16,2664,0,29th of January 2017,2
3968,2307572,Cache,DarkPassage,Outlaws,16,3,2664,0,27th of January 2017,1
3969,2307572,Overpass,DarkPassage,Outlaws,13,16,2664,0,27th of January 2017,2
3970,2307572,Train,DarkPassage,Outlaws,10,16,2664,0,27th of January 2017,3
3971,2307571,Mirage,Nexus,Playing Ducks,9,16,2664,0,25th of January 2017,1
3972,2307571,Cache,Nexus,Playing Ducks,16,6,2664,0,25th of January 2017,2
3973,2307571,Dust2,Nexus,Playing Ducks,16,8,2664,0,25th of January 2017,3
3974,2307842,Nuke,BIG,iGame.com,4,16,2671,1,10th of February 2017,1
3975,2307842,Dust2,BIG,iGame.com,19,16,2671,1,10th of February 2017,2
3976,2307842,Cobblestone,BIG,iGame.com,16,8,2671,1,10th of February 2017,3
3977,2307709,Nuke,iGame.com,Norse,11,16,2671,0,6th of February 2017,1
3978,2307709,Train,iGame.com,Norse,16,3,2671,0,6th of February 2017,2
3979,2307709,Cache,iGame.com,Norse,16,11,2671,0,6th of February 2017,3
3980,2307708,Cobblestone,BIG,Epsilon,16,11,2671,1,6th of February 2017,1
3981,2307708,Dust2,BIG,Epsilon,16,12,2671,1,6th of February 2017,2
3982,2307620,Mirage,fnatic Academy,Norse,14,16,2671,0,31st of January 2017,1
3983,2307619,Overpass,Epsilon,Norse,7,16,2671,0,31st of January 2017,1
3984,2307618,Cache,Epsilon,fnatic Academy,16,9,2671,0,31st of January 2017,1
3985,2307617,Train,iGame.com,iNation,16,3,2671,0,30th of January 2017,1
3986,2307616,Mirage,BIG,iNation,13,16,2671,0,30th of January 2017,1
3987,2307615,Dust2,BIG,iGame.com,16,8,2671,1,30th of January 2017,1
3988,2307859,Dust2,ProGaming,IDM,14,16,2682,0,10th of February 2017,1
3989,2307859,Mirage,ProGaming,IDM,14,16,2682,0,10th of February 2017,2
3990,2307858,Mirage,Black Dragons,TeamOne,7,16,2682,0,10th of February 2017,1
3991,2307858,Train,Black Dragons,TeamOne,10,16,2682,0,10th of February 2017,2
3992,2307840,Mirage,ProGaming,Black Dragons,16,10,2682,0,9th of February 2017,1
3993,2307840,Cache,ProGaming,Black Dragons,9,16,2682,0,9th of February 2017,2
3994,2307840,Overpass,ProGaming,Black Dragons,14,16,2682,0,9th of February 2017,3
3995,2307841,Dust2,IDM,TeamOne,6,16,2682,0,9th of February 2017,1
3996,2307841,Nuke,IDM,TeamOne,14,16,2682,0,9th of February 2017,2
3997,2307802,Mirage,TeamOne,Fueguitos,22,18,2682,0,8th of February 2017,1
3998,2307802,Nuke,TeamOne,Fueguitos,16,13,2682,0,8th of February 2017,2
3999,2307799,Mirage,ProGaming,Checkmate,16,6,2682,0,8th of February 2017,1
4000,2307799,Cache,ProGaming,Checkmate,16,13,2682,0,8th of February 2017,2
4001,2307800,Mirage,Black Dragons,Battalion,16,10,2682,0,8th of February 2017,1
4002,2307800,Cobblestone,Black Dragons,Battalion,16,14,2682,0,8th of February 2017,2
4003,2307801,Mirage,IDM,Operation Kino,16,8,2682,0,8th of February 2017,1
4004,2307801,Cache,IDM,Operation Kino,16,10,2682,0,8th of February 2017,2
4005,2307734,Cobblestone,Immortals,Liquid,16,4,2657,2,5th of February 2017,1
4006,2307734,Cache,Immortals,Liquid,16,11,2657,2,5th of February 2017,2
4007,2307726,Cobblestone,Misfits,Liquid,4,16,2657,1,5th of February 2017,1
4008,2307726,Mirage,Misfits,Liquid,8,16,2657,1,5th of February 2017,2
4009,2307724,Cobblestone,Immortals,Liquid,14,16,2657,2,5th of February 2017,1
4010,2307724,Overpass,Immortals,Liquid,16,2,2657,2,5th of February 2017,2
4011,2307724,Cache,Immortals,Liquid,16,2,2657,2,5th of February 2017,3
4012,2307725,Cache,CLG,Misfits,14,16,2657,0,4th of February 2017,1
4013,2307725,Train,CLG,Misfits,11,16,2657,0,4th of February 2017,2
4014,2307717,Overpass,Liquid,Misfits,16,8,2657,1,4th of February 2017,1
4015,2307717,Cache,Liquid,Misfits,16,9,2657,1,4th of February 2017,2
4016,2307718,Train,CLG,Immortals,8,16,2657,1,4th of February 2017,1
4017,2307718,Cobblestone,CLG,Immortals,5,16,2657,1,4th of February 2017,2
4018,2307732,Cache,G2,Heroic,8,16,2655,1,5th of February 2017,1
4019,2307732,Overpass,G2,Heroic,13,16,2655,1,5th of February 2017,2
4020,2307731,Dust2,Heroic,mousesports,8,16,2655,1,5th of February 2017,1
4021,2307731,Overpass,Heroic,mousesports,16,13,2655,1,5th of February 2017,2
4022,2307731,Mirage,Heroic,mousesports,16,13,2655,1,5th of February 2017,3
4023,2307730,Dust2,G2,Envy,16,3,2655,1,5th of February 2017,1
4024,2307730,Train,G2,Envy,16,12,2655,1,5th of February 2017,2
4025,2307729,Cache,mousesports,Epsilon,16,13,2655,1,5th of February 2017,1
4026,2307729,Dust2,mousesports,Epsilon,10,16,2655,1,5th of February 2017,2
4027,2307729,Mirage,mousesports,Epsilon,16,7,2655,1,5th of February 2017,3
4028,2307728,Dust2,Tricked,Envy,9,16,2655,0,5th of February 2017,1
4029,2307728,Train,Tricked,Envy,16,10,2655,0,5th of February 2017,2
4030,2307728,Nuke,Tricked,Envy,9,16,2655,0,5th of February 2017,3
4031,2307719,Mirage,Natus Vincere,Heroic,16,9,2655,1,5th of February 2017,1
4032,2307719,Nuke,Natus Vincere,Heroic,16,4,2655,1,5th of February 2017,2
4033,2307720,Cobblestone,BIG,Envy,16,6,2655,0,4th of February 2017,1
4034,2307720,Nuke,BIG,Envy,14,16,2655,0,4th of February 2017,2
4035,2307720,Dust2,BIG,Envy,12,16,2655,0,4th of February 2017,3
4036,2307722,Cobblestone,GODSENT,mousesports,19,15,2655,2,4th of February 2017,1
4037,2307722,Nuke,GODSENT,mousesports,9,16,2655,2,4th of February 2017,2
4038,2307722,Cache,GODSENT,mousesports,3,16,2655,2,4th of February 2017,3
4039,2307721,Cache,Epsilon,FlipSid3,16,8,2655,1,4th of February 2017,1
4040,2307721,Nuke,Epsilon,FlipSid3,12,16,2655,1,4th of February 2017,2
4041,2307721,Cobblestone,Epsilon,FlipSid3,16,9,2655,1,4th of February 2017,3
4042,2307723,Train,G2,fnatic,6,16,2655,3,4th of February 2017,1
4043,2307723,Cache,G2,fnatic,12,16,2655,3,4th of February 2017,2
4044,2307716,Dust2,Envy,Heroic,16,13,2655,0,4th of February 2017,1
4045,2307716,Mirage,Envy,Heroic,7,16,2655,0,4th of February 2017,2
4046,2307716,Train,Envy,Heroic,18,22,2655,0,4th of February 2017,3
4047,2307713,Mirage,fnatic,mousesports,16,10,2655,2,4th of February 2017,1
4048,2307713,Cache,fnatic,mousesports,12,16,2655,2,4th of February 2017,2
4049,2307713,Overpass,fnatic,mousesports,16,6,2655,2,4th of February 2017,3
4050,2307714,Nuke,G2,FlipSid3,16,12,2655,2,4th of February 2017,1
4051,2307714,Cache,G2,FlipSid3,16,8,2655,2,4th of February 2017,2
4052,2307715,Nuke,Natus Vincere,Tricked,16,7,2655,1,4th of February 2017,1
4053,2307715,Mirage,Natus Vincere,Tricked,16,9,2655,1,4th of February 2017,2
4054,2307710,Cobblestone,BIG,FlipSid3,5,16,2655,1,4th of February 2017,1
4055,2307710,Train,BIG,FlipSid3,16,8,2655,1,4th of February 2017,2
4056,2307710,Mirage,BIG,FlipSid3,16,19,2655,1,4th of February 2017,3
4057,2307711,Cobblestone,Tricked,GODSENT,11,16,2655,1,4th of February 2017,1
4058,2307711,Mirage,Tricked,GODSENT,16,10,2655,1,4th of February 2017,2
4059,2307711,Train,Tricked,GODSENT,16,6,2655,1,4th of February 2017,3
4060,2307712,Mirage,Heroic,Epsilon,16,13,2655,1,4th of February 2017,1
4061,2307712,Nuke,Heroic,Epsilon,19,15,2655,1,4th of February 2017,2
4062,2307668,Dust2,dizLown,Outlaws,16,6,2649,0,4th of February 2017,1
4063,2307668,Overpass,dizLown,Outlaws,16,10,2649,0,4th of February 2017,2
4064,2307667,Train,Planetkey,Outlaws,2,16,2649,0,4th of February 2017,1
4065,2307667,Nuke,Planetkey,Outlaws,16,9,2649,0,4th of February 2017,2
4066,2307667,Cobblestone,Planetkey,Outlaws,14,16,2649,0,4th of February 2017,3
4067,2307666,Nuke,Rynnäkköviikset,dizLown,16,12,2649,0,4th of February 2017,1
4068,2307666,Cache,Rynnäkköviikset,dizLown,15,19,2649,0,4th of February 2017,2
4069,2307666,Dust2,Rynnäkköviikset,dizLown,7,16,2649,0,4th of February 2017,3
4070,2307664,Cache,Singularity,dizLown,5,16,2649,0,4th of February 2017,1
4071,2307664,Train,Singularity,dizLown,16,14,2649,0,4th of February 2017,2
4072,2307664,Nuke,Singularity,dizLown,10,16,2649,0,4th of February 2017,3
4073,2307662,Cobblestone,Outlaws,iGame.com,6,16,2649,0,4th of February 2017,1
4074,2307662,Train,Outlaws,iGame.com,19,15,2649,0,4th of February 2017,2
4075,2307662,Cache,Outlaws,iGame.com,16,13,2649,0,4th of February 2017,3
4076,2307663,Cobblestone,Planetkey,x6tence,16,12,2649,0,4th of February 2017,1
4077,2307663,Overpass,Planetkey,x6tence,9,16,2649,0,4th of February 2017,2
4078,2307663,Nuke,Planetkey,x6tence,16,10,2649,0,4th of February 2017,3
4079,2307665,Cache,Rynnäkköviikset,Conquer,13,16,2649,0,4th of February 2017,1
4080,2307665,Dust2,Rynnäkköviikset,Conquer,16,10,2649,0,4th of February 2017,2
4081,2307665,Mirage,Rynnäkköviikset,Conquer,16,2,2649,0,4th of February 2017,3
4082,2307661,Train,iGame.com,RatsOfTheYear,16,11,2649,0,3rd of February 2017,1
4083,2307661,Cache,iGame.com,RatsOfTheYear,16,14,2649,0,3rd of February 2017,2
4084,2307660,Cobblestone,x6tence,SkitLite,16,7,2649,0,3rd of February 2017,1
4085,2307660,Mirage,x6tence,SkitLite,11,16,2649,0,3rd of February 2017,2
4086,2307660,Train,x6tence,SkitLite,16,1,2649,0,3rd of February 2017,3
4087,2307659,Mirage,Rynnäkköviikset,RatsOfTheYear,16,14,2649,0,3rd of February 2017,1
4088,2307658,Dust2,iGame.com,MnM,16,7,2649,0,3rd of February 2017,1
4089,2307657,Train,SkitLite,Singularity,13,16,2649,0,3rd of February 2017,1
4090,2307656,Cache,x6tence,ex-Findictus,16,2,2649,0,3rd of February 2017,1
4091,2307649,Train,RatsOfTheYear,MnM,16,11,2649,0,3rd of February 2017,1
4092,2307648,Dust2,iGame.com,Rynnäkköviikset,10,16,2649,0,3rd of February 2017,1
4093,2307646,Overpass,Singularity,ex-Findictus,16,5,2649,0,3rd of February 2017,1
4094,2307647,Mirage,x6tence,SkitLite,4,16,2649,0,3rd of February 2017,1
4095,2307655,Nuke,Vexed,dizLown,8,16,2649,0,3rd of February 2017,1
4096,2307655,Cobblestone,Vexed,dizLown,5,16,2649,0,3rd of February 2017,2
4097,2307654,Mirage,Conquer,Platinium,16,14,2649,0,3rd of February 2017,1
4098,2307654,Dust2,Conquer,Platinium,16,9,2649,0,3rd of February 2017,2
4099,2307652,Cache,dizLown,Paranoia,19,17,2649,0,3rd of February 2017,1
4100,2307651,Cobblestone,Outlaws,Platinium,16,10,2649,0,3rd of February 2017,1
4101,2307653,Dust2,Planetkey,Vexed,16,12,2649,0,3rd of February 2017,1
4102,2307650,Cache,Conquer,Dead Pixels,16,8,2649,0,3rd of February 2017,1
4103,2307644,Mirage,Vexed,Paranoia,16,11,2649,0,3rd of February 2017,1
4104,2307643,Cache,Dead Pixels,Platinium,8,16,2649,0,3rd of February 2017,1
4105,2307669,Cobblestone,Planetkey,dizLown,16,7,2649,0,3rd of February 2017,1
4106,2307642,Overpass,Outlaws,Conquer,16,5,2649,0,3rd of February 2017,1
4107,2307704,Cache,FlipSid3,Vega Squadron,8,16,2654,1,2nd of February 2017,1
4108,2307704,Nuke,FlipSid3,Vega Squadron,16,8,2654,1,2nd of February 2017,2
4109,2307704,Overpass,FlipSid3,Vega Squadron,16,9,2654,1,2nd of February 2017,3
4110,2307703,Overpass,Team123,Epsilon,16,12,2654,0,2nd of February 2017,1
4111,2307703,Nuke,Team123,Epsilon,13,16,2654,0,2nd of February 2017,2
4112,2307703,Cobblestone,Team123,Epsilon,13,16,2654,0,2nd of February 2017,3
4113,2307702,Nuke,BIG,ALTERNATE aTTaX,19,17,2654,0,2nd of February 2017,1
4114,2307702,Dust2,BIG,ALTERNATE aTTaX,16,8,2654,0,2nd of February 2017,2
4115,2307701,Nuke,Copenhagen Flames,Tricked,9,16,2654,0,2nd of February 2017,1
4116,2307701,Dust2,Copenhagen Flames,Tricked,9,16,2654,0,2nd of February 2017,2
4117,2307700,Dust2,eXtatus,Vega Squadron,16,11,2654,0,2nd of February 2017,1
4118,2307700,Mirage,eXtatus,Vega Squadron,16,13,2654,0,2nd of February 2017,2
4119,2307688,Overpass,Epsilon,Bpro,16,12,2654,0,2nd of February 2017,1
4120,2307684,Cache,ALTERNATE aTTaX,Baghlan,16,13,2654,0,2nd of February 2017,1
4121,2307689,Train,Team123,Space Soldiers,16,14,2654,0,2nd of February 2017,1
4122,2307683,Overpass,Tricked,n0_0rg,16,13,2654,0,2nd of February 2017,1
4123,2307687,Train,Fragsters,Vega Squadron,12,16,2654,0,2nd of February 2017,1
4124,2307685,Mirage,Vexilla,BIG,6,16,2654,0,2nd of February 2017,1
4125,2307682,Dust2,Copenhagen Flames,LaVidaLoca!,16,4,2654,0,2nd of February 2017,1
4126,2307686,Train,FlipSid3,eXtatus,7,16,2654,1,2nd of February 2017,1
4127,2307626,Cobblestone,DarkPassage,Vexed,16,7,2667,0,31st of January 2017,1
4128,2307626,Nuke,DarkPassage,Vexed,6,16,2667,0,31st of January 2017,2
4129,2307626,Mirage,DarkPassage,Vexed,17,19,2667,0,31st of January 2017,3
4130,2307625,Train,Outlaws,RuSh3D,25,23,2667,0,31st of January 2017,1
4131,2307625,Mirage,Outlaws,RuSh3D,13,16,2667,0,31st of January 2017,2
4132,2307625,Cobblestone,Outlaws,RuSh3D,16,10,2667,0,31st of January 2017,3
4133,2307624,Dust2,RuSh3D,PRIDE,16,5,2667,0,31st of January 2017,1
4134,2307624,Mirage,RuSh3D,PRIDE,12,16,2667,0,31st of January 2017,2
4135,2307624,Overpass,RuSh3D,PRIDE,16,3,2667,0,31st of January 2017,3
4136,2307623,Overpass,Outlaws,Epsilon Hype,16,10,2667,0,30th of January 2017,1
4137,2307623,Mirage,Outlaws,Epsilon Hype,6,16,2667,0,30th of January 2017,2
4138,2307623,Cobblestone,Outlaws,Epsilon Hype,16,11,2667,0,30th of January 2017,3
4139,2307622,Cache,KPI,Vexed,12,16,2667,0,30th of January 2017,1
4140,2307622,Mirage,KPI,Vexed,9,16,2667,0,30th of January 2017,2
4141,2307621,Cobblestone,DEEZ NUTS,DarkPassage,6,16,2667,0,30th of January 2017,1
4142,2307621,Overpass,DEEZ NUTS,DarkPassage,12,16,2667,0,30th of January 2017,2
4143,2307596,Train,Risky,MVP PK,11,16,2669,0,31st of January 2017,1
4144,2307596,Nuke,Risky,MVP PK,9,16,2669,0,31st of January 2017,2
4145,2307591,Dust2,YETTI,MVP PK,19,17,2669,0,31st of January 2017,1
4146,2307591,Cobblestone,YETTI,MVP PK,11,16,2669,0,31st of January 2017,2
4147,2307591,Cache,YETTI,MVP PK,11,16,2669,0,31st of January 2017,3
4148,2307590,Mirage,Risky,Absolute,16,11,2669,0,31st of January 2017,1
4149,2307590,Cobblestone,Risky,Absolute,11,16,2669,0,31st of January 2017,2
4150,2307590,Overpass,Risky,Absolute,16,10,2669,0,31st of January 2017,3
4151,2307548,Nuke,Astralis,Virtus.pro,12,16,2471,4,29th of January 2017,1
4152,2307548,Overpass,Astralis,Virtus.pro,16,14,2471,4,29th of January 2017,2
4153,2307548,Train,Astralis,Virtus.pro,16,14,2471,4,29th of January 2017,3
4154,2307547,Train,Virtus.pro,SK,19,17,2471,4,28th of January 2017,1
4155,2307547,Cobblestone,Virtus.pro,SK,16,14,2471,4,28th of January 2017,2
4156,2307546,Cache,Astralis,fnatic,19,16,2471,2,28th of January 2017,1
4157,2307546,Nuke,Astralis,fnatic,16,5,2471,2,28th of January 2017,2
4158,2307545,Mirage,FaZe,SK,16,7,2471,3,28th of January 2017,1
4159,2307545,Train,FaZe,SK,3,16,2471,3,28th of January 2017,2
4160,2307545,Overpass,FaZe,SK,5,16,2471,3,28th of January 2017,3
4161,2307544,Overpass,Virtus.pro,North,16,4,2471,3,28th of January 2017,1
4162,2307544,Cache,Virtus.pro,North,12,16,2471,3,28th of January 2017,2
4163,2307544,Cobblestone,Virtus.pro,North,16,13,2471,3,28th of January 2017,3
4164,2307543,Cache,fnatic,Gambit,16,7,2471,2,27th of January 2017,1
4165,2307543,Overpass,fnatic,Gambit,3,16,2471,2,27th of January 2017,2
4166,2307543,Dust2,fnatic,Gambit,16,7,2471,2,27th of January 2017,3
4167,2307542,Overpass,Natus Vincere,Astralis,7,16,2471,3,27th of January 2017,1
4168,2307542,Mirage,Natus Vincere,Astralis,16,14,2471,3,27th of January 2017,2
4169,2307542,Dust2,Natus Vincere,Astralis,10,16,2471,3,27th of January 2017,3
4170,2307541,Mirage,Liquid,Astralis,3,16,2471,2,26th of January 2017,1
4171,2307540,Nuke,FaZe,Envy,16,11,2471,3,26th of January 2017,1
4172,2307539,Overpass,North,GODSENT,19,17,2471,2,26th of January 2017,1
4173,2307538,Overpass,Gambit,FaZe,16,14,2471,2,25th of January 2017,1
4174,2307537,Dust2,SK,Astralis,19,17,2471,5,25th of January 2017,1
4175,2307536,Cache,GODSENT,OpTic,16,8,2471,2,25th of January 2017,1
4176,2307535,Nuke,mousesports,Liquid,4,16,2471,2,25th of January 2017,1
4177,2307534,Cobblestone,Envy,fnatic,11,16,2471,2,25th of January 2017,1
4178,2307533,Overpass,North,G2,16,9,2471,2,25th of January 2017,1
4179,2307532,Train,FlipSid3,OpTic,13,16,2471,2,25th of January 2017,1
4180,2307531,Nuke,Liquid,FaZe,18,22,2471,2,24th of January 2017,1
4181,2307530,Dust2,SK,Natus Vincere,3,16,2471,3,24th of January 2017,1
4182,2307529,Train,Astralis,G2,16,5,2471,2,24th of January 2017,1
4183,2307528,Train,Gambit,Virtus.pro,10,16,2471,2,24th of January 2017,1
4184,2307527,Mirage,North,HellRaisers,19,15,2471,2,24th of January 2017,1
4185,2307526,Cache,GODSENT,Envy,3,16,2471,2,24th of January 2017,1
4186,2307525,Dust2,fnatic,mousesports,16,11,2471,2,24th of January 2017,1
4187,2307524,Nuke,Virtus.pro,G2,16,14,2471,2,24th of January 2017,1
4188,2307523,Overpass,GODSENT,Gambit,9,16,2471,2,24th of January 2017,1
4189,2307522,Train,OpTic,Astralis,12,16,2471,5,23rd of January 2017,1
4190,2307521,Cobblestone,North,fnatic,13,16,2471,2,23rd of January 2017,1
4191,2307520,Overpass,FlipSid3,Liquid,14,16,2471,2,23rd of January 2017,1
4192,2307519,Mirage,FaZe,SK,17,19,2471,3,23rd of January 2017,1
4193,2307518,Cobblestone,Natus Vincere,Envy,16,6,2471,3,23rd of January 2017,1
4194,2307517,Cache,mousesports,HellRaisers,16,7,2471,2,23rd of January 2017,1
4195,2307328,Nuke,FlipSid3,FaZe,9,16,2471,2,23rd of January 2017,1
4196,2307327,Train,Astralis,GODSENT,6,16,2471,2,22nd of January 2017,1
4197,2307326,Cache,Liquid,Envy,21,25,2471,2,22nd of January 2017,1
4198,2307325,Cobblestone,Natus Vincere,mousesports,16,3,2471,2,22nd of January 2017,1
4199,2307324,Cobblestone,Virtus.pro,OpTic,16,13,2471,4,22nd of January 2017,1
4200,2307323,Mirage,SK,HellRaisers,16,7,2471,2,22nd of January 2017,1
4201,2307322,Cache,fnatic,G2,10,16,2471,2,22nd of January 2017,1
4202,2307321,Cobblestone,Gambit,North,16,8,2471,2,22nd of January 2017,1
4203,2307563,Train,Misfits,Luminosity,16,13,2656,0,22nd of January 2017,1
4204,2307563,Cache,Misfits,Luminosity,16,10,2656,0,22nd of January 2017,2
4205,2307562,Train,CLG,NRG,16,4,2656,0,22nd of January 2017,1
4206,2307562,Mirage,CLG,NRG,16,3,2656,0,22nd of January 2017,2
4207,2307561,Cobblestone,Luminosity,Rush,19,16,2656,0,22nd of January 2017,1
4208,2307559,Dust2,Muffin Lightning,Misfits,9,16,2656,0,22nd of January 2017,1
4209,2307560,Dust2,CLG,Denial,16,9,2656,0,22nd of January 2017,1
4210,2307558,Mirage,TheGosuCrew,NRG,12,16,2656,0,22nd of January 2017,1
4211,2307556,Overpass,WHAT!,Rush,7,16,2656,0,21st of January 2017,1
4212,2307554,Mirage,Denial,Royal Flush Seven,16,11,2656,0,21st of January 2017,1
4213,2307553,Mirage,Muffin Lightning,Galaxy,16,9,2656,0,21st of January 2017,1
4214,2307557,Overpass,Luminosity,EnVision,16,11,2656,0,21st of January 2017,1
4215,2307555,Mirage,Blight,NRG,11,16,2656,0,21st of January 2017,1
4216,2307550,Cache,TheGosuCrew,IEMKT,16,7,2656,0,21st of January 2017,1
4217,2307551,Mirage,WeRise,Misfits,7,16,2656,0,21st of January 2017,1
4218,2307552,Mirage,CLG,LMNT,16,2,2656,0,21st of January 2017,1
4219,2307444,Train,Heroic,Rogue,14,16,2643,0,18th of January 2017,1
4220,2307444,Nuke,Heroic,Rogue,16,11,2643,0,18th of January 2017,2
4221,2307444,Mirage,Heroic,Rogue,16,1,2643,0,18th of January 2017,3
4222,2307443,Overpass,PENTA,LDLC,16,11,2643,0,18th of January 2017,1
4223,2307443,Cache,PENTA,LDLC,12,16,2643,0,18th of January 2017,2
4224,2307443,Dust2,PENTA,LDLC,14,16,2643,0,18th of January 2017,3
4225,2307699,Cobblestone,Selfless,Splyce,16,14,2644,0,3rd of February 2017,1
4226,2307699,Mirage,Selfless,Splyce,6,16,2644,0,3rd of February 2017,2
4227,2307699,Cache,Selfless,Splyce,16,12,2644,0,3rd of February 2017,3
4228,2307446,Mirage,Splyce,Rush,16,10,2644,0,19th of January 2017,1
4229,2307446,Cobblestone,Splyce,Rush,13,16,2644,0,19th of January 2017,2
4230,2307446,Overpass,Splyce,Rush,10,16,2644,0,19th of January 2017,3
4231,2307445,Train,Selfless,Luminosity,6,16,2644,0,18th of January 2017,1
4232,2307445,Cache,Selfless,Luminosity,11,16,2644,0,18th of January 2017,2
4233,2307505,Dust2,GODSENT,MK,16,11,2653,1,17th of January 2017,1
4234,2307505,Mirage,GODSENT,MK,14,16,2653,1,17th of January 2017,2
4235,2307505,Overpass,GODSENT,MK,16,1,2653,1,17th of January 2017,3
4236,2307506,Dust2,Heroic,Outlaws,14,16,2653,0,17th of January 2017,1
4237,2307506,Nuke,Heroic,Outlaws,16,5,2653,0,17th of January 2017,2
4238,2307506,Train,Heroic,Outlaws,16,14,2653,0,17th of January 2017,3
4239,2307500,Dust2,ALTERNATE aTTaX,MK,11,16,2653,0,17th of January 2017,1
4240,2307497,Overpass,Outlaws,Tricked Academy,16,12,2653,0,17th of January 2017,1
4241,2307499,Mirage,Vexed,Heroic,8,16,2653,0,17th of January 2017,1
4242,2307498,Dust2,Tricked,GODSENT,10,16,2653,1,17th of January 2017,1
4243,2307496,Overpass,Heroic,MVW,16,3,2653,0,16th of January 2017,1
