,matchcode,map,team1,team2,score1,score2,eventcode,stars,date,mapnumber
3499,2315183,Cache,Binary Dragons,PRIDE,16,10,3199,0,24th of September 2017,1
3500,2315183,Train,Binary Dragons,PRIDE,12,16,3199,0,24th of September 2017,2
3501,2315183,Mirage,Binary Dragons,PRIDE,16,6,3199,0,24th of September 2017,3
3502,2315182,Inferno,Kindest Regards,Dignitas,8,16,3199,0,24th of September 2017,1
3503,2315182,Train,Kindest Regards,Dignitas,13,16,3199,0,24th of September 2017,2
3504,2315177,Mirage,HellRaisers,coREA,16,11,3199,1,24th of September 2017,1
3505,2315177,Overpass,HellRaisers,coREA,16,4,3199,1,24th of September 2017,2
3506,2315178,Inferno,Spirit,MK,16,14,3199,0,24th of September 2017,1
3507,2315178,Train,Spirit,MK,16,13,3199,0,24th of September 2017,2
3508,2315184,Overpass,Snabbabrillor,Japaleno,7,16,3199,0,24th of September 2017,1
3509,2315184,Mirage,Snabbabrillor,Japaleno,4,16,3199,0,24th of September 2017,2
3510,2315180,Cobblestone,Giants,LDLC,9,16,3199,0,24th of September 2017,1
3511,2315180,Overpass,Giants,LDLC,5,16,3199,0,24th of September 2017,2
3512,2315140,Mirage,TheMongolz,MVP PK,16,6,3135,0,24th of September 2017,1
3513,2315140,Inferno,TheMongolz,MVP PK,16,14,3135,0,24th of September 2017,2
3514,2315138,Inferno,Recca,MVP PK,9,16,3135,0,24th of September 2017,1
3515,2315138,Cobblestone,Recca,MVP PK,16,14,3135,0,24th of September 2017,2
3516,2315138,Train,Recca,MVP PK,8,16,3135,0,24th of September 2017,3
3517,2315139,Train,Chiefs,TheMongolz,8,16,3135,0,24th of September 2017,1
3518,2315139,Inferno,Chiefs,TheMongolz,11,16,3135,0,24th of September 2017,2
3519,2315135,Mirage,MVP PK,Mineski,16,12,3135,0,24th of September 2017,1
3520,2315135,Inferno,MVP PK,Mineski,16,10,3135,0,24th of September 2017,2
3521,2315134,Cobblestone,Born in Mongolia,Recca,2,16,3135,0,24th of September 2017,1
3522,2315134,Cache,Born in Mongolia,Recca,6,16,3135,0,24th of September 2017,2
3523,2315137,Mirage,TheMongolz,SCARZ Absolute,16,11,3135,0,24th of September 2017,1
3524,2315137,Cobblestone,TheMongolz,SCARZ Absolute,16,3,3135,0,24th of September 2017,2
3525,2315136,Overpass,Invictus,Chiefs,7,16,3135,0,24th of September 2017,1
3526,2315136,Cobblestone,Invictus,Chiefs,5,16,3135,0,24th of September 2017,2
3527,2315123,Inferno,TheMongolz,Signature,22,20,3135,0,23rd of September 2017,1
3528,2315125,Cobblestone,Chiefs,EXM,16,5,3135,0,23rd of September 2017,1
3529,2315126,Nuke,Kheegui,SCARZ Absolute,2,16,3135,0,23rd of September 2017,1
3530,2315124,Mirage,Mineski,C0LDBROTHERS,16,5,3135,0,23rd of September 2017,1
3531,2315119,Inferno,Rainbow,MVP PK,14,16,3135,0,23rd of September 2017,1
3532,2315118,Cobblestone,MISO,Born in Mongolia,10,16,3135,0,23rd of September 2017,1
3533,2315122,Mirage,Invictus,BlessE,16,1,3135,0,23rd of September 2017,1
3534,2315117,Cobblestone,Recca,ExcelsioR,16,3,3135,0,23rd of September 2017,1
3535,2315190,Cobblestone,SoaR,Naventic,16,12,3198,0,24th of September 2017,1
3536,2315192,Mirage,Awaken Militia,Prospects,5,16,3198,0,24th of September 2017,1
3537,2315191,Cobblestone,Born,Good People,3,16,3198,0,24th of September 2017,1
3538,2315189,Inferno,CLG Academy,Velocity,16,12,3198,0,24th of September 2017,1
3539,2315188,Mirage,Adaptation,ESEA Clout Tokens,16,6,3198,0,24th of September 2017,1
3540,2315186,Overpass,Tempo Storm,Mask Off,16,6,3198,0,24th of September 2017,1
3541,2315185,Inferno,THRASHER,Ghost,9,16,3198,0,24th of September 2017,1
3542,2315187,Train,Rogue,Proximity,16,1,3198,0,24th of September 2017,1
3543,2315040,Overpass,Space Soldiers,FlipSid3,16,11,3046,1,24th of September 2017,1
3544,2315040,Cache,Space Soldiers,FlipSid3,16,9,3046,1,24th of September 2017,2
3545,2315039,Mirage,FlipSid3,Kinguin,16,9,3046,1,24th of September 2017,1
3546,2315039,Train,FlipSid3,Kinguin,16,10,3046,1,24th of September 2017,2
3547,2315038,Inferno,Space Soldiers,Rise Nation,16,7,3046,0,24th of September 2017,1
3548,2315038,Train,Space Soldiers,Rise Nation,16,4,3046,0,24th of September 2017,2
3549,2315037,Mirage,Rise Nation,TeamOne,16,14,3046,0,24th of September 2017,1
3550,2315036,Nuke,Kinguin,Grayhound,16,12,3046,0,24th of September 2017,1
3551,2315035,Mirage,Mythic,TeamOne,8,16,3046,0,24th of September 2017,1
3552,2315034,Cache,Grayhound,FRENCH CANADIANS,16,13,3046,0,24th of September 2017,1
3553,2315033,Nuke,FlipSid3,Rise Nation,16,6,3046,0,24th of September 2017,1
3554,2315031,Cobblestone,Rise Nation,TeamOne,16,10,3046,0,23rd of September 2017,1
3555,2315032,Overpass,Space Soldiers,Kinguin,16,12,3046,1,23rd of September 2017,1
3556,2315030,Mirage,FlipSid3,Mythic,16,7,3046,0,23rd of September 2017,1
3557,2315029,Cache,Kinguin,FRENCH CANADIANS,19,17,3046,0,23rd of September 2017,1
3558,2315028,Mirage,Space Soldiers,Grayhound,16,13,3046,0,23rd of September 2017,1
3559,2314940,Inferno,Torqued,SKDC,16,2,3020,0,24th of September 2017,1
3560,2314940,Mirage,Torqued,SKDC,14,16,3020,0,24th of September 2017,2
3561,2314940,Cobblestone,Torqued,SKDC,16,6,3020,0,24th of September 2017,3
3562,2314939,Cobblestone,SKDC,SetToDestroyX,16,12,3020,0,24th of September 2017,1
3563,2314939,Overpass,SKDC,SetToDestroyX,16,14,3020,0,24th of September 2017,2
3564,2314938,Cache,Torqued,We Make History,16,12,3020,0,24th of September 2017,1
3565,2314938,Overpass,Torqued,We Make History,16,10,3020,0,24th of September 2017,2
3566,2314936,Overpass,SetToDestroyX,Alberta Legends,16,7,3020,0,23rd of September 2017,1
3567,2314936,Inferno,SetToDestroyX,Alberta Legends,13,16,3020,0,23rd of September 2017,2
3568,2314936,Cobblestone,SetToDestroyX,Alberta Legends,16,5,3020,0,23rd of September 2017,3
3569,2314937,Cache,We Make History,Cruxie's Farmers,19,17,3020,0,23rd of September 2017,1
3570,2314937,Overpass,We Make History,Cruxie's Farmers,16,4,3020,0,23rd of September 2017,2
3571,2314935,Mirage,SKDC,Cruxie's Farmers,16,10,3020,0,23rd of September 2017,1
3572,2314934,Cobblestone,Torqued,Alberta Legends,16,4,3020,0,23rd of September 2017,1
3573,2314933,Inferno,Hyper,We Make History,3,16,3020,0,23rd of September 2017,1
3574,2314933,Overpass,Hyper,We Make History,5,16,3020,0,23rd of September 2017,2
3575,2314932,Overpass,Mostly Harmless,SetToDestroyX,6,16,3020,0,23rd of September 2017,1
3576,2314932,Mirage,Mostly Harmless,SetToDestroyX,4,16,3020,0,23rd of September 2017,2
3577,2314930,Cache,Cruxie's Farmers,We Make History,19,17,3020,0,23rd of September 2017,1
3578,2314931,Mirage,SetToDestroyX,Alberta Legends,10,16,3020,0,23rd of September 2017,1
3579,2314928,Inferno,Torqued,Mostly Harmless,22,18,3020,0,23rd of September 2017,1
3580,2314929,Cobblestone,Hyper,SKDC,2,16,3020,0,23rd of September 2017,1
3581,2315149,Inferno,Eclipse,ViCi,22,20,3211,0,24th of September 2017,1
3582,2315149,Overpass,Eclipse,ViCi,5,16,3211,0,24th of September 2017,2
3583,2315149,Cobblestone,Eclipse,ViCi,8,16,3211,0,24th of September 2017,3
3584,2315148,Mirage,Flash,5POWER,14,16,3211,0,24th of September 2017,1
3585,2315148,Cobblestone,Flash,5POWER,16,8,3211,0,24th of September 2017,2
3586,2315148,Cache,Flash,5POWER,16,14,3211,0,24th of September 2017,3
3587,2315147,Mirage,ViCi,5POWER,16,9,3211,0,24th of September 2017,1
3588,2315147,Inferno,ViCi,5POWER,16,7,3211,0,24th of September 2017,2
3589,2315146,Inferno,Flash,Eclipse,17,19,3211,0,24th of September 2017,1
3590,2315146,Mirage,Flash,Eclipse,16,10,3211,0,24th of September 2017,2
3591,2315146,Train,Flash,Eclipse,18,22,3211,0,24th of September 2017,3
3592,2315130,Cobblestone,LGD,Eclipse,14,16,3211,0,23rd of September 2017,1
3593,2315130,Mirage,LGD,Eclipse,10,16,3211,0,23rd of September 2017,2
3594,2315121,Overpass,ViCi,Eclipse,16,13,3211,0,23rd of September 2017,1
3595,2315120,Mirage,LGD,WG,16,14,3211,0,23rd of September 2017,1
3596,2315103,Train,Eclipse,WG,16,6,3211,0,23rd of September 2017,1
3597,2315102,Train,ViCi,LGD,16,10,3211,0,23rd of September 2017,1
3598,2315081,Train,5POWER,New4,16,4,3211,0,22nd of September 2017,1
3599,2315081,Cache,5POWER,New4,17,19,3211,0,22nd of September 2017,2
3600,2315081,Inferno,5POWER,New4,16,9,3211,0,22nd of September 2017,3
3601,2315078,Cache,Flash,New4,16,2,3211,0,22nd of September 2017,1
3602,2315077,Mirage,5POWER,EMP,16,6,3211,0,22nd of September 2017,1
3603,2315055,Cache,New4,EMP,16,4,3211,0,22nd of September 2017,1
3604,2315054,Cobblestone,Flash,5POWER,16,4,3211,0,22nd of September 2017,1
3605,2315224,Inferno,AWTR,Binary Dragons,16,9,3121,0,25th of September 2017,1
3606,2315224,Cache,AWTR,Binary Dragons,4,16,3121,0,25th of September 2017,2
3607,2315224,Train,AWTR,Binary Dragons,16,14,3121,0,25th of September 2017,3
3608,2315159,Mirage,Binary Dragons,AVANGAR,19,17,3121,0,24th of September 2017,1
3609,2315159,Train,Binary Dragons,AVANGAR,14,16,3121,0,24th of September 2017,2
3610,2315159,Cache,Binary Dragons,AVANGAR,20,22,3121,0,24th of September 2017,3
3611,2315116,Inferno,AVANGAR,Spirit,16,12,3121,0,24th of September 2017,1
3612,2315116,Mirage,AVANGAR,Spirit,16,13,3121,0,24th of September 2017,2
3613,2315156,Nuke,AWTR,HAVU,16,5,3121,0,24th of September 2017,1
3614,2315156,Cache,AWTR,HAVU,9,16,3121,0,24th of September 2017,2
3615,2315156,Train,AWTR,HAVU,7,16,3121,0,24th of September 2017,3
3616,2315042,Train,undefined,HAVU,13,16,3121,0,23rd of September 2017,1
3617,2315042,Mirage,undefined,HAVU,4,16,3121,0,23rd of September 2017,2
3618,2315041,Train,AWTR,Singularity,8,16,3121,0,22nd of September 2017,1
3619,2315041,Mirage,AWTR,Singularity,11,16,3121,0,22nd of September 2017,2
3620,2315059,Train,AGO,Binary Dragons,16,14,3121,0,22nd of September 2017,1
3621,2315059,Cache,AGO,Binary Dragons,16,14,3121,0,22nd of September 2017,2
3622,2314985,Mirage,Quantum Bellator Fire,AVANGAR,6,16,3121,0,22nd of September 2017,1
3623,2314985,Inferno,Quantum Bellator Fire,AVANGAR,16,2,3121,0,22nd of September 2017,2
3624,2314985,Cache,Quantum Bellator Fire,AVANGAR,12,16,3121,0,22nd of September 2017,3
3625,2314923,Train,North Academy,AGO,14,16,3121,0,21st of September 2017,1
3626,2314923,Cache,North Academy,AGO,9,16,3121,0,21st of September 2017,2
3627,2314986,Cobblestone,pro100,undefined,12,16,3121,0,20th of September 2017,1
3628,2314986,Mirage,pro100,undefined,19,17,3121,0,20th of September 2017,2
3629,2314986,Nuke,pro100,undefined,7,16,3121,0,20th of September 2017,3
3630,2314925,Train,undefined,AWTR,5,16,3121,0,20th of September 2017,1
3631,2314925,Overpass,undefined,AWTR,2,16,3121,0,20th of September 2017,2
3632,2314984,Train,EnVyUs Academy,HAVU,16,13,3121,0,20th of September 2017,1
3633,2314984,Inferno,EnVyUs Academy,HAVU,11,16,3121,0,20th of September 2017,2
3634,2314984,Nuke,EnVyUs Academy,HAVU,10,16,3121,0,20th of September 2017,3
3635,2314924,Cache,Binary Dragons,AVANGAR,16,10,3121,0,18th of September 2017,1
3636,2314924,Train,Binary Dragons,AVANGAR,16,9,3121,0,18th of September 2017,2
3637,2314926,Inferno,Singularity,HAVU,8,16,3121,0,18th of September 2017,1
3638,2314926,Mirage,Singularity,HAVU,16,6,3121,0,18th of September 2017,2
3639,2314926,Train,Singularity,HAVU,16,13,3121,0,18th of September 2017,3
3640,2314724,Mirage,pro100,eXtatus,16,12,3121,0,13th of September 2017,1
3641,2314751,Mirage,Quantum Bellator Fire,PRIDE,13,16,3121,0,13th of September 2017,1
3642,2314751,Inferno,Quantum Bellator Fire,PRIDE,16,6,3121,0,13th of September 2017,2
3643,2314751,Cache,Quantum Bellator Fire,PRIDE,16,8,3121,0,13th of September 2017,3
3644,2314725,Nuke,ex-Outlaws,Spirit,5,16,3121,0,13th of September 2017,1
3645,2314725,Overpass,ex-Outlaws,Spirit,15,19,3121,0,13th of September 2017,2
3646,2314723,Inferno,MK,EnVyUs Academy,14,16,3121,0,12th of September 2017,1
3647,2314723,Cobblestone,MK,EnVyUs Academy,7,16,3121,0,12th of September 2017,2
3648,2314488,Mirage,Singularity,PRIDE,16,6,3121,0,11th of September 2017,1
3649,2314488,Inferno,Singularity,PRIDE,16,3,3121,0,11th of September 2017,2
3650,2314487,Inferno,HAVU,Quantum Bellator Fire,16,3,3121,0,11th of September 2017,1
3651,2314487,Mirage,HAVU,Quantum Bellator Fire,9,16,3121,0,11th of September 2017,2
3652,2314487,Train,HAVU,Quantum Bellator Fire,16,1,3121,0,11th of September 2017,3
3653,2314483,Cache,ex-Outlaws,AWTR,8,16,3121,0,6th of September 2017,1
3654,2314483,Cobblestone,ex-Outlaws,AWTR,16,8,3121,0,6th of September 2017,2
3655,2314483,Overpass,ex-Outlaws,AWTR,12,16,3121,0,6th of September 2017,3
3656,2314486,Inferno,Spirit,undefined,19,17,3121,0,6th of September 2017,1
3657,2314486,Cobblestone,Spirit,undefined,10,16,3121,0,6th of September 2017,2
3658,2314486,Overpass,Spirit,undefined,10,16,3121,0,6th of September 2017,3
3659,2314485,Cache,pro100,AVANGAR,4,16,3121,0,6th of September 2017,1
3660,2314485,Overpass,pro100,AVANGAR,10,16,3121,0,6th of September 2017,2
3661,2314484,Mirage,Binary Dragons,eXtatus,16,3,3121,0,5th of September 2017,1
3662,2314484,Cache,Binary Dragons,eXtatus,16,6,3121,0,5th of September 2017,2
3663,2314482,Nuke,EnVyUs Academy,North Academy,12,16,3121,0,4th of September 2017,1
3664,2314482,Cobblestone,EnVyUs Academy,North Academy,9,16,3121,0,4th of September 2017,2
3665,2314481,Overpass,MK,AGO,11,16,3121,0,4th of September 2017,1
3666,2314481,Inferno,MK,AGO,12,16,3121,0,4th of September 2017,2
3667,2315170,Inferno,Crowns,Kindest Regards,4,16,3197,0,23rd of September 2017,1
3668,2315171,Mirage,Singularity,Spirit,9,16,3197,0,23rd of September 2017,1
3669,2315163,Cache,Orion,Giants,19,22,3197,0,23rd of September 2017,1
3670,2315166,Cache,ARES,Snabbabrillor,3,16,3197,0,23rd of September 2017,1
3671,2315165,Train,PRIDE,Acapella,16,13,3197,0,23rd of September 2017,1
3672,2315164,Mirage,need more DM,coREA,10,16,3197,0,23rd of September 2017,1
3673,2315162,Cache,YaMaHa-AEROX,Syndicate,16,12,3197,0,23rd of September 2017,1
3674,2315161,Overpass,benchwarmers,cykapower,16,14,3197,0,23rd of September 2017,1
3675,2314918,Cobblestone,BX3,pro100,12,16,3175,0,21st of September 2017,1
3676,2314918,Overpass,BX3,pro100,16,5,3175,0,21st of September 2017,2
3677,2314918,Mirage,BX3,pro100,16,13,3175,0,21st of September 2017,3
3678,2314917,Mirage,pro100,forZe,22,20,3175,0,18th of September 2017,1
3679,2314917,Nuke,pro100,forZe,16,14,3175,0,18th of September 2017,2
3680,2314905,Overpass,ex-Outlaws,BX3,16,3,3175,0,17th of September 2017,1
3681,2314740,Cobblestone,forZe,ex-Outlaws,12,16,3175,0,17th of September 2017,1
3682,2314739,Mirage,pro100,BX3,12,16,3175,0,16th of September 2017,1
3683,2314849,Overpass,Nemiga,Smoke Criminals,16,5,3175,0,15th of September 2017,1
3684,2314849,Mirage,Nemiga,Smoke Criminals,19,17,3175,0,15th of September 2017,2
3685,2314774,Cache,Next Generation,Smoke Criminals,2,16,3175,0,14th of September 2017,1
3686,2314774,Inferno,Next Generation,Smoke Criminals,16,6,3175,0,14th of September 2017,2
3687,2314774,Mirage,Next Generation,Smoke Criminals,9,16,3175,0,14th of September 2017,3
3688,2314773,Train,Nemiga,AVANGAR,8,16,3175,0,14th of September 2017,1
3689,2314706,Mirage,AVANGAR,Smoke Criminals,16,8,3175,0,14th of September 2017,1
3690,2314705,Cobblestone,Nemiga,Next Generation,16,7,3175,0,11th of September 2017,1
3691,2315021,Overpass,Gale Force,Torqued,16,8,3138,0,21st of September 2017,1
3692,2315021,Inferno,Gale Force,Torqued,14,16,3138,0,21st of September 2017,2
3693,2315021,Train,Gale Force,Torqued,9,16,3138,0,21st of September 2017,3
3694,2315020,Inferno,Tempo Storm,Rise Nation,16,13,3138,0,21st of September 2017,1
3695,2315020,Overpass,Tempo Storm,Rise Nation,16,9,3138,0,21st of September 2017,2
3696,2315019,Cache,Torqued,SoaR,16,8,3138,0,20th of September 2017,1
3697,2315018,Train,Tempo Storm,Rogue,16,12,3138,0,20th of September 2017,1
3698,2315016,Mirage,SoaR,compLexity,16,14,3138,0,20th of September 2017,1
3699,2315017,Nuke,Mask Off,Rise Nation,8,16,3138,0,20th of September 2017,1
3700,2315015,Mirage,Gale Force,Almost Chad's,16,4,3138,0,20th of September 2017,1
3701,2315014,Cobblestone,Tempo Storm,Velocity,16,11,3138,0,20th of September 2017,1
3702,2315013,Cache,Torqued,Blackwoodproductions,19,16,3138,0,20th of September 2017,1
3703,2315012,Train,Morior Invictus,Rogue,9,16,3138,0,20th of September 2017,1
3704,2315010,Train,Iceberg,Rise Nation,12,16,3138,0,20th of September 2017,1
3705,2315009,Cobblestone,Almost Chad's,Bushido Boyz,16,14,3138,0,20th of September 2017,1
3706,2315011,Train,Splyce,Gale Force,4,16,3138,0,20th of September 2017,1
3707,2315007,Cache,CSGM,Mask Off,6,16,3138,0,20th of September 2017,1
3708,2315023,Mirage,Dignitas,LDLC,16,3,3136,0,20th of September 2017,1
3709,2315023,Nuke,Dignitas,LDLC,16,19,3136,0,20th of September 2017,2
3710,2315023,Overpass,Dignitas,LDLC,6,16,3136,0,20th of September 2017,3
3711,2315022,Inferno,ex-Outlaws,Smoke Criminals,16,3,3136,0,20th of September 2017,1
3712,2315022,Train,ex-Outlaws,Smoke Criminals,16,7,3136,0,20th of September 2017,2
3713,2314999,Cache,Space Soldiers,LDLC,12,16,3136,0,20th of September 2017,1
3714,2315008,Inferno,Smoke Criminals,CHUPAS,16,7,3136,0,20th of September 2017,1
3715,2314998,Train,ex-Outlaws,hASSeLsNOk,16,13,3136,0,20th of September 2017,1
3716,2315006,Mirage,Dignitas,123ost,16,11,3136,0,20th of September 2017,1
3717,2314997,Overpass,CHUPAS,TBA,22,20,3136,0,19th of September 2017,1
3718,2314996,Train,csgoPlayers,123ost,13,16,3136,0,19th of September 2017,1
3719,2314994,Inferno,Smoke Criminals,teamasd,16,12,3136,0,19th of September 2017,1
3720,2314995,Mirage,Giants,Dignitas,9,16,3136,0,19th of September 2017,1
3721,2314993,Cache,LDLC,ProXima,16,13,3136,0,19th of September 2017,1
3722,2314992,Mirage,bestmix,hASSeLsNOk,7,16,3136,0,19th of September 2017,1
3723,2314991,Train,Space Soldiers,DreamEaters,16,11,3136,0,19th of September 2017,1
3724,2314990,Overpass,GODSENT,ex-Outlaws,7,16,3136,0,19th of September 2017,1
3725,2315043,Train,Splyce,Rudy's Players Club,16,7,3056,0,21st of September 2017,1
3726,2315043,Nuke,Splyce,Rudy's Players Club,16,2,3056,0,21st of September 2017,2
3727,2314242,Train,Misfits,Rudy's Players Club,16,11,3056,0,21st of September 2017,1
3728,2314242,Mirage,Misfits,Rudy's Players Club,16,3,3056,0,21st of September 2017,2
3729,2314247,Inferno,FRENCH CANADIANS,Rudy's Players Club,16,13,3056,0,21st of September 2017,1
3730,2314247,Train,FRENCH CANADIANS,Rudy's Players Club,12,16,3056,0,21st of September 2017,2
3731,2314238,Overpass,Misfits,Denial,16,14,3056,0,20th of September 2017,1
3732,2314238,Cache,Misfits,Denial,16,3,3056,0,20th of September 2017,2
3733,2314246,Train,Tempo Storm,Splyce,13,16,3056,0,19th of September 2017,1
3734,2314246,Cobblestone,Tempo Storm,Splyce,19,15,3056,0,19th of September 2017,2
3735,2314253,Overpass,Misfits,Rise Nation,16,11,3056,0,19th of September 2017,1
3736,2314253,Mirage,Misfits,Rise Nation,16,8,3056,0,19th of September 2017,2
3737,2314853,Inferno,Rise Nation,Splyce,16,9,3056,0,18th of September 2017,1
3738,2314853,Nuke,Rise Nation,Splyce,14,16,3056,0,18th of September 2017,2
3739,2314249,Mirage,Rise Nation,Rudy's Players Club,16,13,3056,0,15th of September 2017,1
3740,2314249,Cobblestone,Rise Nation,Rudy's Players Club,13,16,3056,0,15th of September 2017,2
3741,2314243,Train,Tempo Storm,Rise Nation,16,6,3056,0,15th of September 2017,1
3742,2314243,Nuke,Tempo Storm,Rise Nation,16,7,3056,0,15th of September 2017,2
3743,2314254,Train,Misfits,FRENCH CANADIANS,16,14,3056,0,15th of September 2017,1
3744,2314254,Mirage,Misfits,FRENCH CANADIANS,16,6,3056,0,15th of September 2017,2
3745,2314252,Overpass,Denial,Splyce,16,11,3056,0,14th of September 2017,1
3746,2314252,Inferno,Denial,Splyce,16,10,3056,0,14th of September 2017,2
3747,2314255,Cobblestone,Rise Nation,Denial,16,9,3056,0,13th of September 2017,1
3748,2314255,Nuke,Rise Nation,Denial,19,17,3056,0,13th of September 2017,2
3749,2314250,Overpass,Tempo Storm,Denial,15,19,3056,0,13th of September 2017,1
3750,2314250,Train,Tempo Storm,Denial,16,4,3056,0,13th of September 2017,2
3751,2314240,Train,Tempo Storm,Rudy's Players Club,16,8,3056,0,9th of September 2017,1
3752,2314240,Inferno,Tempo Storm,Rudy's Players Club,16,13,3056,0,9th of September 2017,2
3753,2314239,Inferno,Rise Nation,FRENCH CANADIANS,25,22,3056,0,8th of September 2017,1
3754,2314239,Mirage,Rise Nation,FRENCH CANADIANS,16,6,3056,0,8th of September 2017,2
3755,2314248,Nuke,FRENCH CANADIANS,Splyce,16,6,3056,0,8th of September 2017,1
3756,2314248,Inferno,FRENCH CANADIANS,Splyce,16,6,3056,0,8th of September 2017,2
3757,2314241,Train,FRENCH CANADIANS,Denial,16,14,3056,0,7th of September 2017,1
3758,2314241,Inferno,FRENCH CANADIANS,Denial,13,16,3056,0,7th of September 2017,2
3759,2314245,Cache,Tempo Storm,FRENCH CANADIANS,16,10,3056,0,7th of September 2017,1
3760,2314245,Inferno,Tempo Storm,FRENCH CANADIANS,16,8,3056,0,7th of September 2017,2
3761,2314237,Inferno,compLexity,Denial,16,14,3056,0,4th of September 2017,1
3762,2314237,Cobblestone,compLexity,Denial,16,8,3056,0,4th of September 2017,2
3763,2314236,Nuke,Misfits,Splyce,14,16,3056,0,4th of September 2017,1
3764,2314236,Overpass,Misfits,Splyce,16,11,3056,0,4th of September 2017,2
3765,2314235,Inferno,compLexity,FRENCH CANADIANS,16,10,3056,0,3rd of September 2017,1
3766,2314235,Mirage,compLexity,FRENCH CANADIANS,16,6,3056,0,3rd of September 2017,2
3767,2314234,Mirage,compLexity,Rudy's Players Club,16,11,3056,0,3rd of September 2017,1
3768,2314234,Inferno,compLexity,Rudy's Players Club,16,10,3056,0,3rd of September 2017,2
3769,2314233,Inferno,compLexity,Rise Nation,6,16,3056,0,1st of September 2017,1
3770,2314233,Cobblestone,compLexity,Rise Nation,16,2,3056,0,1st of September 2017,2
3771,2314232,Train,Misfits,Tempo Storm,11,16,3056,0,1st of September 2017,1
3772,2314232,Nuke,Misfits,Tempo Storm,13,16,3056,0,1st of September 2017,2
3773,2314230,Overpass,compLexity,Splyce,15,19,3056,0,31st of August 2017,1
3774,2314230,Inferno,compLexity,Splyce,16,10,3056,0,31st of August 2017,2
3775,2314228,Overpass,Tempo Storm,compLexity,16,13,3056,0,31st of August 2017,1
3776,2314228,Inferno,Tempo Storm,compLexity,14,16,3056,0,31st of August 2017,2
3777,2314226,Cobblestone,Denial,Rudy's Players Club,16,6,3056,0,30th of August 2017,1
3778,2314226,Overpass,Denial,Rudy's Players Club,16,11,3056,0,30th of August 2017,2
3779,2314224,Overpass,Misfits,compLexity,16,12,3056,0,30th of August 2017,1
3780,2314224,Train,Misfits,compLexity,8,16,3056,0,30th of August 2017,2
3781,2314771,Cobblestone,North,Space Soldiers,15,19,3055,1,20th of September 2017,1
3782,2314771,Train,North,Space Soldiers,5,16,3055,1,20th of September 2017,2
3783,2314343,Mirage,North,Heroic,10,16,3055,2,20th of September 2017,1
3784,2314343,Inferno,North,Heroic,14,16,3055,2,20th of September 2017,2
3785,2314334,Cache,LDLC,Kinguin,19,17,3055,0,18th of September 2017,1
3786,2314334,Nuke,LDLC,Kinguin,16,13,3055,0,18th of September 2017,2
3787,2314342,Nuke,Heroic,Tricked,16,7,3055,1,15th of September 2017,1
3788,2314342,Overpass,Heroic,Tricked,10,16,3055,1,15th of September 2017,2
3789,2314344,Nuke,Fragsters,LDLC,16,9,3055,0,14th of September 2017,1
3790,2314344,Inferno,Fragsters,LDLC,10,16,3055,0,14th of September 2017,2
3791,2314340,Inferno,Gambit,LDLC,16,9,3055,1,14th of September 2017,1
3792,2314340,Cache,Gambit,LDLC,16,13,3055,1,14th of September 2017,2
3793,2314339,Inferno,Heroic,Gambit,16,14,3055,2,14th of September 2017,1
3794,2314341,Cache,Space Soldiers,Gambit,16,14,3055,1,13th of September 2017,1
3795,2314341,Mirage,Space Soldiers,Gambit,10,16,3055,1,13th of September 2017,2
3796,2314338,Mirage,Gambit,Tricked,19,16,3055,1,13th of September 2017,1
3797,2314338,Nuke,Gambit,Tricked,16,8,3055,1,13th of September 2017,2
3798,2314337,Nuke,Heroic,Fragsters,16,10,3055,1,13th of September 2017,1
3799,2314337,Train,Heroic,Fragsters,16,3,3055,1,13th of September 2017,2
3800,2314336,Nuke,Gambit,Kinguin,16,12,3055,1,12th of September 2017,1
3801,2314336,Overpass,Gambit,Kinguin,13,16,3055,1,12th of September 2017,2
3802,2314335,Mirage,Gambit,Fragsters,16,7,3055,1,12th of September 2017,1
3803,2314335,Train,Gambit,Fragsters,11,16,3055,1,12th of September 2017,2
3804,2314333,Overpass,Tricked,LDLC,16,12,3055,0,7th of September 2017,1
3805,2314333,Nuke,Tricked,LDLC,22,19,3055,0,7th of September 2017,2
3806,2314332,Inferno,North,Fragsters,16,0,3055,1,6th of September 2017,1
3807,2314332,Mirage,North,Fragsters,16,5,3055,1,6th of September 2017,2
3808,2314331,Mirage,Space Soldiers,Tricked,16,10,3055,0,6th of September 2017,1
3809,2314331,Overpass,Space Soldiers,Tricked,10,16,3055,0,6th of September 2017,2
3810,2314330,Mirage,North,Tricked,19,16,3055,1,5th of September 2017,1
3811,2314330,Nuke,North,Tricked,11,16,3055,1,5th of September 2017,2
3812,2314329,Mirage,Fragsters,Kinguin,2,16,3055,0,5th of September 2017,1
3813,2314329,Train,Fragsters,Kinguin,16,11,3055,0,5th of September 2017,2
3814,2314517,Mirage,North,Gambit,12,16,3055,4,5th of September 2017,1
3815,2314517,Inferno,North,Gambit,16,5,3055,4,5th of September 2017,2
3816,2314328,Train,North,Kinguin,16,10,3055,1,4th of September 2017,1
3817,2314328,Mirage,North,Kinguin,16,4,3055,1,4th of September 2017,2
3818,2314327,Nuke,North,LDLC,14,16,3055,1,4th of September 2017,1
3819,2314327,Overpass,North,LDLC,16,14,3055,1,4th of September 2017,2
3820,2314326,Overpass,Space Soldiers,Fragsters,13,16,3055,1,3rd of September 2017,1
