,matchcode,team,map,priority
4170,2315830,Beacon,Overpass,1
4171,2315830,subtLe,Nuke,2
4172,2315830,Beacon,Cobblestone,3
4173,2315830,subtLe,Inferno,4
4174,2315830,Beacon,Mirage,5
4175,2315830,subtLe,Train,6
4176,2315853,Adaptation,Cobblestone,1
4177,2315853,SoaR,Train,2
4178,2315853,Adaptation,Nuke,3
4179,2315853,SoaR,Cache,4
4180,2315853,Adaptation,Overpass,5
4181,2315853,SoaR,Inferno,6
4182,2315829,ANTI ECO,Cobblestone,1
4183,2315829,CheckSix,Train,2
4184,2315829,ANTI ECO,Overpass,3
4185,2315829,CheckSix,Cache,4
4186,2315829,ANTI ECO,Nuke,5
4187,2315829,CheckSix,Inferno,6
4188,2315550,GX,Overpass,1
4189,2315550,Denial,Mirage,2
4190,2315550,GX,Cobblestone,3
4191,2315550,Denial,Cache,4
4192,2315550,GX,Nuke,5
4193,2315550,Denial,Train,6
4194,2315549,Good People,Overpass,1
4195,2315549,Gorilla Core,Nuke,2
4196,2315549,Good People,Mirage,3
4197,2315549,Gorilla Core,Train,4
4198,2315549,Good People,Cache,5
4199,2315549,Gorilla Core,Inferno,6
4200,2315832,Mostly Harmless,Cache,1
4201,2315832,CLG Academy,Cobblestone,2
4202,2315832,Mostly Harmless,Train,3
4203,2315832,CLG Academy,Overpass,4
4204,2315832,Mostly Harmless,Nuke,5
4205,2315832,CLG Academy,Mirage,6
4206,2315547,Rise Nation,Cache,1
4207,2315547,CheckSix,Nuke,2
4208,2315547,Rise Nation,Overpass,3
4209,2315547,CheckSix,Inferno,4
4210,2315547,Rise Nation,Mirage,5
4211,2315547,CheckSix,Train,6
4212,2315871,FRENCH CANADIANS,Cobblestone,1
4213,2315871,LFAO,Cache,2
4214,2315871,FRENCH CANADIANS,Train,3
4215,2315871,LFAO,Mirage,4
4216,2315871,FRENCH CANADIANS,Inferno,5
4217,2315871,LFAO,Overpass,6
4218,2315546,SoaR,Overpass,1
4219,2315546,Gale Force,Nuke,2
4220,2315546,SoaR,Train,3
4221,2315546,Gale Force,Cobblestone,4
4222,2315546,SoaR,Cache,5
4223,2315546,Gale Force,Inferno,6
4224,2315551,Morior Invictus,Inferno,1
4225,2315551,Rise Nation,Cache,2
4226,2315551,Morior Invictus,Cobblestone,3
4227,2315551,Rise Nation,Overpass,4
4228,2315551,Morior Invictus,Nuke,5
4229,2315551,Rise Nation,Train,6
4230,2315485,FRENCH CANADIANS,Cache,1
4231,2315485,Gorilla Core,Nuke,2
4232,2315485,FRENCH CANADIANS,Overpass,3
4233,2315485,Gorilla Core,Train,4
4234,2315485,FRENCH CANADIANS,Cobblestone,5
4235,2315485,Gorilla Core,Inferno,6
4236,2315852,Mythic,Overpass,1
4237,2315852,FRENCH CANADIANS,Cobblestone,2
4238,2315852,Mythic,Train,3
4239,2315852,FRENCH CANADIANS,Mirage,4
4240,2315852,Mythic,Nuke,5
4241,2315852,FRENCH CANADIANS,Cache,6
4242,2315771,Naventic,Inferno,1
4243,2315771,Nitrious,Train,2
4244,2315771,Naventic,Cache,3
4245,2315771,Nitrious,Overpass,4
4246,2315771,Naventic,Cobblestone,5
4247,2315771,Nitrious,Nuke,6
4248,2315544,Muffin Lightning,Train,1
4249,2315544,CLG Academy,Cache,2
4250,2315544,Muffin Lightning,Cobblestone,3
4251,2315544,CLG Academy,Inferno,4
4252,2315544,Muffin Lightning,Overpass,5
4253,2315544,CLG Academy,Nuke,6
4254,2315772,Adaptation,Cobblestone,1
4255,2315772,Iceberg,Overpass,2
4256,2315772,Adaptation,Cache,3
4257,2315772,Iceberg,Nuke,4
4258,2315772,Adaptation,Train,5
4259,2315772,Iceberg,Mirage,6
4260,2315543,Beacon,Cobblestone,1
4261,2315543,Nitrious,Train,2
4262,2315543,Beacon,Inferno,3
4263,2315543,Nitrious,Overpass,4
4264,2315543,Beacon,Mirage,5
4265,2315543,Nitrious,Nuke,6
4266,2315833,Mostly Harmless,Cache,1
4267,2315833,LFAO,Cobblestone,2
4268,2315833,Mostly Harmless,Train,3
4269,2315833,LFAO,Mirage,4
4270,2315833,Mostly Harmless,Nuke,5
4271,2315833,LFAO,Overpass,6
4272,2315542,Torqued,Mirage,1
4273,2315542,GX,Overpass,2
4274,2315542,Torqued,Cache,3
4275,2315542,GX,Nuke,4
4276,2315542,Torqued,Inferno,5
4277,2315542,GX,Cobblestone,6
4278,2315770,Gorilla Core,Overpass,1
4279,2315770,Iceberg,Cobblestone,2
4280,2315770,Gorilla Core,Nuke,3
4281,2315770,Iceberg,Cache,4
4282,2315770,Gorilla Core,Train,5
4283,2315770,Iceberg,Inferno,6
4284,2315486,Denial,Mirage,1
4285,2315486,ANTI ECO,Cobblestone,2
4286,2315486,Denial,Train,3
4287,2315486,ANTI ECO,Overpass,4
4288,2315486,Denial,Cache,5
4289,2315486,ANTI ECO,Nuke,6
4290,2315560,Adaptation,Overpass,1
4291,2315560,Naventic,Mirage,2
4292,2315560,Adaptation,Cobblestone,3
4293,2315560,Naventic,Cache,4
4294,2315560,Adaptation,Train,5
4295,2315560,Naventic,Nuke,6
4296,2315561,Ambition,Cache,1
4297,2315561,Nitrious,Inferno,2
4298,2315561,Ambition,Mirage,3
4299,2315561,Nitrious,Overpass,4
4300,2315561,Ambition,Train,5
4301,2315561,Nitrious,Nuke,6
4302,2315484,GX,Cobblestone,1
4303,2315484,Rise Nation,Cache,2
4304,2315484,GX,Nuke,3
4305,2315484,Rise Nation,Mirage,4
4306,2315484,GX,Overpass,5
4307,2315484,Rise Nation,Train,6
4308,2315559,CheckSix,Train,1
4309,2315559,Muffin Lightning,Inferno,2
4310,2315559,CheckSix,Overpass,3
4311,2315559,Muffin Lightning,Cache,4
4312,2315559,CheckSix,Mirage,5
4313,2315559,Muffin Lightning,Nuke,6
4314,2315483,CheckSix,Train,1
4315,2315483,Torqued,Mirage,2
4316,2315483,CheckSix,Inferno,3
4317,2315483,Torqued,Overpass,4
4318,2315483,CheckSix,Nuke,5
4319,2315483,Torqued,Cobblestone,6
4320,2315481,Gale Force,Inferno,1
4321,2315481,Torqued,Overpass,2
4322,2315481,Gale Force,Train,3
4323,2315481,Torqued,Mirage,4
4324,2315481,Gale Force,Nuke,5
4325,2315481,Torqued,Cobblestone,6
4326,2315480,Mythic,Overpass,1
4327,2315480,subtLe,Inferno,2
4328,2315480,Mythic,Nuke,3
4329,2315480,subtLe,Train,4
4330,2315480,Mythic,Mirage,5
4331,2315480,subtLe,Cache,6
4332,2315557,SoaR,Overpass,1
4333,2315557,Muffin Lightning,Train,2
4334,2315557,SoaR,Cache,3
4335,2315557,Muffin Lightning,Inferno,4
4336,2315557,SoaR,Mirage,5
4337,2315557,Muffin Lightning,Cobblestone,6
4338,2315482,Ambition,Inferno,1
4339,2315482,Rise Nation,Mirage,2
4340,2315482,Ambition,Train,3
4341,2315482,Rise Nation,Overpass,4
4342,2315482,Ambition,Cobblestone,5
4343,2315482,Rise Nation,Cache,6
4344,2315558,Morior Invictus,Inferno,1
4345,2315558,Iceberg,Overpass,2
4346,2315558,Morior Invictus,Cobblestone,3
4347,2315558,Iceberg,Cache,4
4348,2315558,Morior Invictus,Nuke,5
4349,2315558,Iceberg,Train,6
4350,2315478,Denial,Mirage,1
4351,2315478,LFAO,Cache,2
4352,2315478,Denial,Train,3
4353,2315478,LFAO,Cobblestone,4
4354,2315478,Denial,Inferno,5
4355,2315478,LFAO,Nuke,6
4356,2315477,Mask Off,Train,1
4357,2315477,Good People,Overpass,2
4358,2315477,Mask Off,Cobblestone,3
4359,2315477,Good People,Cache,4
4360,2315477,Mask Off,Mirage,5
4361,2315477,Good People,Nuke,6
4362,2315556,CLG Academy,Cobblestone,1
4363,2315556,Gorilla Core,Nuke,2
4364,2315556,CLG Academy,Train,3
4365,2315556,Gorilla Core,Overpass,4
4366,2315556,CLG Academy,Cache,5
4367,2315556,Gorilla Core,Mirage,6
4368,2315592,Gale Force,Cache,1
4369,2315592,Nitrious,Train,2
4370,2315592,Gale Force,Mirage,3
4371,2315592,Nitrious,Overpass,4
4372,2315592,Gale Force,Nuke,5
4373,2315592,Nitrious,Cobblestone,6
4374,2315555,Adaptation,Cache,1
4375,2315555,Mask Off,Cobblestone,2
4376,2315555,Adaptation,Inferno,3
4377,2315555,Mask Off,Overpass,4
4378,2315555,Adaptation,Nuke,5
4379,2315555,Mask Off,Train,6
4380,2315261,Morior Invictus,Inferno,1
4381,2315261,Gale Force,Nuke,2
4382,2315261,Morior Invictus,Cobblestone,3
4383,2315261,Gale Force,Cache,4
4384,2315261,Morior Invictus,Train,5
4385,2315261,Gale Force,Mirage,6
4386,2315267,Gale Force,Nuke,1
4387,2315267,ANTI ECO,Overpass,2
4388,2315267,Gale Force,Cache,3
4389,2315267,ANTI ECO,Cobblestone,4
4390,2315267,Gale Force,Train,5
4391,2315267,ANTI ECO,Mirage,6
4392,2315523,CLG Academy,Nuke,1
4393,2315523,Good People,Cache,2
4394,2315523,CLG Academy,Cobblestone,3
4395,2315523,Good People,Overpass,4
4396,2315523,CLG Academy,Train,5
4397,2315523,Good People,Mirage,6
4398,2315393,Torqued,Mirage,1
4399,2315393,ANTI ECO,Inferno,2
4400,2315393,Torqued,Nuke,3
4401,2315393,ANTI ECO,Overpass,4
4402,2315393,Torqued,Cobblestone,5
4403,2315393,ANTI ECO,Train,6
4404,2315327,CLG Academy,Cache,1
4405,2315327,SoaR,Train,2
4406,2315327,CLG Academy,Overpass,3
4407,2315327,SoaR,Inferno,4
4408,2315327,CLG Academy,Nuke,5
4409,2315327,SoaR,Mirage,6
4410,2315330,GX,Overpass,1
4411,2315330,LFAO,Cache,2
4412,2315330,GX,Nuke,3
4413,2315330,LFAO,Train,4
4414,2315330,GX,Cobblestone,5
4415,2315330,LFAO,Mirage,6
4416,2315398,Nitrious,Train,1
4417,2315398,Mythic,Overpass,2
4418,2315398,Nitrious,Inferno,3
4419,2315398,Mythic,Nuke,4
4420,2315398,Nitrious,Cobblestone,5
4421,2315398,Mythic,Mirage,6
4422,2315329,Muffin Lightning,Train,1
4423,2315329,Mask Off,Cobblestone,2
4424,2315329,Muffin Lightning,Nuke,3
4425,2315329,Mask Off,Overpass,4
4426,2315329,Muffin Lightning,Inferno,5
4427,2315329,Mask Off,Mirage,6
4428,2315356,Iceberg,Cobblestone,1
4429,2315356,Rise Nation,Cache,2
4430,2315356,Iceberg,Nuke,3
4431,2315356,Rise Nation,Overpass,4
4432,2315356,Iceberg,Inferno,5
4433,2315356,Rise Nation,Train,6
4434,2315392,subtLe,Train,1
4435,2315392,Good People,Overpass,2
4436,2315392,subtLe,Inferno,3
4437,2315392,Good People,Cache,4
4438,2315392,subtLe,Nuke,5
4439,2315392,Good People,Mirage,6
4440,2315355,Denial,Mirage,1
4441,2315355,Mostly Harmless,Cache,2
4442,2315355,Denial,Train,3
4443,2315355,Mostly Harmless,Cobblestone,4
4444,2315355,Denial,Overpass,5
4445,2315355,Mostly Harmless,Inferno,6
4446,2315328,Nitrious,Train,1
4447,2315328,CheckSix,Inferno,2
4448,2315328,Nitrious,Overpass,3
4449,2315328,CheckSix,Mirage,4
4450,2315328,Nitrious,Cobblestone,5
4451,2315328,CheckSix,Nuke,6
4452,2315326,Gorilla Core,Nuke,1
4453,2315326,Adaptation,Inferno,2
4454,2315326,Gorilla Core,Overpass,3
4455,2315326,Adaptation,Train,4
4456,2315326,Gorilla Core,Cache,5
4457,2315326,Adaptation,Cobblestone,6
4458,2315266,Mythic,Overpass,1
4459,2315266,Mostly Harmless,Cache,2
4460,2315266,Mythic,Train,3
4461,2315266,Mostly Harmless,Mirage,4
4462,2315266,Mythic,Nuke,5
4463,2315266,Mostly Harmless,Inferno,6
4464,2315357,Ambition,Cache,1
4465,2315357,CheckSix,Train,2
4466,2315357,Ambition,Cobblestone,3
4467,2315357,CheckSix,Nuke,4
4468,2315357,Ambition,Inferno,5
4469,2315357,CheckSix,Overpass,6
4470,2315265,Muffin Lightning,Train,1
4471,2315265,GX,Overpass,2
4472,2315265,Muffin Lightning,Inferno,3
4473,2315265,GX,Cobblestone,4
4474,2315265,Muffin Lightning,Cache,5
4475,2315265,GX,Nuke,6
4476,2315264,CLG Academy,Cache,1
4477,2315264,FRENCH CANADIANS,Train,2
4478,2315264,CLG Academy,Nuke,3
4479,2315264,FRENCH CANADIANS,Overpass,4
4480,2315264,CLG Academy,Cobblestone,5
4481,2315264,FRENCH CANADIANS,Inferno,6
4482,2315263,Ambition,Cache,1
4483,2315263,Mask Off,Cobblestone,2
4484,2315263,Ambition,Inferno,3
4485,2315263,Mask Off,Overpass,4
4486,2315263,Ambition,Mirage,5
4487,2315263,Mask Off,Train,6
4488,2315257,SoaR,Train,1
4489,2315257,Torqued,Nuke,2
4490,2315257,SoaR,Overpass,3
4491,2315257,Torqued,Mirage,4
4492,2315257,SoaR,Cache,5
4493,2315257,Torqued,Cobblestone,6
4494,2317152,BIG,Nuke,1
4495,2317152,Natus Vincere,Cache,2
4496,2317152,BIG,Inferno,5
4497,2317152,Natus Vincere,Mirage,6
4498,2317136,Heroic,Inferno,1
4499,2317136,Gambit,Cache,2
4500,2317136,Heroic,Cobblestone,5
4501,2317136,Gambit,Overpass,6
4502,2316785,Heroic,Cobblestone,1
4503,2316785,Natus Vincere,Cache,2
4504,2316785,Heroic,Mirage,5
4505,2316785,Natus Vincere,Overpass,6
4506,2316641,Space Soldiers,Nuke,1
4507,2316641,Natus Vincere,Cache,2
4508,2316641,Space Soldiers,Mirage,5
4509,2316641,Natus Vincere,Inferno,6
4510,2316070,BIG,Nuke,1
4511,2316070,Gambit,Cobblestone,2
4512,2316070,BIG,Inferno,5
4513,2316070,Gambit,Overpass,6
4514,2316069,AGO,Nuke,1
4515,2316069,Heroic,Cache,2
4516,2316069,AGO,Overpass,5
4517,2316069,Heroic,Cobblestone,6
4518,2315982,FlipSid3,Cobblestone,1
4519,2315982,BIG,Nuke,2
4520,2315982,FlipSid3,Inferno,5
4521,2315982,BIG,Mirage,6
4522,2315981,Japaleno,Nuke,1
4523,2315981,Gambit,Cobblestone,2
4524,2315981,Japaleno,Inferno,5
4525,2315981,Gambit,Cache,6
4526,2315861,AGO,Nuke,1
4527,2315861,Vega Squadron,Cobblestone,2
4528,2315861,AGO,Mirage,5
4529,2315861,Vega Squadron,Overpass,6
4530,2315646,Space Soldiers,Nuke,1
4531,2315646,HAVU,Cobblestone,2
4532,2315646,Space Soldiers,Overpass,5
4533,2315646,HAVU,Mirage,6
4534,2315828,Dignitas,Cobblestone,1
4535,2315828,AGO,Nuke,2
4536,2315828,Dignitas,Cache,5
4537,2315828,AGO,Mirage,6
4538,2315782,AGO,Nuke,1
4539,2315782,Vega Squadron,Cobblestone,2
4540,2315782,AGO,Inferno,5
4541,2315782,Vega Squadron,Train,6
4542,2315781,Dignitas,Nuke,1
4543,2315781,LDLC,Train,2
4544,2315781,Dignitas,Cobblestone,5
4545,2315781,LDLC,Inferno,6
4546,2315509,AGO,Nuke,1
4547,2315509,LDLC,Train,2
4548,2315509,AGO,Cobblestone,5
4549,2315509,LDLC,Overpass,6
4550,2315720,Vega Squadron,Cobblestone,1
4551,2315720,Dignitas,Nuke,2
4552,2315720,Vega Squadron,Overpass,5
4553,2315720,Dignitas,Cache,6
4554,2315397,Japaleno,Cache,1
4555,2315397,Seed,Overpass,2
4556,2315397,Japaleno,Nuke,5
4557,2315397,Seed,Train,6
4558,2315645,Kinguin,Inferno,1
4559,2315645,Space Soldiers,Nuke,2
4560,2315645,Kinguin,Overpass,5
4561,2315645,Space Soldiers,Cobblestone,6
4562,2315582,Kinguin,Mirage,1
4563,2315582,AVANGAR,Nuke,2
4564,2315582,Kinguin,Inferno,5
4565,2315582,AVANGAR,Cobblestone,6
4566,2315581,HAVU,Cobblestone,1
4567,2315581,Space Soldiers,Nuke,2
4568,2315581,HAVU,Mirage,5
4569,2315581,Space Soldiers,Train,6
4570,2315298,AVANGAR,Overpass,1
4571,2315298,Space Soldiers,Mirage,2
4572,2315298,AVANGAR,Nuke,5
4573,2315298,Space Soldiers,Inferno,6
4574,2315297,HAVU,Cobblestone,1
4575,2315297,Kinguin,Inferno,2
4576,2315297,HAVU,Cache,5
4577,2315297,Kinguin,Nuke,6
4578,2315453,FlipSid3,Cobblestone,1
4579,2315453,Tricked,Cache,2
4580,2315453,FlipSid3,Inferno,5
4581,2315453,Tricked,Mirage,6
4582,2315421,FlipSid3,Cobblestone,1
4583,2315421,AWTR,Nuke,2
4584,2315421,FlipSid3,Mirage,5
4585,2315421,AWTR,Overpass,6
4586,2315396,Tricked,Cache,1
4587,2315396,FlipSid3,Cobblestone,2
4588,2315396,Tricked,Mirage,5
4589,2315396,FlipSid3,Inferno,6
4590,2315395,GODSENT,Nuke,1
4591,2315395,AWTR,Cache,2
4592,2315395,GODSENT,Cobblestone,5
4593,2315395,AWTR,Overpass,6
4594,2315296,AWTR,Nuke,1
4595,2315296,FlipSid3,Cobblestone,2
4596,2315296,AWTR,Mirage,5
4597,2315296,FlipSid3,Cache,6
4598,2315295,Tricked,Cache,1
4599,2315295,GODSENT,Nuke,2
4600,2315295,Tricked,Overpass,5
4601,2315295,GODSENT,Inferno,6
4602,2315304,Japaleno,Cache,1
4603,2315304,HellRaisers,Train,2
4604,2315304,Japaleno,Inferno,5
4605,2315304,HellRaisers,Nuke,6
4606,2315272,PENTA,Overpass,1
4607,2315272,HellRaisers,Nuke,2
4608,2315272,PENTA,Mirage,5
4609,2315272,HellRaisers,Train,6
4610,2315271,Japaleno,Cobblestone,1
4611,2315271,Singularity,Overpass,2
4612,2315271,Japaleno,Inferno,5
4613,2315271,Singularity,Nuke,6
4614,2315215,Japaleno,Inferno,1
4615,2315215,PENTA,Overpass,2
4616,2315215,Japaleno,Nuke,5
4617,2315215,PENTA,Train,6
4618,2315214,Singularity,Overpass,1
4619,2315214,HellRaisers,Train,2
4620,2315214,Singularity,Cobblestone,5
4621,2315214,HellRaisers,Nuke,6
4622,2317143,5POWER,Nuke,1
4623,2317143,SCARZ Absolute,Mirage,2
4624,2317143,5POWER,Overpass,3
4625,2317143,SCARZ Absolute,Inferno,4
4626,2317143,5POWER,Train,5
4627,2317143,SCARZ Absolute,Cobblestone,6
4628,2317094,rTE,Nuke,1
4629,2317094,SCARZ Absolute,Inferno,2
4630,2317094,rTE,Cobblestone,3
4631,2317094,SCARZ Absolute,Cache,4
4632,2317094,rTE,Overpass,5
4633,2317094,SCARZ Absolute,Train,6
4634,2317092,ViCi,Cache,1
4635,2317092,SCARZ Absolute,Inferno,2
4636,2317092,ViCi,Mirage,3
4637,2317092,SCARZ Absolute,Cobblestone,4
4638,2317092,ViCi,Nuke,5
4639,2317092,SCARZ Absolute,Overpass,6
4640,2317093,5POWER,Overpass,1
4641,2317093,rTE,Nuke,2
4642,2317093,5POWER,Cobblestone,3
4643,2317093,rTE,Train,4
4644,2317093,5POWER,Cache,5
4645,2317093,rTE,Inferno,6
4646,2314887,ViCi,Cache,1
4647,2314887,TheMongolz,Mirage,2
4648,2314887,ViCi,Overpass,3
4649,2314887,TheMongolz,Cobblestone,4
4650,2314887,ViCi,Nuke,5
4651,2314887,TheMongolz,Inferno,6
4652,2314886,WG,Overpass,1
4653,2314886,TheMongolz,Cache,2
4654,2314886,WG,Cobblestone,3
4655,2314886,TheMongolz,Mirage,4
4656,2314886,WG,Nuke,5
4657,2314886,TheMongolz,Inferno,6
4658,2314885,Flash,Nuke,1
4659,2314885,5POWER,Train,2
4660,2314885,Flash,Cobblestone,3
4661,2314885,5POWER,Overpass,4
4662,2314885,Flash,Mirage,5
4663,2314885,5POWER,Inferno,6
4664,2314884,5POWER,Nuke,1
4665,2314884,WG,Cobblestone,2
4666,2314884,5POWER,Overpass,3
4667,2314884,WG,Mirage,4
4668,2314884,5POWER,Train,5
4669,2314884,WG,Cache,6
4670,2314883,ViCi,Inferno,1
4671,2314883,rTE,Nuke,2
4672,2314883,ViCi,Cache,3
4673,2314883,rTE,Train,4
4674,2314883,ViCi,Overpass,5
4675,2314883,rTE,Cobblestone,6
4676,2314862,TheMongolz,Inferno,1
4677,2314862,Flash,Nuke,2
4678,2314862,TheMongolz,Cache,3
4679,2314862,Flash,Overpass,4
4680,2314862,TheMongolz,Mirage,5
4681,2314862,Flash,Cobblestone,6
4682,2314863,ViCi,Cache,1
4683,2314863,Flash,Nuke,2
4684,2314863,ViCi,Inferno,3
4685,2314863,Flash,Overpass,4
4686,2314863,ViCi,Train,5
4687,2314863,Flash,Cobblestone,6
4688,2314860,5POWER,Nuke,1
4689,2314860,Aerowolf,Cobblestone,2
4690,2314860,5POWER,Train,3
4691,2314860,Aerowolf,Mirage,4
4692,2314860,5POWER,Overpass,5
4693,2314860,Aerowolf,Cache,6
4694,2314859,5POWER,Train,1
4695,2314859,ViCi,Cache,2
4696,2314859,5POWER,Nuke,3
4697,2314859,ViCi,Mirage,4
4698,2314859,5POWER,Overpass,5
4699,2314859,ViCi,Inferno,6
4700,2314858,WG,Cobblestone,1
4701,2314858,Flash,Nuke,2
4702,2314858,WG,Overpass,3
4703,2314858,Flash,Mirage,4
4704,2314858,WG,Inferno,5
4705,2314858,Flash,Cache,6
4706,2314856,WG,Overpass,1
4707,2314856,Aerowolf,Cache,2
4708,2314856,WG,Cobblestone,3
4709,2314856,Aerowolf,Train,4
4710,2314856,WG,Nuke,5
4711,2314856,Aerowolf,Mirage,6
4712,2314855,WG,Overpass,1
4713,2314855,rTE,Inferno,2
4714,2314855,WG,Cobblestone,3
4715,2314855,rTE,Nuke,4
4716,2314855,WG,Mirage,5
4717,2314855,rTE,Train,6
4718,2314854,ViCi,Cache,1
4719,2314854,WG,Overpass,2
4720,2314854,ViCi,Mirage,3
4721,2314854,WG,Cobblestone,4
4722,2314854,ViCi,Train,5
4723,2314854,WG,Nuke,6
4724,2317244,Ghost,Cache,1
4725,2317244,Rise Nation,Cobblestone,2
4726,2317244,Ghost,Overpass,5
4727,2317244,Rise Nation,Mirage,6
4728,2317243,Rise Nation,Cache,1
4729,2317243,compLexity,Nuke,2
4730,2317243,Rise Nation,Cobblestone,5
4731,2317243,compLexity,Overpass,6
4732,2317242,GX,Nuke,1
4733,2317242,Ghost,Cache,2
4734,2317242,GX,Overpass,5
4735,2317242,Ghost,Mirage,6
4736,2317241,GX,Overpass,1
4737,2317241,Luminosity,Mirage,2
4738,2317241,GX,Nuke,5
4739,2317241,Luminosity,Cobblestone,6
4740,2317239,Rogue,Nuke,1
4741,2317239,Rise Nation,Cache,2
4742,2317239,Rogue,Cobblestone,5
4743,2317239,Rise Nation,Overpass,6
4744,2317238,CLG Green,Nuke,1
4745,2317238,Ghost,Cache,2
4746,2317238,CLG Green,Mirage,5
4747,2317238,Ghost,Overpass,6
4748,2317240,Swole Patrol,Cobblestone,1
4749,2317240,compLexity,Overpass,2
4750,2317240,Swole Patrol,Nuke,5
4751,2317240,compLexity,Cache,6
4752,2317191,GX,Overpass,1
4753,2317191,Tempo Storm,Mirage,2
4754,2317191,GX,Nuke,5
4755,2317191,Tempo Storm,Cache,6
4756,2317193,CLG Green,Mirage,1
4757,2317193,Splyce,Overpass,2
4758,2317193,CLG Green,Nuke,5
4759,2317193,Splyce,Cobblestone,6
4760,2317195,Bushido Boyz,Overpass,1
4761,2317195,Rogue,Nuke,2
4762,2317195,Bushido Boyz,Cobblestone,5
4763,2317195,Rogue,Train,6
4764,2317196,Swole Patrol,Nuke,1
4765,2317196,FRENCH CANADIANS,Mirage,2
4766,2317196,Swole Patrol,Cobblestone,5
4767,2317196,FRENCH CANADIANS,Inferno,6
4768,2317194,The Fundamentals,Train,1
4769,2317194,Rise Nation,Cache,2
4770,2317194,The Fundamentals,Mirage,5
4771,2317194,Rise Nation,Cobblestone,6
4772,2317192,Miami Flamingos,Train,1
4773,2317192,Ghost,Cache,2
4774,2317192,Miami Flamingos,Overpass,5
4775,2317192,Ghost,Nuke,6
4776,2317190,The Legacy of JeNume,Inferno,1
4777,2317190,Luminosity,Mirage,2
4778,2317190,The Legacy of JeNume,Overpass,5
4779,2317190,Luminosity,Nuke,6
4780,2317197,Glockoma,Cobblestone,1
4781,2317197,compLexity,Cache,2
4782,2317197,Glockoma,Nuke,5
4783,2317197,compLexity,Mirage,6
4784,2317237,Space Soldiers,Nuke,1
4785,2317237,North Academy,Mirage,2
4786,2317237,Space Soldiers,Overpass,5
4787,2317237,North Academy,Cache,6
4788,2317235,North Academy,Cobblestone,1
4789,2317235,AGO,Nuke,2
4790,2317235,North Academy,Mirage,5
4791,2317235,AGO,Inferno,6
4792,2317236,MANS NOT HOT,Cobblestone,1
4793,2317236,Space Soldiers,Mirage,2
4794,2317236,MANS NOT HOT,Train,5
4795,2317236,Space Soldiers,Nuke,6
4796,2317221,HellRaisers,Train,1
4797,2317221,AGO,Nuke,2
4798,2317221,HellRaisers,Mirage,5
4799,2317221,AGO,Inferno,6
4800,2317220,Seed,Cache,1
4801,2317220,Space Soldiers,Train,2
4802,2317220,Seed,Nuke,5
4803,2317220,Space Soldiers,Inferno,6
4804,2317223,MANS NOT HOT,Train,1
4805,2317223,SJ,Cobblestone,2
4806,2317223,MANS NOT HOT,Overpass,5
4807,2317223,SJ,Nuke,6
4808,2317222,North Academy,Nuke,1
4809,2317222,LDLC,Train,2
4810,2317222,North Academy,Inferno,5
4811,2317222,LDLC,Cache,6
4812,2317184,MANS NOT HOT,Nuke,1
4813,2317184,Vega Squadron,Cobblestone,2
4814,2317184,MANS NOT HOT,Train,5
4815,2317184,Vega Squadron,Overpass,6
4816,2317182,aAa,Mirage,1
4817,2317182,Seed,Nuke,2
4818,2317182,aAa,Cobblestone,5
4819,2317182,Seed,Inferno,6
4820,2317183,SJ,Nuke,1
4821,2317183,FlipSid3,Cache,2
4822,2317183,SJ,Overpass,5
4823,2317183,FlipSid3,Cobblestone,6
4824,2317187,North Academy,Mirage,1
4825,2317187,Kinguin,Inferno,2
4826,2317187,North Academy,Cache,5
4827,2317187,Kinguin,Nuke,6
4828,2317186,Red Reserve,Nuke,1
4829,2317186,HellRaisers,Train,2
4830,2317186,Red Reserve,Cache,5
4831,2317186,HellRaisers,Cobblestone,6
4832,2317188,Royal Bandits,Inferno,1
4833,2317188,LDLC,Train,2
4834,2317188,Royal Bandits,Cache,5
4835,2317188,LDLC,Cobblestone,6
4836,2317185,ARES,Mirage,1
4837,2317185,AGO,Nuke,2
4838,2317185,ARES,Overpass,5
4839,2317185,AGO,Inferno,6
4840,2317181,BBSP,Cache,1
4841,2317181,Space Soldiers,Nuke,2
4842,2317181,BBSP,Overpass,5
4843,2317181,Space Soldiers,Train,6
4844,2317124,Renegades,Overpass,1
4845,2317124,Cloud9,Cache,2
4846,2317124,Cloud9,Nuke,5
4847,2317124,Renegades,Inferno,6
4848,2317123,Liquid,Cache,1
4849,2317123,Cloud9,Nuke,2
4850,2317123,Cloud9,Mirage,5
4851,2317123,Liquid,Train,6
4852,2317122,Renegades,Nuke,1
4853,2317122,OpTic,Cobblestone,2
4854,2317122,OpTic,Inferno,5
4855,2317122,Renegades,Train,6
4856,2317121,Misfits,Train,1
4857,2317121,OpTic,Cache,2
4858,2317121,OpTic,Cobblestone,3
4859,2317121,Misfits,Inferno,4
4860,2317121,Misfits,Mirage,5
4861,2317121,OpTic,Nuke,6
4862,2317120,NRG,Cache,1
4863,2317120,Cloud9,Nuke,2
4864,2317120,Cloud9,Inferno,3
4865,2317120,NRG,Cobblestone,4
4866,2317120,NRG,Train,5
4867,2317120,Cloud9,Overpass,6
4868,2317119,OpTic,Cache,1
4869,2317119,Liquid,Nuke,2
4870,2317119,Liquid,Overpass,3
4871,2317119,OpTic,Cobblestone,4
4872,2317119,OpTic,Inferno,5
