,matchcode,team,map,priority
1475,2315208,Spirit,Mirage,3
1476,2315208,HellRaisers,Overpass,4
1477,2315181,YaMaHa-AEROX,Cache,3
1478,2315181,eXtatus,Train,4
1479,2315179,benchwarmers,Mirage,3
1480,2315179,Tricked,Nuke,4
1481,2315183,Binary Dragons,Cache,3
1482,2315183,PRIDE,Train,4
1483,2315182,Kindest Regards,Inferno,3
1484,2315182,Dignitas,Train,4
1485,2315177,coREA,Mirage,3
1486,2315177,HellRaisers,Overpass,4
1487,2315178,Spirit,Inferno,3
1488,2315178,MK,Train,4
1489,2315184,Snabbabrillor,Overpass,3
1490,2315184,Japaleno,Mirage,4
1491,2315180,Giants,Cobblestone,3
1492,2315180,LDLC,Overpass,4
1493,2315140,MVP PK,Mirage,3
1494,2315140,TheMongolz,Inferno,4
1495,2315138,MVP PK,Inferno,3
1496,2315138,Recca,Cobblestone,4
1497,2315139,Chiefs,Train,3
1498,2315139,TheMongolz,Inferno,4
1499,2315135,Mineski,Mirage,3
1500,2315135,MVP PK,Inferno,4
1501,2315134,Recca,Cobblestone,3
1502,2315134,Born in Mongolia,Cache,4
1503,2315137,TheMongolz,Mirage,3
1504,2315137,SCARZ Absolute,Cobblestone,4
1505,2315136,Chiefs,Overpass,3
1506,2315136,Invictus,Cobblestone,4
1507,2315118,Born in Mongolia,Cobblestone,7
1508,2315040,FlipSid3,Overpass,3
1509,2315040,Space Soldiers,Cache,4
1510,2315039,Kinguin,Mirage,3
1511,2315039,FlipSid3,Train,4
1512,2315038,Rise Nation,Inferno,3
1513,2315038,Space Soldiers,Train,4
1514,2314939,SKDC,Cobblestone,3
1515,2314939,SetToDestroyX,Overpass,4
1516,2314937,Cruxie's Farmers,Cache,3
1517,2314937,We Make History,Overpass,4
1518,2314933,Hyper,Inferno,3
1519,2314933,We Make History,Overpass,4
1520,2314932,SetToDestroyX,Overpass,3
1521,2314932,Mostly Harmless,Mirage,4
1522,2315149,ViCi,Inferno,3
1523,2315149,Eclipse,Overpass,4
1524,2315149,ViCi,Cobblestone,6
1525,2315147,5POWER,Mirage,3
1526,2315147,ViCi,Inferno,4
1527,2315146,Flash,Inferno,3
1528,2315146,Eclipse,Mirage,4
1529,2315146,Flash,Train,6
1530,2315081,New4,Train,3
1531,2315081,5POWER,Cache,4
1532,2315224,AWTR,Inferno,3
1533,2315224,Binary Dragons,Cache,4
1534,2315159,AVANGAR,Mirage,3
1535,2315159,Binary Dragons,Train,4
1536,2315116,Spirit,Inferno,3
1537,2315116,AVANGAR,Mirage,4
1538,2315156,HAVU,Nuke,3
1539,2315156,AWTR,Cache,4
1540,2315042,HAVU,Train,3
1541,2315042,undefined,Mirage,4
1542,2315041,AWTR,Train,3
1543,2315041,Singularity,Mirage,4
1544,2315059,AGO,Train,3
1545,2315059,Binary Dragons,Cache,4
1546,2314985,AVANGAR,Mirage,3
1547,2314985,Quantum Bellator Fire,Inferno,4
1548,2314923,AGO,Train,3
1549,2314923,North Academy,Cache,4
1550,2314986,undefined,Cobblestone,3
1551,2314986,pro100,Mirage,4
1552,2314925,AWTR,Train,3
1553,2314925,undefined,Overpass,4
1554,2314984,HAVU,Train,3
1555,2314984,EnVyUs Academy,Inferno,4
1556,2314924,AVANGAR,Cache,3
1557,2314924,Binary Dragons,Train,4
1558,2314926,HAVU,Inferno,3
1559,2314926,Singularity,Mirage,4
1560,2314724,eXtatus,Mirage,3
1561,2314724,pro100,Cache,4
1562,2314751,PRIDE,Mirage,3
1563,2314751,Quantum Bellator Fire,Inferno,4
1564,2314725,Spirit,Nuke,3
1565,2314725,ex-Outlaws,Overpass,4
1566,2314488,PRIDE,Mirage,3
1567,2314488,Singularity,Inferno,4
1568,2314487,HAVU,Inferno,3
1569,2314487,Quantum Bellator Fire,Mirage,4
1570,2314483,AWTR,Cache,3
1571,2314483,ex-Outlaws,Cobblestone,4
1572,2314486,Spirit,Inferno,3
1573,2314486,undefined,Cobblestone,4
1574,2314485,AVANGAR,Cache,3
1575,2314485,pro100,Overpass,4
1576,2314484,eXtatus,Mirage,3
1577,2314484,Binary Dragons,Cache,4
1578,2314482,North Academy,Nuke,3
1579,2314482,EnVyUs Academy,Cobblestone,4
1580,2314481,AGO,Overpass,3
1581,2314481,MK,Inferno,4
1582,2314918,pro100,Cobblestone,3
1583,2314918,BX3,Overpass,4
1584,2314917,forZe,Mirage,3
1585,2314917,pro100,Nuke,4
1586,2314849,Nemiga,Overpass,3
1587,2314849,Smoke Criminals,Mirage,4
1588,2314774,Smoke Criminals,Cache,3
1589,2314774,Next Generation,Inferno,4
1590,2315021,Gale Force,Overpass,3
1591,2315021,Torqued,Inferno,4
1592,2315020,Rise Nation,Inferno,3
1593,2315020,Tempo Storm,Overpass,4
1594,2315023,Dignitas,Mirage,3
1595,2315023,LDLC,Nuke,4
1596,2315022,Smoke Criminals,Inferno,3
1597,2315022,ex-Outlaws,Train,4
1598,2315043,Rudy's Players Club,Train,5
1599,2315043,Splyce,Nuke,6
1600,2314242,Misfits,Train,5
1601,2314242,Rudy's Players Club,Mirage,6
1602,2314247,Rudy's Players Club,Inferno,5
1603,2314247,FRENCH CANADIANS,Train,6
1604,2314238,Denial,Overpass,5
1605,2314238,Misfits,Cache,6
1606,2314246,Tempo Storm,Train,5
1607,2314246,Splyce,Cobblestone,6
1608,2314253,Misfits,Overpass,5
1609,2314253,Rise Nation,Mirage,6
1610,2314853,Rise Nation,Inferno,5
1611,2314853,Splyce,Nuke,6
1612,2314249,Rudy's Players Club,Mirage,5
1613,2314249,Rise Nation,Cobblestone,6
1614,2314243,Tempo Storm,Train,5
1615,2314243,Rise Nation,Nuke,6
1616,2314254,FRENCH CANADIANS,Train,5
1617,2314254,Misfits,Mirage,6
1618,2314252,Denial,Overpass,5
1619,2314252,Splyce,Inferno,6
1620,2314255,Denial,Cobblestone,5
1621,2314255,Rise Nation,Nuke,6
1622,2314250,Denial,Overpass,5
1623,2314250,Tempo Storm,Train,6
1624,2314240,Tempo Storm,Train,5
1625,2314240,Rudy's Players Club,Inferno,6
1626,2314239,FRENCH CANADIANS,Inferno,5
1627,2314239,Rise Nation,Mirage,6
1628,2314248,Splyce,Nuke,5
1629,2314248,FRENCH CANADIANS,Inferno,6
1630,2314241,Denial,Train,5
1631,2314241,FRENCH CANADIANS,Inferno,6
1632,2314245,Tempo Storm,Cache,5
1633,2314245,FRENCH CANADIANS,Inferno,6
1634,2314237,compLexity,Inferno,5
1635,2314237,Denial,Cobblestone,6
1636,2314236,Splyce,Nuke,5
1637,2314236,Misfits,Overpass,6
1638,2314235,compLexity,Inferno,5
1639,2314235,FRENCH CANADIANS,Mirage,6
1640,2314234,RONIN,Mirage,5
1641,2314234,compLexity,Inferno,6
1642,2314233,compLexity,Inferno,5
1643,2314233,Rise Nation,Cobblestone,6
1644,2314232,Tempo Storm,Train,5
1645,2314232,Misfits,Nuke,6
1646,2314230,Splyce,Overpass,5
1647,2314230,compLexity,Inferno,6
1648,2314228,Tempo Storm,Overpass,5
1649,2314228,compLexity,Inferno,6
1650,2314226,RONIN,Cobblestone,5
1651,2314226,Denial,Overpass,6
1652,2314224,Misfits,Overpass,5
1653,2314224,compLexity,Train,6
1654,2314771,North,Cobblestone,5
1655,2314771,Space Soldiers,Train,6
1656,2314343,North,Mirage,5
1657,2314343,Heroic,Inferno,6
1658,2314334,Kinguin,Cache,5
1659,2314334,LDLC,Nuke,6
1660,2314342,Heroic,Nuke,5
1661,2314342,Tricked,Overpass,6
1662,2314344,Fragsters,Nuke,5
1663,2314344,LDLC,Inferno,6
1664,2314340,LDLC,Inferno,5
1665,2314340,Gambit,Cache,6
1666,2314339,Gambit,Train,5
1667,2314339,Heroic,Inferno,6
1668,2314341,Space Soldiers,Cache,5
1669,2314341,Gambit,Mirage,6
1670,2314338,Gambit,Mirage,5
1671,2314338,Tricked,Nuke,6
1672,2314337,Heroic,Nuke,5
1673,2314337,Fragsters,Train,6
1674,2314336,Gambit,Nuke,5
1675,2314336,Kinguin,Overpass,6
1676,2314335,Fragsters,Mirage,5
1677,2314335,Gambit,Train,6
1678,2314333,LDLC,Overpass,5
1679,2314333,Tricked,Nuke,6
1680,2314332,Fragsters,Inferno,5
1681,2314332,North,Mirage,6
1682,2314331,Tricked,Mirage,5
1683,2314331,Space Soldiers,Overpass,6
1684,2314330,Tricked,Mirage,5
1685,2314330,North,Nuke,6
1686,2314329,Fragsters,Mirage,5
1687,2314329,Kinguin,Train,6
1688,2314517,North,Mirage,5
1689,2314517,Gambit,Inferno,6
1690,2314328,Kinguin,Train,5
1691,2314328,North,Mirage,6
1692,2314327,LDLC,Nuke,5
1693,2314327,North,Overpass,6
1694,2314326,Space Soldiers,Overpass,5
1695,2314326,Fragsters,Train,6
1696,2314325,Tricked,Inferno,5
1697,2314325,Kinguin,Cobblestone,6
1698,2314261,Kinguin,Mirage,5
1699,2314261,Heroic,Inferno,6
1700,2314260,Space Soldiers,Cache,5
1701,2314260,LDLC,Overpass,6
1702,2314259,Space Soldiers,Cobblestone,5
1703,2314259,Kinguin,Mirage,6
1704,2314258,LDLC,Nuke,5
1705,2314258,Heroic,Inferno,6
1706,2314257,Fragsters,Nuke,5
1707,2314257,Tricked,Mirage,6
1708,2314256,Heroic,Overpass,5
1709,2314256,Space Soldiers,Train,6
1710,2314881,AGO,Overpass,5
1711,2314881,Kinguin,Cobblestone,6
1712,2314851,Kinguin,Cobblestone,5
1713,2314851,PRIDE,Cache,6
1714,2314850,AGO,Train,5
1715,2314850,ex-Pompa Black,Mirage,6
1716,2314764,Liquid,Inferno,3
1717,2314764,FaZe,Overpass,4
1718,2314764,Liquid,Mirage,5
1719,2314764,FaZe,Nuke,6
1720,2314763,Cloud9,Mirage,3
1721,2314763,FaZe,Overpass,4
1722,2314762,Liquid,Inferno,3
1723,2314762,SK,Overpass,4
1724,2314761,Liquid,Inferno,3
1725,2314761,Astralis,Cache,4
1726,2314760,Cloud9,Mirage,3
1727,2314760,Natus Vincere,Train,4
1728,2314759,Liquid,Inferno,3
1729,2314759,Virtus.pro,Nuke,4
1730,2314758,Natus Vincere,Train,3
1731,2314758,Envy,Cobblestone,4
1732,2314770,Chiefs,Train,3
1733,2314770,Kings,Mirage,4
1734,2314765,eXtatus,Mirage,3
1735,2314765,PRIDE,Train,4
1736,2314722,PRIDE,Train,3
1737,2314722,Singularity,Mirage,4
1738,2314565,Tricked,Overpass,3
1739,2314565,Singularity,Mirage,4
1740,2314524,BX3,Overpass,3
1741,2314524,Tricked,Inferno,4
1742,2314523,eXtatus,Cobblestone,3
1743,2314523,PRIDE,Mirage,4
1744,2314322,undefined,Train,3
1745,2314322,Singularity,Mirage,4
1746,2314189,Tricked,Cobblestone,3
1747,2314189,eXtatus,Inferno,4
1748,2314310,BX3,Cache,3
1749,2314310,Quantum Bellator Fire,Inferno,4
1750,2314084,undefined,Nuke,3
1751,2314084,EnVyUs Academy,Cobblestone,4
1752,2314083,PRIDE,Mirage,3
1753,2314083,Singularity,Cache,4
1754,2313622,Singularity,Mirage,3
1755,2313622,BX3,Train,4
1756,2313800,EnVyUs Academy,Cobblestone,3
1757,2313800,Tricked,Mirage,4
1758,2313433,PRIDE,Train,3
1759,2313433,Quantum Bellator Fire,Nuke,4
1760,2313472,eXtatus,Cobblestone,3
1761,2313472,undefined,Train,4
1762,2314721,GoodJob,Overpass,3
1763,2314721,ex-Spartak,Train,4
1764,2314696,ex-Spartak,Train,3
1765,2314696,Nemiga,Cobblestone,4
1766,2314695,volgare,Mirage,3
1767,2314695,GoodJob,Cobblestone,4
1768,2314566,Quantum Bellator Fire,Train,3
1769,2314566,GoodJob,Cobblestone,4
1770,2314562,Spirit Academy,Inferno,3
1771,2314562,volgare,Mirage,4
1772,2314561,forZe,Mirage,3
1773,2314561,Nemiga,Overpass,4
1774,2314692,ViCi,Cobblestone,3
1775,2314692,Flash,Inferno,4
1776,2314693,MAX,Inferno,3
1777,2314693,New4,Train,4
1778,2314673,Flash,Train,3
1779,2314673,MAX,Inferno,4
1780,2314672,New4,Cache,3
1781,2314672,ViCi,Inferno,4
1782,2314604,TYLOO,Overpass,3
1783,2314604,Flash,Inferno,4
1784,2314605,LGD,Train,3
1785,2314605,MAX,Nuke,4
1786,2314603,New4,Nuke,3
1787,2314603,BOOT,Mirage,4
1788,2314602,wNv,Inferno,3
1789,2314602,ViCi,Nuke,4
1790,2314601,Eclipse.o,Mirage,3
1791,2314601,Flash,Train,4
1792,2314600,MAX,Inferno,3
1793,2314600,Rainbow.rTE ,Mirage,4
1794,2314599,wNv,Cache,3
1795,2314599,Invictus,Mirage,4
1796,2314598,EHOME,Overpass,3
1797,2314598,New4,Train,4
1798,2314699,PRIDE,Mirage,3
1799,2314699,HellRaisers,Inferno,4
1800,2314662,PRIDE,Mirage,3
1801,2314662,TEAMPLAY,Cache,4
1802,2314661,HAVU,Train,3
1803,2314661,HellRaisers,Overpass,4
1804,2314698,Tricked,Inferno,3
1805,2314698,eXtatus,Mirage,4
1806,2314559,North,Mirage,3
1807,2314559,Immortals,Cobblestone,4
1808,2314558,Cloud9,Train,3
1809,2314558,North,Cobblestone,4
1810,2314557,CLG,Train,3
1811,2314557,Immortals,Inferno,4
1812,2314556,Luminosity,Cache,3
1813,2314556,Cloud9,Train,4
1814,2314554,CLG,Train,3
1815,2314554,Kinguin,Mirage,4
1816,2314555,Luminosity,Inferno,3
1817,2314555,compLexity,Train,4
1818,2314553,Gale Force,Overpass,3
1819,2314553,CLG,Cache,4
1820,2314539,mousesports,Cobblestone,3
1821,2314539,Liquid,Inferno,4
1822,2314539,mousesports,Train,5
1823,2314539,Liquid,Mirage,6
1824,2314538,Virtus.pro,Train,3
1825,2314538,SK,Cobblestone,4
1826,2314537,Liquid,Inferno,3
1827,2314537,SK,Cobblestone,4
1828,2314536,mousesports,Cache,3
1829,2314536,Virtus.pro,Overpass,4
1830,2314535,BIG,Train,3
1831,2314535,Liquid,Mirage,4
1832,2314534,mousesports,Cobblestone,3
1833,2314534,Gambit,Train,4
1834,2314533,Envy,Inferno,3
1835,2314533,BIG,Mirage,4
1836,2314532,mousesports,Train,3
1837,2314532,Heroic,Nuke,4
1838,2313797,Athletico,Overpass,3
1839,2313797,Kings,Train,4
1840,2313796,Grayhound,Nuke,3
1841,2313796,Kings,Mirage,4
1842,2313795,Athletico,Mirage,3
1843,2313795,Chiefs,Train,4
1844,2314564,Isurus,Cobblestone,3
1845,2314564,Hafnet,Nuke,4
1846,2314518,Black Dragons,Cobblestone,3
1847,2314518,Isurus,Overpass,4
1848,2314513,Izako Boars,Mirage,3
1849,2314513,EPG,Train,4
1850,2314321,Izako Boars,Mirage,3
1851,2314321,volgare,Cobblestone,4
1852,2314217,GoodJob,Cobblestone,3
1853,2314217,EPG,Nuke,4
1854,2314476,Space Soldiers,Cache,3
1855,2314476,FlipSid3,Train,4
1856,2313518,VITALIS,Overpass,3
1857,2313518,Kinguin,Mirage,4
1858,2313485,Space Soldiers,Overpass,3
1859,2313485,VITALIS,Cache,4
1860,2314478,Nexus,Cobblestone,3
1861,2314478,AVANGAR,Mirage,4
1862,2314477,Quantum Bellator Fire,Inferno,3
1863,2314477,Dream,Cache,4
1864,2314446,Grayhound,Nuke,3
1865,2314446,Kings,Mirage,4
1866,2314446,Grayhound,Overpass,5
1867,2314446,Kings,Cache,6
1868,2314444,Kings,Overpass,3
1869,2314444,Athletico,Mirage,4
1870,2314443,Chiefs,Train,3
1871,2314443,Kings,Mirage,4
1872,2314432,Athletico,Cache,3
1873,2314432,Grayhound,Overpass,4
1874,2314434,Chiefs,Mirage,3
1875,2314434,deStiny & co.,Nuke,4
1876,2314435,Tainted Minds,Nuke,3
1877,2314435,Kings,Mirage,4
1878,2314454,Quantum Bellator Fire,Mirage,3
1879,2314454,pro100,Nuke,4
1880,2314475,Space Soldiers,Cache,3
1881,2314475,mousesports,Mirage,4
1882,2314456,Space Soldiers,Cache,3
1883,2314456,Binary Dragons,Train,4
1884,2314455,mousesports,Mirage,3
1885,2314455,undefined,Cobblestone,4
1886,2314480,Swole Patrol,Inferno,3
1887,2314480,Luminosity,Train,4
1888,2314464,Luminosity,Train,3
1889,2314464,NRG,Cobblestone,4
1890,2313913,G2,Inferno,3
1891,2313913,North,Cobblestone,4
1892,2313912,Gambit,Train,3
1893,2313912,North,Cobblestone,4
1894,2313911,G2,Inferno,3
1895,2313911,NiP,Cache,4
1896,2313910,Immortals,Inferno,3
1897,2313910,North,Mirage,4
1898,2313909,Gambit,Cache,3
1899,2313909,Astralis,Mirage,4
1900,2313908,Natus Vincere,Train,3
1901,2313908,NiP,Nuke,4
1902,2313907,SK,Cobblestone,3
1903,2313907,G2,Inferno,4
1904,2313906,fnatic,Cache,3
1905,2313906,Immortals,Train,4
1906,2313905,FaZe,Mirage,3
1907,2313905,Gambit,Train,4
1908,2313904,Renegades,Cobblestone,3
1909,2313904,Natus Vincere,Train,4
1910,2313903,Cloud9,Train,3
1911,2313903,SK,Cobblestone,4
1912,2313902,Immortals,Mirage,3
1913,2313902,G2,Inferno,4
1914,2313901,NiP,Cache,3
1915,2313901,Gambit,Overpass,4
1916,2313900,Astralis,Overpass,3
1917,2313900,Natus Vincere,Mirage,4
1918,2313899,North,Cobblestone,3
1919,2313899,SK,Train,4
1920,2313319,MVP PK,Inferno,3
1921,2313319,CS00,Mirage,4
1922,2313317,Bulldozer,Cache,3
1923,2313317,MVP PK,Train,4
1924,2313318,CS00,Mirage,3
1925,2313318,YETTI,Nuke,4
1926,2313269,CS00,Cobblestone,3
1927,2313269,Entry,Overpass,4
1928,2313268,ikarus,Inferno,3
1929,2313268,YETTI,Train,4
1930,2313268,ikarus,Overpass,6
1931,2313267,Project_Polygon,Cache,3
1932,2313267,Bulldozer,Train,4
1933,2313267,Project_Polygon,Mirage,6
1934,2313265,Green Crosshair,Cache,3
1935,2313265,MVP PK,Nuke,4
1936,2313265,Green Crosshair,Overpass,6
1937,2314324,TeamOne,Mirage,3
1938,2314324,FURIA,Cobblestone,4
1939,2314065,INTZ,Cobblestone,3
1940,2314065,FURIA,Overpass,4
1941,2314064,TeamOne,Train,3
1942,2314064,C4,Cache,4
1943,2313793,Isurus,Cache,3
1944,2313793,TeamOne,Mirage,4
1945,2313794,Keyd Stars,Inferno,3
1946,2313794,C4,Cache,4
1947,2313791,INTZ,Overpass,3
1948,2313791,EN9MY,Train,4
1949,2313792,Black Dragons,Cache,3
1950,2313792,FURIA,Overpass,4
1951,2314323,eXtatus,Mirage,3
1952,2314323,EnVyUs Academy,Cache,4
1953,2314192,eXtatus,Inferno,3
1954,2314192,pro100,Cache,4
1955,2314193,EnVyUs Academy,Nuke,3
1956,2314193,Spirit,Train,4
1957,2314315,AGO,Overpass,3
1958,2314315,Izako Boars,Mirage,4
1959,2314314,eSuba,Cache,3
1960,2314314,Izako Boars,Mirage,4
1961,2314313,AGO,Overpass,3
1962,2314313,eXtatus,Cobblestone,4
1963,2314199,Gale Force,Mirage,3
1964,2314199,compLexity,Inferno,4
1965,2314194,Gale Force,Cobblestone,3
1966,2314194,Naventic,Overpass,4
1967,2314195,Rogue,Mirage,3
1968,2314195,compLexity,Train,4
1969,2314186,Denial,Overpass,3
1970,2314186,compLexity,Train,4
1971,2314188,Tempo Storm,Train,3
1972,2314188,Rogue,Cache,4
1973,2314187,Naventic,Overpass,3
1974,2314187,District 7,Inferno,4
1975,2314185,The Fundamentals,Mirage,3
1976,2314185,Gale Force,Cobblestone,4
1977,2314175,MASK 0N,Cache,3
1978,2314175,Tempo Storm,Overpass,4
1979,2314174,Denial,Inferno,3
1980,2314174,Tempo Storm,Overpass,4
1981,2314176,Aim High,Inferno,3
1982,2314176,Rogue,Mirage,4
1983,2314178,Vault,Train,3
1984,2314178,Gale Force,Inferno,4
1985,2314177,Cucumber Water,Nuke,3
1986,2314177,District 7,Inferno,4
1987,2314180,Most Wanted,Mirage,3
1988,2314180,Naventic,Inferno,4
1989,2314173,Last Picks,Nuke,3
1990,2314173,compLexity,Train,4
1991,2314184,Space Soldiers,Cache,3
1992,2314184,HellRaisers,Overpass,4
1993,2314172,HellRaisers,Cobblestone,3
1994,2314172,Kinguin,Overpass,4
1995,2314171,Space Soldiers,Cache,3
1996,2314171,Spirit Academy,Overpass,4
1997,2314157,hatersg0nnahate,Cobblestone,3
1998,2314157,Kinguin,Overpass,4
1999,2314155,AWTR,Cache,3
2000,2314155,Spirit Academy,Overpass,4
2001,2314151,x6tence,Inferno,3
2002,2314151,Space Soldiers,Cobblestone,4
2003,2314102,Nemiga,Train,3
2004,2314102,Kinguin,Inferno,4
2005,2314150,smiechawahehe,Mirage,3
2006,2314150,HellRaisers,Cobblestone,4
2007,2314106,Spirit Academy,Mirage,3
2008,2314106,LDLC,Nuke,4
2009,2314107,AWTR,Cache,3
2010,2314107,PENTA,Train,4
2011,2314105,x6tence,Overpass,3
2012,2314105,HAVU,Inferno,4
2013,2314104,coREA,Mirage,3
2014,2314104,Space Soldiers,Cobblestone,4
2015,2314101,Movistar Riders,Train,3
2016,2314101,HellRaisers,Mirage,4
2017,2313814,Spirit,Inferno,3
2018,2313814,AVANGAR,Mirage,4
2019,2313813,Imperial,Cobblestone,3
2020,2313813,Spirit,Inferno,4
2021,2313812,AVANGAR,Mirage,3
2022,2313812,North Academy,Train,4
2023,2314170,Izako Boars,Cache,3
2024,2314170,PACT,Cobblestone,4
2025,2314168,VenatoreS,Train,3
2026,2314168,Pompa,Cache,4
2027,2314115,VenatoreS,Inferno,3
2028,2314115,Izako Boars,Nuke,4
2029,2314114,Pompa,Cache,3
2030,2314114,PACT,Nuke,4
2031,2313820,AGO,Mirage,3
2032,2313820,VenatoreS,Train,4
2033,2313819,Izako Boars,Overpass,3
2034,2313819,Off-Mode Black,Cache,4
2035,2313818,Pompa,Mirage,3
2036,2313818,SOLARIS,Cache,4
2037,2313817,PACT,Cobblestone,3
2038,2313817,Off-Mode Gray,Inferno,4
2039,2314196,Renegades,Cobblestone,5
2040,2314196,Broken Alliance,Cache,6
2041,2314191,Liquid,Cobblestone,3
2042,2314191,Renegades,Train,4
2043,2314190,Immortals,Cobblestone,3
2044,2314190,Broken Alliance,Mirage,4
2045,2314143,Liquid,Cobblestone,3
2046,2314143,Luminosity,Inferno,4
2047,2314142,Renegades,Cache,3
2048,2314142,NRG,Mirage,4
2049,2314140,Immortals,Overpass,3
2050,2314140,Splyce,Cobblestone,4
2051,2314141,Rise Nation,Cobblestone,3
2052,2314141,Broken Alliance,Overpass,4
2053,2314167,Heroic,Inferno,3
2054,2314167,AGO,Train,4
2055,2314164,Envy,Cobblestone,3
2056,2314164,ARES,Inferno,4
2057,2314109,Heroic,Nuke,3
2058,2314109,FlipSid3,Overpass,4
2059,2314110,Envy,Inferno,3
2060,2314110,Red Reserve,Train,4
2061,2314108,Vega Squadron,Mirage,3
2062,2314108,AGO,Overpass,4
2063,2314111,Tricked,Overpass,3
2064,2314111,ARES,Nuke,4
2065,2314073,Flash,Cache,3
2066,2314073,ViCi,Train,4
2067,2314074,ViCi,Cobblestone,3
2068,2314074,BOOT,Cache,4
2069,2313801,Flash,Train,3
2070,2313801,ViCi,Inferno,4
2071,2313886,BOOT,Mirage,3
2072,2313886,EMP,Cache,4
2073,2313799,BOOT,Cache,3
2074,2313799,Flash,Mirage,4
2075,2313798,EMP,Cache,3
2076,2313798,ViCi,Inferno,4
2077,2313766,CHAOS,Cobblestone,5
2078,2313766,Invictus Aquilas,Cache,6
2079,2313257,OPAA,Inferno,5
2080,2313257,Invictus Aquilas,Overpass,6
2081,2313258,Off-Mode Gray,Train,5
2082,2313258,TTFU,Inferno,6
2083,2313259,GameplayDNA,Cobblestone,5
2084,2313259,AGO,Train,6
2085,2313260,MeMyself&I,Train,5
2086,2313260,Squared,Mirage,6
2087,2313864,LDLC,Nuke,3
2088,2313864,HAVU,Inferno,4
2089,2313863,Red Reserve,Mirage,3
2090,2313863,Kinguin,Inferno,4
2091,2313781,GoodJob,Mirage,3
2092,2313781,LDLC,Inferno,4
2093,2313780,HAVU,Train,3
2094,2313780,CHAOS,Cache,4
2095,2313782,Sharks,Cache,3
2096,2313782,Red Reserve,Mirage,4
2097,2313783,Kinguin,Cache,3
2098,2313783,x6tence,Inferno,4
2099,2313779,Quantum Bellator Fire,Cobblestone,4
2100,2313779,Nemiga,Train,5
2101,2313779,Quantum Bellator Fire,Mirage,6
2102,2313739,Quantum Bellator Fire,Nuke,3
2103,2313739,Spirit Academy,Mirage,4
2104,2313590,Spirit Academy,Mirage,3
2105,2313590,Nemiga,Overpass,4
2106,2313589,Quantum Bellator Fire,Inferno,3
2107,2313589,CHAOS,Train,4
2108,2313538,Refuse,Cobblestone,3
2109,2313538,ex-GameplayDNA,Cache,4
2110,2313505,Refuse,Cache,3
2111,2313505,Spirit Academy,Train,4
2112,2313283,Quantum Bellator Fire,Cobblestone,3
2113,2313283,Gatekeepers,Inferno,4
2114,2313262,Quantum Bellator Fire,Mirage,3
2115,2313262,AVANGAR,Train,4
2116,2313253,Refuse,Cobblestone,3
2117,2313253,Quantum Bellator Fire,Train,4
2118,2313220,Gatekeepers,Mirage,3
2119,2313220,Nemiga,Cobblestone,4
2120,2313156,GameplayDNA,Cobblestone,3
2121,2313156,forZe,Train,4
2122,2313086,forZe,Train,3
2123,2313086,Nemiga,Inferno,4
2124,2313003,GameplayDNA,Cobblestone,3
2125,2313003,Gatekeepers,Inferno,4
2126,2312950,Spirit Academy,Overpass,3
2127,2312950,AVANGAR,Inferno,4
2128,2313578,eXtatus,Inferno,3
2129,2313578,Crowns,Cache,4
2130,2313579,Red Reserve,Mirage,3
2131,2313579,Imperial,Inferno,4
2132,2313469,eXtatus,Inferno,3
2133,2313469,DIVIZON,Overpass,4
2134,2313470,Invictus Aquilas,Overpass,3
2135,2313470,Imperial,Inferno,4
2136,2313425,Red Reserve,Mirage,3
2137,2313425,Red Reserve,Overpass,4
2138,2313570,Rise Nation,Cobblestone,3
2139,2313570,Cloud9,Mirage,4
2140,2313569,Rise Nation,Cobblestone,3
2141,2313569,CLG,Train,4
2142,2313568,compLexity,Inferno,3
2143,2313568,Cloud9,Train,4
2144,2313566,Rise Nation,Nuke,3
2145,2313566,NRG,Mirage,4
2146,2313567,Tempo Storm,Train,3
2147,2313567,CLG,Cobblestone,4
2148,2313565,compLexity,Train,3
2149,2313565,Renegades,Cobblestone,4
2150,2313564,L4Org,Nuke,3
2151,2313564,Cloud9,Train,4
2152,2313653,Envy,Nuke,3
2153,2313653,Gambit,Train,4
2154,2313616,BIG,Train,3
2155,2313616,Gambit,Overpass,4
2156,2313580,Envy,Inferno,3
2157,2313580,G2,Cache,4
2158,2313558,BIG,Train,3
2159,2313558,NiP,Cache,4
2160,2313557,FlipSid3,Overpass,3
2161,2313557,Gambit,Train,4
2162,2313556,HellRaisers,Cache,3
2163,2313556,Envy,Nuke,4
2164,2313555,PRIDE,Train,3
2165,2313555,G2,Cobblestone,4
2166,2313652,Fragsters,Nuke,3
2167,2313652,Vega Squadron,Mirage,4
2168,2313651,Tricked,Overpass,3
2169,2313651,AVANGAR,Mirage,4
2170,2313606,Red Reserve,Train,3
2171,2313606,Tricked,Overpass,4
2172,2313607,Vega Squadron,Train,3
2173,2313607,ALTERNATE aTTaX,Cache,4
2174,2313603,AVANGAR,Mirage,3
2175,2313603,spray'n'pray,Inferno,4
2176,2313617,Flash,Cache,3
2177,2313617,ViCi,Cobblestone,4
2178,2313582,ViCi,Inferno,3
2179,2313582,BOOT-d[S],Nuke,4
2180,2313581,BOOT-d[S],Train,3
2181,2313581,UYA,Cache,4
2182,2313571,ViCi,Cobblestone,3
2183,2313571,Flash,Inferno,4
2184,2313326,ViCi,Cobblestone,3
