,matchcode,team,map,priority
752,2310681,New4,Cache,4
753,2310682,EHOME,Inferno,3
754,2310682,Flash,Mirage,4
755,2310636,passions,Overpass,3
756,2310636,ALTERNATE aTTaX,Cobblestone,4
757,2310635,Dignitas,Mirage,3
758,2310635,WASD,Train,4
759,2310612,passions,Cobblestone,3
760,2310612,MAXISAUCISSE,Nuke,4
761,2310618,WASD,Inferno,3
762,2310618,Outlaws,Overpass,4
763,2310613,EnVyUs Academy,Cobblestone,3
764,2310613,ALTERNATE aTTaX,Cache,4
765,2310611,ESG!,Overpass,3
766,2310611,Dignitas,Cache,4
767,2310599,New4,Train,5
768,2310599,TYLOO,Mirage,6
769,2310506,New4,Inferno,5
770,2310506,TYLOO,Cache,6
771,2310505,HegemonyPerson,Train,5
772,2310505,TYLOO,Mirage,6
773,2310504,FIVE,Cache,5
774,2310504,TYLOO,Mirage,6
775,2310478,TYLOO,Cobblestone,5
776,2310478,ZDM,Cache,6
777,2310477,HegemonyPerson,Cache,5
778,2310477,LGD,Mirage,6
779,2310428,FIVE,Train,5
780,2310428,LGD,Cache,6
781,2310387,UYA,Cache,5
782,2310387,New4,Inferno,6
783,2310322,Born Of Fire,Train,5
784,2310322,TYLOO,Mirage,6
785,2310237,UYA,Cobblestone,5
786,2310237,TYLOO,Mirage,6
787,2310236,TYLOO,Mirage,5
788,2310236,ViCi,Cobblestone,6
789,2310235,HegemonyPerson,Inferno,5
790,2310235,ZDM,Cache,6
791,2310160,Born Of Fire,Nuke,5
792,2310160,ViCi,Train,6
793,2310159,UYA,Mirage,5
794,2310159,ViCi,Train,6
795,2310158,ZDM,Mirage,6
796,2310137,HegemonyPerson,Nuke,5
797,2310137,ViCi,Train,6
798,2310080,UYA,Inferno,5
799,2310080,Born Of Fire,Nuke,6
800,2310020,Born Of Fire,Nuke,5
801,2310020,HegemonyPerson,Mirage,6
802,2310018,UYA,Mirage,5
803,2310018,Born Of Fire,Train,6
804,2310000,Born Of Fire,Cobblestone,5
805,2310000,ViCi,Train,6
806,2309999,FIVE,Train,5
807,2309999,ViCi,Mirage,6
808,2309998,Born Of Fire,Nuke,5
809,2309998,LGD,Mirage,6
810,2309970,EMP,Train,5
811,2309970,HegemonyPerson,Cache,6
812,2309969,FIVE,Cache,5
813,2309969,HegemonyPerson,Train,6
814,2309968,FIVE,Mirage,5
815,2309968,ViCi,Train,6
816,2309935,LGD,Cobblestone,5
817,2309935,ViCi,Mirage,6
818,2309934,Born Of Fire,Train,5
819,2309934,FIVE,Overpass,6
820,2309933,EMP,Mirage,5
821,2309933,FIVE,Cache,6
822,2309921,FIVE,Cache,5
823,2309921,LGD,Cobblestone,6
824,2309920,EMP,Cobblestone,5
825,2309920,TYLOO,Mirage,6
826,2309906,HegemonyPerson,Mirage,5
827,2309906,ViCi,Train,6
828,2309905,New4,Overpass,5
829,2309905,ViCi,Train,6
830,2309904,EMP,Cobblestone,5
831,2309904,ViCi,Mirage,6
832,2309872,Born Of Fire,Mirage,5
833,2309872,EMP,Inferno,6
834,2309871,Born Of Fire,Train,5
835,2309871,ZDM,Cobblestone,6
836,2309870,LGD,Mirage,5
837,2309870,ViCi,Cobblestone,6
838,2309848,New4,Mirage,5
839,2309848,ViCi,Train,6
840,2309847,EMP,Cobblestone,5
841,2309847,ViCi,Cache,6
842,2309846,UYA,Cache,5
843,2309846,FIVE,Train,6
844,2309815,UYA,Cache,5
845,2309815,HegemonyPerson,Inferno,6
846,2309799,ViCi,Cobblestone,5
847,2309799,ZDM,Cache,6
848,2309798,TYLOO,Mirage,5
849,2309798,ViCi,Cobblestone,6
850,2309769,LGD,Cache,5
851,2309769,TYLOO,Mirage,6
852,2309768,HegemonyPerson,Inferno,5
853,2309768,New4,Train,6
854,2309767,FIVE,Cache,5
855,2309767,HegemonyPerson,Mirage,6
856,2309722,EMP,Cobblestone,5
857,2309722,TYLOO,Cache,6
858,2309721,Born Of Fire,Inferno,5
859,2309721,LGD,Mirage,6
860,2309720,UYA,Cache,5
861,2309720,EMP,Cobblestone,6
862,2309553,LGD,Cobblestone,5
863,2309553,ZDM,Cache,6
864,2309552,FIVE,Mirage,5
865,2309552,EMP,Cobblestone,6
866,2309551,New4,Overpass,5
867,2309551,ZDM,Inferno,6
868,2309504,LGD,Train,5
869,2309504,New4,Nuke,6
870,2309502,Born Of Fire,Cobblestone,5
871,2309502,FIVE,Train,6
872,2309482,Born Of Fire,Mirage,5
873,2309482,EMP,Cobblestone,6
874,2309481,EMP,Inferno,5
875,2309481,New4,Mirage,6
876,2310301,HellRaisers,Cache,3
877,2310301,G2,Cobblestone,4
878,2310299,G2,Overpass,3
879,2310299,mousesports,Cache,4
880,2310300,Misfits,Cobblestone,3
881,2310300,HellRaisers,Cache,4
882,2310298,G2,Cobblestone,3
883,2310298,Tricked,Train,4
884,2310297,Misfits,Cobblestone,3
885,2310297,Natus Vincere,Train,4
886,2310296,Envy,Inferno,3
887,2310296,G2,Cobblestone,4
888,2310295,Misfits,Mirage,3
889,2310295,Heroic,Nuke,4
890,2310479,ACG,Overpass,4
891,2310479,Quantum Bellator Fire,Mirage,5
892,2310479,ACG,Inferno,6
893,2310008,Quantum Bellator Fire,Train,3
894,2310008,Spartak,Mirage,4
895,2310142,ACG,Inferno,3
896,2310142,1337,Train,4
897,2310049,ACG,Inferno,3
898,2310049,eSuba,Overpass,4
899,2309932,ACG,Mirage,3
900,2309932,Spartak,Train,4
901,2309877,1337,Train,3
902,2309877,Quantum Bellator Fire,Inferno,4
903,2309849,OVERDRIVE,Overpass,3
904,2309849,GameplayDNA,Cobblestone,4
905,2309779,eSuba,Mirage,3
906,2309779,spray'n'pray,Overpass,4
907,2309471,GameplayDNA,Cobblestone,3
908,2309471,RuSh3D,Mirage,4
909,2309456,Quantum Bellator Fire,Inferno,3
910,2309456,spray'n'pray,Train,4
911,2309455,OVERDRIVE,Inferno,3
912,2309455,ACG,Mirage,4
913,2309454,1337,Train,3
914,2309454,eSuba,Mirage,4
915,2310476,Space Soldiers,Cache,3
916,2310476,k1ck,Mirage,4
917,2310448,Space Soldiers,Train,3
918,2310448,Exotic Island,Inferno,4
919,2310383,Immortals,Cobblestone,3
920,2310383,Luminosity,Train,4
921,2310496,Monstars,Train,3
922,2310496,TOP GUN,Overpass,4
923,2310382,Luminosity,Train,3
924,2310382,Monstars,Mirage,4
925,2310381,TOP GUN,Inferno,3
926,2310381,Immortals,Mirage,4
927,2310380,TOP GUN,Inferno,3
928,2310380,Swole Patrol,Cache,4
929,2310379,Monstars,Train,3
930,2310379,Denial,Inferno,4
931,2310378,TOP GUN,Inferno,3
932,2310378,SoCal Stars,Cache,4
933,2310377,Denial,Inferno,3
934,2310377,Banishers,Train,4
935,2310246,FaZe,Train,3
936,2310246,SK,Cache,4
937,2310246,FaZe,Inferno,5
938,2310246,SK,Overpass,6
939,2310248,Astralis,Cobblestone,3
940,2310248,FaZe,Nuke,4
941,2310247,OpTic,Train,3
942,2310247,SK,Overpass,4
943,2310444,ALTERNATE aTTaX,Cache,5
944,2310444,BIG,Train,6
945,2310439,PANTHERS,Mirage,5
946,2310439,BIG,Cobblestone,6
947,2310438,ALTERNATE aTTaX,Cache,5
948,2310438,Planetkey,Nuke,6
949,2310435,roki,Mirage,3
950,2310435,Tricked,Nuke,4
951,2310430,fnatic Academy,Cobblestone,3
952,2310430,passions,Mirage,4
953,2310412,Tricked,Train,3
954,2310412,KPI,Nuke,4
955,2310410,fnatic Academy,Cobblestone,3
956,2310410,Binary Dragons,Nuke,4
957,2310411,roki,Mirage,3
958,2310411,ConfigStarz,Inferno,4
959,2310409,passions,Overpass,3
960,2310409,WySix,Train,4
961,2310369,TeamOne,Train,3
962,2310369,paiN,Overpass,4
963,2310321,ProGaming,Cache,3
964,2310321,TeamOne,Train,4
965,2310320,INTZ,Mirage,3
966,2310320,paiN,Cache,4
967,2310260,EPG,Nuke,3
968,2310260,eL'quvet,Mirage,4
969,2310261,Quantum Bellator Fire,Mirage,3
970,2310261,ACG,Overpass,4
971,2309911,EPG,Cobblestone,3
972,2309911,ACG,Inferno,4
973,2309882,Quantum Bellator Fire,Train,3
974,2309882,eL'quvet,Mirage,4
975,2310233,Sippintea,Train,3
976,2310233,compLexity,Cobblestone,4
977,2310205,Immunity,Mirage,3
978,2310205,Chiefs,Inferno,4
979,2310204,Tainted Minds,Cobblestone,3
980,2310204,Chiefs,Inferno,4
981,2310203,Immunity,Nuke,3
982,2310203,Legacy,Inferno,4
983,2310116,Gambit,Train,3
984,2310116,Immortals,Inferno,4
985,2310115,G2,Nuke,3
986,2310115,Gambit,Train,4
987,2310114,Heroic,Overpass,3
988,2310114,Immortals,Inferno,4
989,2310113,G2,Cobblestone,3
990,2310113,Cloud9,Inferno,4
991,2310112,Heroic,Nuke,3
992,2310112,HellRaisers,Inferno,4
993,2310111,Liquid,Cobblestone,3
994,2310111,G2,Train,4
995,2310110,Luminosity,Mirage,3
996,2310110,Heroic,Nuke,4
997,2310209,Tricked,Cobblestone,3
998,2310209,PENTA,Mirage,4
999,2310208,North Academy,Train,3
1000,2310208,GameplayDNA,Cobblestone,4
1001,2310183,Tricked,Cobblestone,3
1002,2310183,MAXISAUCISSE,Inferno,4
1003,2310185,North Academy,Nuke,3
1004,2310185,Dignitas,Mirage,4
1005,2310186,GameplayDNA,Cache,3
1006,2310186,yzn,Mirage,4
1007,2310234,Merciless,Train,3
1008,2310234,paiN,Overpass,4
1009,2310207,EN9MY,Inferno,3
1010,2310207,paiN,Overpass,4
1011,2310206,INTZ,Cobblestone,3
1012,2310206,Merciless,Train,4
1013,2310162,Born Of Fire,Cache,3
1014,2310162,MVP PK,Mirage,4
1015,2310161,MVP Project,Inferno,3
1016,2310161,TYLOO,Mirage,4
1017,2310145,MVP Project,Cache,3
1018,2310145,MVP PK,Inferno,4
1019,2310144,TYLOO,Cobblestone,3
1020,2310144,Born Of Fire,Train,4
1021,2310141,GameplayDNA,Cobblestone,3
1022,2310141,Outlaws,Train,4
1023,2310140,passions,Mirage,3
1024,2310140,EPG,Nuke,4
1025,2310058,EPG,Cobblestone,3
1026,2310058,Alpha,Inferno,4
1027,2310057,Bpro,Nuke,3
1028,2310057,Outlaws,Train,4
1029,2310051,passions,Mirage,3
1030,2310051,North Academy,Train,4
1031,2310050,GameplayDNA,Cobblestone,3
1032,2310050,Manatee,Cache,4
1033,2309989,ownage,Mirage,3
1034,2309989,Splyce,Train,4
1035,2310011,zzz,Cache,5
1036,2310011,Outlaws,Overpass,6
1037,2309996,MVP Project,Inferno,3
1038,2309996,TheMongolz,Mirage,4
1039,2309965,YETTI,Cobblestone,3
1040,2309965,TheMongolz,Overpass,4
1041,2309964,MVP Project,Nuke,3
1042,2309964,MVP PK,Cobblestone,4
1043,2309866,Gambit,Inferno,3
1044,2309866,SK,Cache,4
1045,2309866,Gambit,Train,5
1046,2309866,SK,Cobblestone,6
1047,2309865,Gambit,Inferno,3
1048,2309865,OpTic,Mirage,4
1049,2309861,OpTic,Cache,3
1050,2309861,Cloud9,Cobblestone,4
1051,2309862,Gambit,Cobblestone,3
1052,2309862,SK,Cache,4
1053,2309859,Liquid,Nuke,3
1054,2309859,OpTic,Train,4
1055,2309860,Cloud9,Inferno,3
1056,2309860,NiP,Cache,4
1057,2309864,Gambit,Train,3
1058,2309864,Liquid,Nuke,4
1059,2309863,Cloud9,Inferno,3
1060,2309863,SK,Train,4
1061,2309858,GODSENT,Train,3
1062,2309858,NiP,Cache,4
1063,2309857,OpTic,Mirage,3
1064,2309857,Envy,Train,4
1065,2309856,NiP,Nuke,3
1066,2309856,Liquid,Inferno,4
1067,2309855,Cloud9,Cobblestone,3
1068,2309855,OpTic,Mirage,4
1069,2309854,GODSENT,Cache,3
1070,2309854,Gambit,Cobblestone,4
1071,2308661,JYP,Nuke,2
1072,2308657,MVP PK,Cobblestone,2
1073,2308660,Recca,Cobblestone,2
1074,2308656,TheMongolz,Train,2
1075,2308655,Dark Sided,Mirage,2
1076,2308659,Chiefs,Train,2
1077,2308654,Immunity,Overpass,2
1078,2308658,Tainted Minds,Mirage,2
1079,2308653,MVP PK,Cobblestone,2
1080,2308652,JYP,Overpass,2
1081,2308651,Tainted Minds,Cobblestone,2
1082,2308650,Immunity,Mirage,2
1083,2308649,TheMongolz,Train,2
1084,2308648,Recca,Mirage,2
1085,2308647,Chiefs,Train,2
1086,2308646,Dark Sided,Mirage,2
1087,2308643,Chiefs,Train,2
1088,2308642,Immunity,Nuke,2
1089,2308641,MVP PK,Inferno,2
1090,2308640,Recca,Train,2
1091,2308639,Tainted Minds,Cobblestone,2
1092,2308638,Dark Sided,Inferno,2
1093,2308637,Recca,Cobblestone,2
1094,2308636,JYP,Train,2
1095,2308551,Immunity,Nuke,2
1096,2308550,Dark Sided,Mirage,2
1097,2308549,TheMongolz,Cache,2
1098,2308548,MVP PK,Nuke,2
1099,2308547,Tainted Minds,Cache,2
1100,2308546,Chiefs,Train,2
1101,2308545,JYP,Train,2
1102,2308544,MVP PK,Mirage,2
1103,2308543,Dark Sided,Mirage,2
1104,2308542,Chiefs,Inferno,2
1105,2308541,Recca,Train,2
1106,2308540,TheMongolz,Cache,2
1107,2308539,Immunity,Nuke,2
1108,2308538,Tainted Minds,Overpass,2
1109,2308537,JYP,Inferno,2
1110,2308536,TheMongolz,Train,2
1111,2308535,Dark Sided,Cache,2
1112,2308534,Tainted Minds,Overpass,2
1113,2308533,Recca,Cobblestone,2
1114,2308532,MVP PK,Mirage,2
1115,2308531,Immunity,Train,2
1116,2308530,Chiefs,Inferno,2
1117,2309606,GODSENT,Mirage,3
1118,2309606,BIG,Cache,4
1119,2309611,Spirit,Mirage,3
1120,2309611,PENTA,Inferno,4
1121,2309538,PENTA,Inferno,3
1122,2309538,BIG,Cache,4
1123,2309536,Spirit,Cobblestone,3
1124,2309536,GODSENT,Mirage,4
1125,2309450,Gambit,Nuke,3
1126,2309450,BIG,Cache,4
1127,2309452,GODSENT,Mirage,3
1128,2309452,Epsilon,Overpass,4
1129,2309451,Space Soldiers,Mirage,3
1130,2309451,PENTA,Inferno,4
1131,2309795,dreamchasers,Mirage,3
1132,2309795,Singularity,Nuke,4
1133,2309796,Singularity,Cobblestone,3
1134,2309796,BIG,Overpass,4
1135,2310056,PENTA,Nuke,3
1136,2310056,Red Reserve,Train,4
1137,2309975,Manatee,Cache,3
1138,2309975,Red Reserve,Cobblestone,4
1139,2309974,Space Academy,Cache,3
1140,2309974,PENTA,Mirage,4
1141,2309923,Manatee,Mirage,5
1142,2309923,Space Academy,Cache,6
1143,2309884,PENTA,Train,5
1144,2309884,Spartak,Mirage,6
1145,2309883,PENTA,Mirage,5
1146,2309883,Red Reserve,Train,6
1147,2309623,RuSh3D,Inferno,5
1148,2309623,ACG,Mirage,6
1149,2309537,Gambit Academy,Inferno,5
1150,2309537,Above the Rest,Cobblestone,6
1151,2309515,ACG,Mirage,5
1152,2309515,Red Reserve,Cobblestone,6
1153,2309480,Above the Rest,Cache,5
1154,2309480,Space Academy,Cobblestone,6
1155,2309479,Above the Rest,Train,5
1156,2309479,Manatee,Mirage,6
1157,2309478,Manatee,Mirage,5
1158,2309478,Gambit Academy,Inferno,6
1159,2309477,Gambit Academy,Train,5
1160,2309477,Space Academy,Cobblestone,6
1161,2309470,PENTA,Train,5
1162,2309470,ACG,Mirage,6
1163,2309457,Red Reserve,Cobblestone,5
1164,2309457,RuSh3D,Mirage,6
1165,2309544,Dark Sided,Mirage,3
1166,2309544,Athletico,Inferno,4
1167,2309393,AVANT,Mirage,3
1168,2309393,Athletico,Nuke,4
1169,2309394,Dark Sided,Cache,3
1170,2309394,Tainted Minds,Overpass,4
1171,2309389,Athletico,Train,3
1172,2309389,Chiefs,Inferno,4
1173,2309392,Athletico Black,Inferno,3
1174,2309392,Tainted Minds,Cache,4
1175,2309390,AVANT,Train,3
1176,2309390,Legacy,Nuke,4
1177,2309391,Supremacy,Overpass,3
1178,2309391,Dark Sided,Cache,4
1179,2309462,ACG,Mirage,3
1180,2309462,Sensei,Nuke,4
1181,2309461,EPG,Cobblestone,3
1182,2309461,ACG,Mirage,4
1183,2309460,eFuture,Nuke,3
1184,2309460,Sensei,Mirage,4
1185,2309433,FaZe,Mirage,3
1186,2309433,Astralis,Nuke,4
1187,2309432,Natus Vincere,Overpass,3
1188,2309432,Astralis,Nuke,4
1189,2309431,HellRaisers,Mirage,3
1190,2309431,FaZe,Train,4
1191,2309430,CLG,Cache,3
1192,2309430,Astralis,Inferno,4
1193,2309429,Natus Vincere,Overpass,3
1194,2309429,fnatic,Inferno,4
1195,2309428,North,Cobblestone,3
1196,2309428,HellRaisers,Cache,4
1197,2309427,G2,Inferno,3
1198,2309427,FaZe,Nuke,4
1199,2309278,Chiefs,Nuke,3
1200,2309278,AVANT,Mirage,4
1201,2309277,Immunity,Overpass,3
1202,2309277,Chiefs,Train,4
1203,2309275,Legacy,Nuke,3
1204,2309275,Immunity,Train,4
1205,2309403,iGame.com,Train,3
1206,2309403,Tricked,Overpass,4
1207,2309384,Manatee,Mirage,3
1208,2309384,iGame.com,Train,4
1209,2309383,PRIDE,Mirage,3
1210,2309383,Tricked,Overpass,4
1211,2309379,paiN,Cache,3
1212,2309379,TeamOne,Cobblestone,4
1213,2309200,paiN,Cache,3
1214,2309200,TShow,Inferno,4
1215,2309200,paiN,Mirage,7
1216,2309199,TeamOne,Nuke,3
1217,2309199,Keyd Stars,Mirage,4
1218,2309179,Black Dragons,Mirage,3
1219,2309179,TeamOne,Cobblestone,4
1220,2309180,Keyd Stars,Cache,3
1221,2309180,IDM,Cobblestone,4
1222,2309181,Isurus,Train,3
1223,2309181,paiN,Cache,4
1224,2309177,ProGaming,Mirage,3
1225,2309177,TShow,Cache,4
1226,2309388,PENTA,Train,3
1227,2309388,Space Soldiers,Inferno,4
1228,2309387,PRIDE,Mirage,3
1229,2309387,PENTA,Train,4
1230,2309386,FlipSid3,Train,3
1231,2309386,Space Soldiers,Inferno,4
1232,2309385,Kinguin,Mirage,3
1233,2309385,PRIDE,Cache,4
1234,2309244,FlipSid3,Train,3
1235,2309244,Tricked,Overpass,4
1236,2309243,Space Soldiers,Train,3
1237,2309243,Epsilon,Cobblestone,4
1238,2309242,PENTA,Mirage,3
1239,2309242,iGame.com,Overpass,4
1240,2309365,Kinguin,Overpass,3
1241,2309365,Spirit,Cobblestone,4
1242,2309364,Manatee,Cache,3
1243,2309364,RANKS,Nuke,4
1244,2309305,Kinguin,Overpass,3
1245,2309305,Manatee,Cache,4
1246,2309306,RANKS,Cache,3
1247,2309306,Spirit,Mirage,4
1248,2309316,fnatic Academy,Mirage,3
1249,2309316,Manatee,Train,4
1250,2309188,RANKS,Cache,3
1251,2309188,LDLC,Nuke,4
1252,2309187,Kinguin,Cobblestone,3
1253,2309187,Spirit,Inferno,4
1254,2309186,RANKS,Overpass,3
1255,2309186,fnatic Academy,Cache,4
1256,2309184,iGame.com,Train,3
1257,2309184,Kinguin,Mirage,4
1258,2309183,Outlaws,Overpass,3
1259,2309183,iGame.com,Nuke,4
1260,2309182,RANKS,Nuke,3
1261,2309182,Manatee,Train,4
1262,2309131,Manatee,Train,3
1263,2309131,LDLC,Inferno,4
1264,2309106,iGame.com,Nuke,3
1265,2309106,Spirit,Overpass,4
1266,2309105,Outlaws,Overpass,3
1267,2309105,Kinguin,Cobblestone,4
1268,2309083,LDLC,Inferno,3
1269,2309083,fnatic Academy,Cache,4
1270,2309361,Misfits,Mirage,3
1271,2309361,NRG,Cache,4
1272,2309351,Luminosity,Overpass,3
1273,2309351,Misfits,Cache,4
1274,2309352,eUnited,Overpass,3
1275,2309352,NRG,Inferno,4
1276,2309332,compLexity,Cache,3
1277,2309332,eUnited,Overpass,4
1278,2309334,Bee's Money Crew,Nuke,3
1279,2309334,Misfits,Mirage,4
1280,2309333,Rush,Overpass,3
1281,2309333,Luminosity,Nuke,4
1282,2309331,TheGosuCrew,Inferno,3
1283,2309331,NRG,Cache,4
1284,2309348,Tricked,Nuke,3
1285,2309348,HellRaisers,Mirage,4
1286,2309345,FlipSid3,Train,3
1287,2309345,HellRaisers,Mirage,4
1288,2309346,Tricked,Train,3
1289,2309346,ENCORE,Mirage,4
1290,2309307,Rogue Academy,Overpass,3
1291,2309307,HellRaisers,Cobblestone,4
1292,2309310,ENCORE,Cache,3
1293,2309310,Kinguin,Cobblestone,4
1294,2309309,Tricked,Train,3
1295,2309309,LDLC,Inferno,4
1296,2309308,Vega Squadron,Cache,3
1297,2309308,FlipSid3,Nuke,4
1298,2309254,OpTic,Cobblestone,3
1299,2309254,Cloud9,Mirage,4
1300,2309253,Liquid,Nuke,3
1301,2309253,OpTic,Cobblestone,4
1302,2309252,Luminosity,Cobblestone,3
1303,2309252,Cloud9,Nuke,4
1304,2309251,Misfits,Inferno,3
1305,2309251,OpTic,Overpass,4
1306,2309250,Selfless,Cache,3
1307,2309250,Cloud9,Train,4
1308,2309249,Luminosity,Overpass,3
1309,2309249,NRG,Cobblestone,4
1310,2309248,Liquid,Mirage,3
1311,2309248,compLexity,Cache,4
1312,2309245,Red Reserve,Cobblestone,3
1313,2309245,Legends,Cache,4
1314,2309245,Red Reserve,Overpass,5
1315,2309245,Legends,Mirage,6
1316,2309232,TYLOO,Cobblestone,3
1317,2309232,ViCi,Train,4
1318,2309223,VG.Renascence,Cobblestone,3
1319,2309223,ViCi,Cache,4
1320,2309222,TYLOO,Mirage,3
1321,2309222,Born Of Fire,Train,4
1322,2309176,ViCi,Train,3
1323,2309176,5POWER,Cobblestone,4
1324,2309175,New4,Inferno,3
1325,2309175,Born Of Fire,Overpass,4
1326,2309174,TheMongolz,Train,3
1327,2309174,VG.Renascence,Inferno,4
1328,2309173,TYLOO,Mirage,3
1329,2309173,EMP,Cobblestone,4
1330,2309049,LGD,Train,3
1331,2309049,Born Of Fire,Overpass,4
1332,2309044,5POWER,Nuke,3
1333,2309044,AllGamers,Mirage,4
1334,2309039,Wings,Cache,3
1335,2309039,EMP,Inferno,4
1336,2309034,EHOME,Mirage,3
1337,2309034,VG.Renascence,Cobblestone,4
1338,2308882,Virtus.pro,Train,3
1339,2308882,Space Soldiers,Inferno,4
1340,2308882,Virtus.pro,Overpass,5
1341,2308882,Space Soldiers,Mirage,6
1342,2308883,North,Overpass,3
1343,2308883,fnatic,Cache,4
1344,2308883,North,Cobblestone,5
1345,2308883,fnatic,Inferno,6
1346,2309099,CLG,Overpass,3
1347,2309099,Luminosity,Cobblestone,4
1348,2309097,Luminosity,Train,3
1349,2309097,Misfits,Mirage,4
1350,2309098,CLG,Cache,3
1351,2309098,NRG,Cobblestone,4
1352,2309088,eUnited,Nuke,3
1353,2309088,Misfits,Inferno,4
1354,2309089,Luminosity,Cobblestone,3
1355,2309089,compLexity,Cache,4
1356,2309091,Selfless,Inferno,3
1357,2309091,NRG,Overpass,4
1358,2309090,Rush,Cobblestone,3
1359,2309090,CLG,Train,4
1360,2309096,Vega Squadron,Mirage,3
1361,2309096,HellRaisers,Inferno,4
1362,2309095,Kinguin,Inferno,3
1363,2309095,Vega Squadron,Overpass,4
1364,2309094,HellRaisers,Cobblestone,3
1365,2309094,mousesports,Cache,4
1366,2309078,BIG,Train,3
1367,2309078,HellRaisers,Overpass,4
1368,2309077,TzatzikiKlubben,Cobblestone,3
1369,2309077,mousesports,Nuke,4
1370,2309079,iGame.com,Train,3
1371,2309079,Kinguin,Cobblestone,4
1372,2308881,Bee's Money Crew,Cobblestone,3
1373,2308881,compLexity,Train,4
1374,2308881,Bee's Money Crew,Inferno,5
1375,2308881,compLexity,Overpass,6
1376,2309107,RANKS,Overpass,3
1377,2309107,EPG,Mirage,4
1378,2309027,Manatee,Mirage,3
1379,2309027,EPG,Cache,4
1380,2309026,Outlaws,Overpass,3
1381,2309026,RANKS,Cache,4
1382,2308885,Outlaws,Overpass,3
1383,2308885,ex-DarkPassage,Cache,4
1384,2308886,Manatee,Mirage,3
1385,2308886,Norse,Overpass,4
1386,2308887,EPG,Cache,3
1387,2308887,PRIDE,Mirage,4
1388,2308884,RANKS,Cobblestone,3
1389,2308884,Tricked,Train,4
1390,2308966,Legends,Cobblestone,3
1391,2308966,Netland,Mirage,4
1392,2308967,Tricked,Cobblestone,7
1393,2308069,Cypher,Cache,2
1394,2308069,AVANT,Train,4
1395,2308068,Alpha Sydney,Cobblestone,2
1396,2308068,Legacy,Mirage,4
1397,2308067,SYF,Cobblestone,2
1398,2308067,Corvidae,Mirage,4
1399,2308066,Immunity,Nuke,2
1400,2308066,Chiefs,Inferno,4
1401,2308065,AVANT,Overpass,2
1402,2308065,AVANT,Mirage,4
1403,2308064,Cypher,Cache,2
1404,2308064,SYF,Cobblestone,4
1405,2308063,Alpha Sydney,Cache,2
1406,2308063,Chiefs,Inferno,4
1407,2308062,Corvidae,Overpass,2
1408,2308062,Immunity,Mirage,4
1409,2308061,Alpha Sydney,Cobblestone,2
1410,2308061,Immunity,Nuke,4
1411,2308060,Chiefs,Cobblestone,2
1412,2308060,AVANT,Overpass,4
1413,2308059,Cypher,Cobblestone,2
1414,2308059,Corvidae,Mirage,4
1415,2308058,SYF,Cache,2
1416,2308058,Legacy,Mirage,4
1417,2307611,Legacy,Mirage,2
1418,2307611,Corvidae,Train,4
1419,2307609,Immunity,Train,2
1420,2307609,Cypher,Nuke,4
1421,2307610,Chiefs,Inferno,2
1422,2307610,SYF,Cobblestone,4
1423,2307612,AVANT,Cobblestone,2
1424,2307612,Alpha Sydney,Cache,4
1425,2307608,Cypher,Cache,2
1426,2307608,Legacy,Mirage,4
1427,2307607,Alpha Sydney,Inferno,2
1428,2307607,SYF,Cobblestone,4
1429,2307606,Corvidae,Overpass,2
1430,2307606,Chiefs,Train,4
1431,2307605,Immunity,Nuke,2
1432,2307605,AVANT,Train,4
1433,2307604,AVANT,Overpass,2
1434,2307604,SYF,Cache,4
1435,2307603,Corvidae,Overpass,2
1436,2307603,Alpha Sydney,Mirage,4
1437,2307602,Chiefs,Nuke,2
1438,2307602,Cypher,Train,4
1439,2307600,Cypher,Cobblestone,2
1440,2307600,Alpha Sydney,Cache,4
1441,2307599,Corvidae,Cache,2
1442,2307599,AVANT,Overpass,4
1443,2307598,Legacy,Cobblestone,2
1444,2307598,Chiefs,Nuke,4
1445,2307597,Immunity,Inferno,2
1446,2307597,SYF,Cobblestone,4
1447,2309010,Tricked,Nuke,3
1448,2309010,Preparation,Overpass,4
1449,2309009,EPG,Inferno,3
1450,2309009,Preparation,Overpass,4
1451,2309008,iNation,Mirage,3
1452,2309008,Tricked,Train,4
1453,2309004,ex-DarkPassage,Cobblestone,3
1454,2309004,iNation,Mirage,4
1455,2309002,EPG,Cache,3
1456,2309002,Manatee,Mirage,4
1457,2309003,Preparation,Cache,3
1458,2309003,Outlaws,Train,4
1459,2309001,Bpro,Cobblestone,3
1460,2309001,Tricked,Train,4
1461,2308894,Manatee,Mirage,3
1462,2308894,K29,Train,4
1463,2308890,eXtatus,Mirage,3
1464,2308890,EPG,Cache,4
1465,2308892,ACG,Mirage,3
1466,2308892,Outlaws,Train,4
1467,2308872,duttdutt,Mirage,3
1468,2308872,ex-DarkPassage,Cache,4
1469,2308891,Tricked,Inferno,3
1470,2308891,Quantum Bellator Fire,Train,4
1471,2308893,Preparation,Overpass,3
1472,2308893,Gambit Academy,Cache,4
1473,2308889,1337,Train,3
1474,2308889,iNation,Nuke,4
1475,2308873,Bpro,Cache,3
1476,2308873,Tengri,Overpass,4
1477,2308956,Envy,Train,3
1478,2308956,HellRaisers,Mirage,4
1479,2308898,HellRaisers,Cobblestone,3
1480,2308898,fnatic,Train,4
1481,2308869,Envy,Train,3
1482,2308869,G2,Nuke,4
