,matchcode,team,map,priority
2767,2310320,paiN,Cobblestone,2
2768,2310320,INTZ,Inferno,5
2769,2310320,paiN,Nuke,6
2770,2310260,EPG,Train,1
2771,2310260,eL'quvet,Inferno,2
2772,2310260,EPG,Cache,5
2773,2310260,eL'quvet,Overpass,6
2774,2310261,Quantum Bellator Fire,Cache,1
2775,2310261,ACG,Train,2
2776,2310261,Quantum Bellator Fire,Nuke,5
2777,2310261,ACG,Cobblestone,6
2778,2309911,EPG,Train,1
2779,2309911,ACG,Overpass,2
2780,2309911,EPG,Mirage,5
2781,2309911,ACG,Nuke,6
2782,2309882,Quantum Bellator Fire,Overpass,1
2783,2309882,eL'quvet,Inferno,2
2784,2309882,Quantum Bellator Fire,Cache,5
2785,2309882,eL'quvet,Nuke,6
2786,2310233,Sippintea,Mirage,1
2787,2310233,compLexity,Nuke,2
2788,2310233,Sippintea,Overpass,5
2789,2310233,compLexity,Inferno,6
2790,2310232,EZG,Mirage,1
2791,2310232,Sippintea,Overpass,2
2792,2310232,EZG,Inferno,3
2793,2310232,Sippintea,Cobblestone,4
2794,2310232,EZG,Train,5
2795,2310232,Sippintea,Cache,6
2796,2310231,Morior Invictus,Nuke,1
2797,2310231,compLexity,Mirage,2
2798,2310231,Morior Invictus,Inferno,3
2799,2310231,compLexity,Train,4
2800,2310231,Morior Invictus,Cache,5
2801,2310231,compLexity,Overpass,6
2802,2310230,Sippintea,Overpass,1
2803,2310230,Rush,Cache,2
2804,2310230,Sippintea,Cobblestone,3
2805,2310230,Rush,Nuke,4
2806,2310230,Sippintea,Mirage,5
2807,2310230,Rush,Train,6
2808,2310229,Will2win,Nuke,1
2809,2310229,Morior Invictus,Inferno,2
2810,2310229,Will2win,Cache,3
2811,2310229,Morior Invictus,Cobblestone,4
2812,2310229,Will2win,Overpass,5
2813,2310229,Morior Invictus,Mirage,6
2814,2310228,h00liGaNz,Mirage,1
2815,2310228,compLexity,Overpass,2
2816,2310228,h00liGaNz,Cobblestone,3
2817,2310228,compLexity,Inferno,4
2818,2310228,h00liGaNz,Train,5
2819,2310228,compLexity,Nuke,6
2820,2310227,Vault,Overpass,1
2821,2310227,EZG,Train,2
2822,2310227,Vault,Nuke,3
2823,2310227,EZG,Inferno,4
2824,2310227,Vault,Cobblestone,5
2825,2310227,EZG,Mirage,6
2826,2310205,Immunity,Train,1
2827,2310205,Chiefs,Nuke,2
2828,2310205,Immunity,Cobblestone,5
2829,2310205,Chiefs,Cache,6
2830,2310204,Tainted Minds,Nuke,1
2831,2310204,Chiefs,Cache,2
2832,2310204,Tainted Minds,Mirage,5
2833,2310204,Chiefs,Overpass,6
2834,2310203,Immunity,Cache,1
2835,2310203,Legacy,Train,2
2836,2310203,Immunity,Cobblestone,5
2837,2310203,Legacy,Overpass,6
2838,2310199,AVANT,Cobblestone,1
2839,2310199,Immunity,Mirage,2
2840,2310199,AVANT,Inferno,3
2841,2310199,Immunity,Cache,4
2842,2310199,AVANT,Nuke,5
2843,2310199,Immunity,Overpass,6
2844,2310200,Dark Sided,Cobblestone,1
2845,2310200,Legacy,Mirage,2
2846,2310200,Dark Sided,Nuke,3
2847,2310200,Legacy,Cache,4
2848,2310200,Dark Sided,Train,5
2849,2310200,Legacy,Overpass,6
2850,2310202,Chiefs,Cache,1
2851,2310202,Funky Monkeys,Inferno,2
2852,2310202,Chiefs,Cobblestone,3
2853,2310202,Funky Monkeys,Overpass,4
2854,2310202,Chiefs,Mirage,5
2855,2310202,Funky Monkeys,Train,6
2856,2310201,Athletico,Cache,1
2857,2310201,Tainted Minds,Nuke,2
2858,2310201,Athletico,Cobblestone,3
2859,2310201,Tainted Minds,Mirage,4
2860,2310201,Athletico,Overpass,5
2861,2310201,Tainted Minds,Inferno,6
2862,2310116,Gambit,Cache,1
2863,2310116,Immortals,Nuke,2
2864,2310116,Gambit,Mirage,5
2865,2310116,Immortals,Overpass,6
2866,2310115,G2,Mirage,1
2867,2310115,Gambit,Cache,2
2868,2310115,G2,Inferno,5
2869,2310115,Gambit,Overpass,6
2870,2310114,Heroic,Cache,1
2871,2310114,Immortals,Nuke,2
2872,2310114,Heroic,Mirage,5
2873,2310114,Immortals,Train,6
2874,2310113,G2,Mirage,1
2875,2310113,Cloud9,Nuke,2
2876,2310113,G2,Train,5
2877,2310113,Cloud9,Overpass,6
2878,2310112,Heroic,Cache,1
2879,2310112,HellRaisers,Cobblestone,2
2880,2310112,Heroic,Mirage,5
2881,2310112,HellRaisers,Train,6
2882,2310111,Liquid,Overpass,1
2883,2310111,G2,Mirage,2
2884,2310111,Liquid,Inferno,5
2885,2310111,G2,Cache,6
2886,2310110,Luminosity,Overpass,1
2887,2310110,Heroic,Cache,2
2888,2310110,Luminosity,Cobblestone,5
2889,2310110,Heroic,Inferno,6
2890,2310109,Cloud9,Overpass,1
2891,2310109,Immortals,Nuke,2
2892,2310109,Cloud9,Cache,3
2893,2310109,Immortals,Train,4
2894,2310109,Cloud9,Cobblestone,5
2895,2310109,Immortals,Mirage,6
2896,2310108,Gambit,Mirage,1
2897,2310108,HellRaisers,Inferno,2
2898,2310108,Gambit,Cache,3
2899,2310108,HellRaisers,Cobblestone,4
2900,2310108,Gambit,Overpass,5
2901,2310108,HellRaisers,Train,6
2902,2310107,Cloud9,Nuke,1
2903,2310107,G2,Inferno,2
2904,2310107,Cloud9,Cobblestone,3
2905,2310107,G2,Train,4
2906,2310107,Cloud9,Overpass,5
2907,2310107,G2,Mirage,6
2908,2310106,Heroic,Inferno,1
2909,2310106,Gambit,Mirage,2
2910,2310106,Heroic,Cobblestone,3
2911,2310106,Gambit,Nuke,4
2912,2310106,Heroic,Cache,5
2913,2310106,Gambit,Overpass,6
2914,2310105,Immortals,Nuke,1
2915,2310105,Liquid,Overpass,2
2916,2310105,Immortals,Cobblestone,3
2917,2310105,Liquid,Cache,4
2918,2310105,Immortals,Mirage,5
2919,2310105,Liquid,Train,6
2920,2310104,HellRaisers,Train,1
2921,2310104,Luminosity,Cache,2
2922,2310104,HellRaisers,Nuke,3
2923,2310104,Luminosity,Mirage,4
2924,2310104,HellRaisers,Cobblestone,5
2925,2310104,Luminosity,Inferno,6
2926,2310209,Tricked,Cache,1
2927,2310209,PENTA,Nuke,2
2928,2310209,Tricked,Train,5
2929,2310209,PENTA,Overpass,6
2930,2310208,North Academy,Cache,1
2931,2310208,GameplayDNA,Inferno,2
2932,2310208,North Academy,Mirage,5
2933,2310208,GameplayDNA,Overpass,6
2934,2310183,Tricked,Cache,1
2935,2310183,MAXISAUCISSE,Train,2
2936,2310183,Tricked,Overpass,5
2937,2310183,MAXISAUCISSE,Mirage,6
2938,2310185,North Academy,Cache,1
2939,2310185,Dignitas,Cobblestone,2
2940,2310185,North Academy,Overpass,5
2941,2310185,Dignitas,Train,6
2942,2310186,GameplayDNA,Inferno,1
2943,2310186,yzn,Cobblestone,2
2944,2310186,GameplayDNA,Nuke,5
2945,2310186,yzn,Overpass,6
2946,2310182,Oserv,Mirage,1
2947,2310182,yzn,Cache,2
2948,2310182,Oserv,Train,3
2949,2310182,yzn,Overpass,4
2950,2310182,Oserv,Nuke,5
2951,2310182,yzn,Cobblestone,6
2952,2310179,WASD,Cache,1
2953,2310179,GameplayDNA,Train,2
2954,2310179,WASD,Mirage,3
2955,2310179,GameplayDNA,Inferno,4
2956,2310179,WASD,Nuke,5
2957,2310179,GameplayDNA,Overpass,6
2958,2310177,Dignitas,Overpass,1
2959,2310177,Sample,Nuke,2
2960,2310177,Dignitas,Cobblestone,3
2961,2310177,Sample,Cache,4
2962,2310177,Dignitas,Mirage,5
2963,2310177,Sample,Train,6
2964,2310180,GIANT5,Train,1
2965,2310180,Forcebuy,Nuke,2
2966,2310180,GIANT5,Cache,3
2967,2310180,Forcebuy,Mirage,4
2968,2310180,GIANT5,Overpass,5
2969,2310180,Forcebuy,Inferno,6
2970,2310178,Singularity,Cache,1
2971,2310178,PENTA,Cobblestone,2
2972,2310178,Singularity,Inferno,3
2973,2310178,PENTA,Nuke,4
2974,2310178,Singularity,Mirage,5
2975,2310178,PENTA,Overpass,6
2976,2310176,Tricked,Cache,1
2977,2310176,Arte et Marte,Nuke,2
2978,2310176,Tricked,Mirage,3
2979,2310176,Arte et Marte,Train,4
2980,2310176,Tricked,Inferno,5
2981,2310176,Arte et Marte,Cobblestone,6
2982,2310181,MAXISAUCISSE,Mirage,1
2983,2310181,ex-DarkPassage,Overpass,2
2984,2310181,MAXISAUCISSE,Cache,3
2985,2310181,ex-DarkPassage,Inferno,4
2986,2310181,MAXISAUCISSE,Cobblestone,5
2987,2310181,ex-DarkPassage,Nuke,6
2988,2310175,k1ck,Cache,1
2989,2310175,North Academy,Train,2
2990,2310175,k1ck,Mirage,3
2991,2310175,North Academy,Inferno,4
2992,2310175,k1ck,Overpass,5
2993,2310175,North Academy,Nuke,6
2994,2310234,Merciless,Nuke,1
2995,2310234,paiN,Cobblestone,2
2996,2310234,Merciless,Mirage,5
2997,2310234,paiN,Inferno,6
2998,2310207,EN9MY,Nuke,1
2999,2310207,paiN,Cobblestone,2
3000,2310207,EN9MY,Train,5
3001,2310207,paiN,Mirage,6
3002,2310206,INTZ,Inferno,1
3003,2310206,Merciless,Nuke,2
3004,2310206,INTZ,Cache,5
3005,2310206,Merciless,Mirage,6
3006,2310162,Born Of Fire,Nuke,1
3007,2310162,MVP PK,Inferno,2
3008,2310162,Born Of Fire,Overpass,5
3009,2310162,MVP PK,Cobblestone,6
3010,2310161,MVP Project,Train,1
3011,2310161,TYLOO,Nuke,2
3012,2310161,MVP Project,Cobblestone,5
3013,2310161,TYLOO,Overpass,6
3014,2310145,MVP Project,Overpass,1
3015,2310145,MVP PK,Train,2
3016,2310145,MVP Project,Mirage,5
3017,2310145,MVP PK,Cobblestone,6
3018,2310144,TYLOO,Nuke,1
3019,2310144,Born Of Fire,Cache,2
3020,2310144,TYLOO,Inferno,5
3021,2310144,Born Of Fire,Overpass,6
3022,2310126,Signature,Cache,1
3023,2310126,MVP Project,Mirage,2
3024,2310126,Signature,Train,3
3025,2310126,MVP Project,Overpass,4
3026,2310126,Signature,Cobblestone,5
3027,2310126,MVP Project,Nuke,6
3028,2310124,TYLOO,Nuke,1
3029,2310124,Born Of Fire,Cache,2
3030,2310124,TYLOO,Train,3
3031,2310124,Born Of Fire,Inferno,4
3032,2310124,TYLOO,Overpass,5
3033,2310124,Born Of Fire,Cobblestone,6
3034,2310125,Douyu,Overpass,1
3035,2310125,TheMongolz,Cobblestone,2
3036,2310125,Douyu,Nuke,3
3037,2310125,TheMongolz,Cache,4
3038,2310125,Douyu,Train,5
3039,2310125,TheMongolz,Mirage,6
3040,2310073,MVP Project,Train,1
3041,2310073,TheMongolz,Nuke,2
3042,2310073,MVP Project,Cache,3
3043,2310073,TheMongolz,Overpass,4
3044,2310073,MVP Project,Mirage,5
3045,2310073,TheMongolz,Inferno,6
3046,2310072,Born Of Fire,Cache,1
3047,2310072,Signature,Nuke,2
3048,2310072,Born Of Fire,Inferno,3
3049,2310072,Signature,Cobblestone,4
3050,2310072,Born Of Fire,Overpass,5
3051,2310072,Signature,Mirage,6
3052,2310074,MVP PK,Mirage,1
3053,2310074,Douyu,Overpass,2
3054,2310074,MVP PK,Inferno,3
3055,2310074,Douyu,Nuke,4
3056,2310074,MVP PK,Cobblestone,5
3057,2310074,Douyu,Train,6
3058,2310071,TYLOO,Nuke,1
3059,2310071,VG.Renascence,Cache,2
3060,2310071,TYLOO,Train,3
3061,2310071,VG.Renascence,Cobblestone,4
3062,2310071,TYLOO,Inferno,5
3063,2310071,VG.Renascence,Overpass,6
3064,2310015,Douyu,Overpass,1
3065,2310015,Signature,Cache,2
3066,2310015,Douyu,Nuke,3
3067,2310015,Signature,Train,4
3068,2310015,Douyu,Inferno,5
3069,2310015,Signature,Cobblestone,6
3070,2310002,VG.Renascence,Cache,1
3071,2310002,TheMongolz,Nuke,2
3072,2310002,VG.Renascence,Train,3
3073,2310002,TheMongolz,Overpass,4
3074,2310002,VG.Renascence,Cobblestone,5
3075,2310002,TheMongolz,Inferno,6
3076,2310001,TYLOO,Nuke,1
3077,2310001,MVP Project,Train,2
3078,2310001,TYLOO,Inferno,3
3079,2310001,MVP Project,Cache,4
3080,2310001,TYLOO,Overpass,5
3081,2310001,MVP Project,Cobblestone,6
3082,2310141,GameplayDNA,Overpass,1
3083,2310141,Outlaws,Cache,2
3084,2310141,GameplayDNA,Mirage,5
3085,2310141,Outlaws,Nuke,6
3086,2310140,passions,Inferno,1
3087,2310140,EPG,Train,2
3088,2310140,passions,Cache,5
3089,2310140,EPG,Overpass,6
3090,2310058,EPG,Train,1
3091,2310058,Alpha,Mirage,2
3092,2310058,EPG,Nuke,5
3093,2310058,Alpha,Cache,6
3094,2310057,Bpro,Overpass,1
3095,2310057,Outlaws,Cache,2
3096,2310057,Bpro,Cobblestone,5
3097,2310057,Outlaws,Inferno,6
3098,2310051,passions,Nuke,1
3099,2310051,North Academy,Overpass,2
3100,2310051,passions,Inferno,5
3101,2310051,North Academy,Cache,6
3102,2310050,GameplayDNA,Mirage,1
3103,2310050,Manatee,Nuke,2
3104,2310050,GameplayDNA,Inferno,5
3105,2310050,Manatee,Overpass,6
3106,2309989,ownage,Cobblestone,1
3107,2309989,Splyce,Cache,2
3108,2309989,ownage,Overpass,5
3109,2309989,Splyce,Inferno,6
3110,2309986,Miami Flamingos,Train,1
3111,2309986,Splyce,Cache,2
3112,2309986,Miami Flamingos,Cobblestone,3
3113,2309986,Splyce,Nuke,4
3114,2309986,Miami Flamingos,Mirage,5
3115,2309986,Splyce,Overpass,6
3116,2309985,ownage,Cobblestone,1
3117,2309985,Ghost,Cache,2
3118,2309985,ownage,Nuke,3
3119,2309985,Ghost,Mirage,4
3120,2309985,ownage,Train,5
3121,2309985,Ghost,Overpass,6
3122,2309984,Miami Flamingos,Cobblestone,1
3123,2309984,HEAT,Train,2
3124,2309984,Miami Flamingos,Cache,3
3125,2309984,HEAT,Overpass,4
3126,2309984,Miami Flamingos,Mirage,5
3127,2309984,HEAT,Nuke,6
3128,2309982,ownage,Inferno,1
3129,2309982,NRG,Nuke,2
3130,2309982,ownage,Cobblestone,3
3131,2309982,NRG,Cache,4
3132,2309982,ownage,Overpass,5
3133,2309982,NRG,Mirage,6
3134,2309983,Ghost,Cache,1
3135,2309983,Just A Glimpse,Train,2
3136,2309983,Ghost,Overpass,3
3137,2309983,Just A Glimpse,Inferno,4
3138,2309983,Ghost,Nuke,5
3139,2309983,Just A Glimpse,Cobblestone,6
3140,2309980,Alpha Nerds,Train,1
3141,2309980,Splyce,Cache,2
3142,2309980,Alpha Nerds,Inferno,3
3143,2309980,Splyce,Nuke,4
3144,2309980,Alpha Nerds,Cobblestone,5
3145,2309980,Splyce,Overpass,6
3146,2310011,zzz,Mirage,1
3147,2310011,Outlaws,Nuke,2
3148,2310011,zzz,Train,3
3149,2310011,Outlaws,Inferno,4
3150,2310010,KPI,Cache,1
3151,2310010,zzz,Inferno,2
3152,2310010,KPI,Cobblestone,3
3153,2310010,zzz,Nuke,4
3154,2310010,KPI,Mirage,5
3155,2310010,zzz,Train,6
3156,2310009,EPG,Overpass,1
3157,2310009,Outlaws,Inferno,2
3158,2310009,EPG,Train,3
3159,2310009,Outlaws,Cache,4
3160,2310009,EPG,Nuke,5
3161,2310009,Outlaws,Mirage,6
3162,2310004,KPI,Mirage,1
3163,2310004,K29,Nuke,2
3164,2310004,KPI,Cache,3
3165,2310004,K29,Inferno,4
3166,2310004,KPI,Cobblestone,5
3167,2310004,K29,Train,6
3168,2310005,dreamchasers,Cache,1
3169,2310005,zzz,Mirage,2
3170,2310005,dreamchasers,Cobblestone,3
3171,2310005,zzz,Train,4
3172,2310005,dreamchasers,Overpass,5
3173,2310005,zzz,Inferno,6
3174,2310006,passions,Inferno,1
3175,2310006,EPG,Overpass,2
3176,2310006,passions,Nuke,3
3177,2310006,EPG,Cache,4
3178,2310006,passions,Train,5
3179,2310006,EPG,Mirage,6
3180,2310007,Vega Squadron,Cobblestone,1
3181,2310007,Outlaws,Inferno,2
3182,2310007,Vega Squadron,Mirage,3
3183,2310007,Outlaws,Cache,4
3184,2310007,Vega Squadron,Overpass,5
3185,2310007,Outlaws,Nuke,6
3186,2309990,Vega Squadron,Cobblestone,1
3187,2309990,chosen,Train,2
3188,2309990,Vega Squadron,Overpass,3
3189,2309990,chosen,Nuke,4
3190,2309990,Vega Squadron,Mirage,5
3191,2309990,chosen,Cache,6
3192,2309991,MK,Nuke,1
3193,2309991,Outlaws,Cache,2
3194,2309991,MK,Cobblestone,3
3195,2309991,Outlaws,Inferno,4
3196,2309991,MK,Mirage,5
3197,2309991,Outlaws,Overpass,6
3198,2309993,KPI,Mirage,1
3199,2309993,PENTA,Nuke,2
3200,2309993,KPI,Inferno,3
3201,2309993,PENTA,Overpass,4
3202,2309993,KPI,Cobblestone,5
3203,2309993,PENTA,Cache,6
3204,2309987,passions,Train,1
3205,2309987,BIG,Mirage,2
3206,2309987,passions,Inferno,3
3207,2309987,BIG,Cobblestone,4
3208,2309987,passions,Cache,5
3209,2309987,BIG,Nuke,6
3210,2309995,zzz,Mirage,1
3211,2309995,Giants,Nuke,2
3212,2309995,zzz,Inferno,3
3213,2309995,Giants,Overpass,4
3214,2309995,zzz,Train,5
3215,2309995,Giants,Cobblestone,6
3216,2309988,teamasd,Overpass,1
3217,2309988,EPG,Cache,2
3218,2309988,teamasd,Inferno,3
3219,2309988,EPG,Train,4
3220,2309988,teamasd,Cobblestone,5
3221,2309988,EPG,Nuke,6
3222,2309994,dreamchasers,Cobblestone,1
3223,2309994,Binary Dragons,Overpass,2
3224,2309994,dreamchasers,Cache,3
3225,2309994,Binary Dragons,Mirage,4
3226,2309994,dreamchasers,Inferno,5
3227,2309994,Binary Dragons,Nuke,6
3228,2309992,K29,Cobblestone,1
3229,2309992,GoodJob,Train,2
3230,2309992,K29,Cache,3
3231,2309992,GoodJob,Inferno,4
3232,2309992,K29,Mirage,5
3233,2309992,GoodJob,Nuke,6
3234,2309996,MVP Project,Cache,1
3235,2309996,TheMongolz,Nuke,2
3236,2309996,MVP Project,Cobblestone,5
3237,2309996,TheMongolz,Overpass,6
3238,2309965,YETTI,Inferno,1
3239,2309965,TheMongolz,Nuke,2
3240,2309965,YETTI,Mirage,5
3241,2309965,TheMongolz,Cache,6
3242,2309964,MVP Project,Train,1
3243,2309964,MVP PK,Overpass,2
3244,2309964,MVP Project,Cache,5
3245,2309964,MVP PK,Inferno,6
3246,2309952,MVP Project,Cache,1
3247,2309952,Taiwan Z,Inferno,2
3248,2309952,MVP Project,Cobblestone,3
3249,2309952,Taiwan Z,Overpass,4
3250,2309952,MVP Project,Mirage,5
3251,2309952,Taiwan Z,Nuke,6
3252,2309951,MVP PK,Cache,1
3253,2309951,DetonatioN,Train,2
3254,2309951,MVP PK,Inferno,3
3255,2309951,DetonatioN,Overpass,4
3256,2309951,MVP PK,Mirage,5
3257,2309951,DetonatioN,Nuke,6
3258,2309950,TheMongolz,Cobblestone,1
3259,2309950,MISO,Train,2
3260,2309950,TheMongolz,Nuke,3
3261,2309950,MISO,Overpass,4
3262,2309950,TheMongolz,Cache,5
3263,2309950,MISO,Inferno,6
3264,2309949,YETTI,Train,1
3265,2309949,ZEN,Nuke,2
3266,2309949,YETTI,Cache,3
3267,2309949,ZEN,Overpass,4
3268,2309949,YETTI,Mirage,5
3269,2309949,ZEN,Inferno,6
3270,2309945,ZEN,Cobblestone,1
3271,2309945,Khunnu,Mirage,2
3272,2309945,ZEN,Overpass,3
3273,2309945,Khunnu,Train,4
3274,2309945,ZEN,Nuke,5
3275,2309945,Khunnu,Inferno,6
3276,2309941,m0nster,Inferno,1
3277,2309941,TheMongolz,Cobblestone,2
3278,2309941,m0nster,Train,3
3279,2309941,TheMongolz,Nuke,4
3280,2309941,m0nster,Mirage,5
3281,2309941,TheMongolz,Cache,6
3282,2309948,MVP PK,Overpass,1
3283,2309948,DeToNator,Train,2
3284,2309948,MVP PK,Mirage,3
3285,2309948,DeToNator,Nuke,4
3286,2309948,MVP PK,Cache,5
3287,2309948,DeToNator,Cobblestone,6
3288,2309946,DANK,Train,1
3289,2309946,MISO,Overpass,2
3290,2309946,DANK,Cobblestone,3
3291,2309946,MISO,Nuke,4
3292,2309946,DANK,Mirage,5
3293,2309946,MISO,Inferno,6
3294,2309942,KhARUM,Inferno,1
3295,2309942,MVP Project,Cache,2
3296,2309942,KhARUM,Mirage,3
3297,2309942,MVP Project,Train,4
3298,2309942,KhARUM,Nuke,5
3299,2309942,MVP Project,Cobblestone,6
3300,2309947,Born in Mongolia,Overpass,1
3301,2309947,YETTI,Train,2
3302,2309947,Born in Mongolia,Cache,3
3303,2309947,YETTI,Nuke,4
3304,2309947,Born in Mongolia,Inferno,5
3305,2309947,YETTI,Mirage,6
3306,2309943,Taiwan Z,Inferno,1
3307,2309943,UnifyHK,Train,2
3308,2309943,Taiwan Z,Nuke,3
3309,2309943,UnifyHK,Mirage,4
3310,2309943,Taiwan Z,Overpass,5
3311,2309943,UnifyHK,Cache,6
3312,2309944,MOMENT,Mirage,1
3313,2309944,DetonatioN,Train,2
3314,2309944,MOMENT,Inferno,3
3315,2309944,DetonatioN,Nuke,4
3316,2309944,MOMENT,Overpass,5
3317,2309944,DetonatioN,Cobblestone,6
3318,2309866,Gambit,Mirage,1
3319,2309866,SK,Nuke,2
3320,2309865,Gambit,Cache,1
3321,2309865,OpTic,Overpass,2
3322,2309865,Gambit,Nuke,5
3323,2309865,OpTic,Train,6
3324,2309861,OpTic,Inferno,1
3325,2309861,Cloud9,Nuke,2
3326,2309861,OpTic,Train,5
3327,2309861,Cloud9,Overpass,6
3328,2309862,Gambit,Mirage,1
3329,2309862,SK,Nuke,2
3330,2309862,Gambit,Overpass,5
3331,2309862,SK,Inferno,6
3332,2309859,Liquid,Overpass,1
3333,2309859,OpTic,Inferno,2
3334,2309859,Liquid,Cache,5
3335,2309859,OpTic,Cobblestone,6
3336,2309860,Cloud9,Nuke,1
3337,2309860,NiP,Mirage,2
3338,2309860,Cloud9,Overpass,5
3339,2309860,NiP,Cobblestone,6
3340,2309864,Gambit,Mirage,1
3341,2309864,Liquid,Overpass,2
3342,2309864,Gambit,Cache,5
3343,2309864,Liquid,Inferno,6
3344,2309863,Cloud9,Overpass,1
3345,2309863,SK,Nuke,2
3346,2309863,Cloud9,Cobblestone,5
3347,2309863,SK,Cache,6
3348,2309858,GODSENT,Nuke,1
3349,2309858,NiP,Mirage,2
3350,2309858,GODSENT,Cobblestone,5
3351,2309858,NiP,Overpass,6
3352,2309857,OpTic,Cache,1
3353,2309857,Envy,Overpass,2
3354,2309857,OpTic,Inferno,5
3355,2309857,Envy,Cobblestone,6
3356,2309856,NiP,Mirage,1
3357,2309856,Liquid,Train,2
3358,2309856,NiP,Overpass,5
3359,2309856,Liquid,Cache,6
3360,2309855,Cloud9,Cache,1
3361,2309855,OpTic,Inferno,2
3362,2309855,Cloud9,Nuke,5
3363,2309855,OpTic,Overpass,6
3364,2309854,GODSENT,Nuke,1
3365,2309854,Gambit,Mirage,2
3366,2309854,GODSENT,Overpass,5
3367,2309854,Gambit,Inferno,6
3368,2308661,Recca,Inferno,1
3369,2308657,TheMongolz,Nuke,1
3370,2308660,JYP,Mirage,1
3371,2308656,MVP PK,Cache,1
3372,2308655,Immunity,Cache,1
3373,2308659,Tainted Minds,Nuke,1
3374,2308654,Dark Sided,Cobblestone,1
3375,2308658,Chiefs,Cache,1
3376,2308653,JYP,Nuke,1
3377,2308652,MVP PK,Inferno,1
3378,2308651,Immunity,Cache,1
3379,2308650,Tainted Minds,Nuke,1
3380,2308649,Recca,Cache,1
3381,2308648,TheMongolz,Nuke,1
3382,2308647,Dark Sided,Cobblestone,1
3383,2308646,Chiefs,Cache,1
3384,2308643,Immunity,Cache,1
3385,2308642,Chiefs,Mirage,1
3386,2308641,Recca,Nuke,1
3387,2308640,MVP PK,Cobblestone,1
3388,2308639,Dark Sided,Overpass,1
3389,2308638,Tainted Minds,Mirage,1
3390,2308637,JYP,Mirage,1
3391,2308636,Recca,Inferno,1
3392,2308551,Dark Sided,Cobblestone,1
3393,2308550,Immunity,Cache,1
3394,2308549,MVP PK,Overpass,1
3395,2308548,TheMongolz,Cobblestone,1
3396,2308547,Chiefs,Mirage,1
3397,2308546,Tainted Minds,Inferno,1
3398,2308545,MVP PK,Inferno,1
3399,2308544,JYP,Nuke,1
3400,2308543,Chiefs,Cache,1
3401,2308542,Dark Sided,Cobblestone,1
3402,2308541,TheMongolz,Cobblestone,1
3403,2308540,Recca,Nuke,1
3404,2308539,Tainted Minds,Inferno,1
3405,2308538,Immunity,Cache,1
3406,2308537,TheMongolz,Cobblestone,1
3407,2308536,JYP,Mirage,1
3408,2308535,Tainted Minds,Inferno,1
3409,2308534,Dark Sided,Cobblestone,1
3410,2308533,MVP PK,Train,1
3411,2308532,Recca,Nuke,1
3412,2308531,Chiefs,Mirage,1
3413,2308530,Immunity,Cache,1
3414,2309606,GODSENT,Nuke,1
3415,2309606,BIG,Cobblestone,2
3416,2309606,GODSENT,Overpass,5
3417,2309606,BIG,Train,6
3418,2309611,Spirit,Train,1
3419,2309611,PENTA,Cobblestone,2
3420,2309611,Spirit,Nuke,5
3421,2309611,PENTA,Overpass,6
3422,2309538,PENTA,Cobblestone,1
3423,2309538,BIG,Nuke,2
3424,2309538,PENTA,Overpass,5
3425,2309538,BIG,Train,6
3426,2309536,Spirit,Train,1
3427,2309536,GODSENT,Nuke,2
3428,2309536,Spirit,Overpass,5
3429,2309536,GODSENT,Inferno,6
3430,2309450,Gambit,Mirage,1
3431,2309450,BIG,Cobblestone,2
3432,2309450,Gambit,Train,5
3433,2309450,BIG,Inferno,6
3434,2309452,GODSENT,Cobblestone,1
3435,2309452,Epsilon,Nuke,2
3436,2309452,GODSENT,Inferno,5
3437,2309452,Epsilon,Cache,6
3438,2309451,Space Soldiers,Nuke,1
3439,2309451,PENTA,Cobblestone,2
3440,2309451,Space Soldiers,Overpass,5
3441,2309451,PENTA,Train,6
3442,2309795,dreamchasers,Cobblestone,1
3443,2309795,Singularity,Cache,2
3444,2309795,dreamchasers,Overpass,5
3445,2309795,Singularity,Inferno,6
3446,2309796,Singularity,Cache,1
3447,2309796,BIG,Nuke,2
3448,2309796,Singularity,Mirage,5
3449,2309796,BIG,Train,6
3450,2309759,LDLC,Mirage,1
3451,2309759,BIG,Cobblestone,2
3452,2309759,LDLC,Train,3
3453,2309759,BIG,Inferno,4
3454,2309759,LDLC,Cache,5
3455,2309759,BIG,Nuke,6
3456,2309762,fnatic Academy,Nuke,1
3457,2309762,eFuture,Cache,2
3458,2309762,fnatic Academy,Inferno,3
3459,2309762,eFuture,Overpass,4
3460,2309762,fnatic Academy,Train,5
3461,2309762,eFuture,Mirage,6
3462,2309757,iGame.com,Inferno,1
3463,2309757,NRG,Nuke,2
3464,2309757,iGame.com,Cache,3
3465,2309757,NRG,Train,4
3466,2309757,iGame.com,Cobblestone,5
3467,2309757,NRG,Mirage,6
3468,2309760,eXtatus,Nuke,1
3469,2309760,North Academy,Cache,2
3470,2309760,eXtatus,Cobblestone,3
3471,2309760,North Academy,Mirage,4
3472,2309760,eXtatus,Overpass,5
3473,2309760,North Academy,Inferno,6
3474,2309758,Ambush,Cobblestone,1
3475,2309758,Plantronics,Mirage,2
3476,2309758,Ambush,Inferno,3
3477,2309758,Plantronics,Nuke,4
3478,2309758,Ambush,Train,5
3479,2309758,Plantronics,Overpass,6
3480,2309738,Singularity,Cache,1
3481,2309738,fnatic Academy,Overpass,2
3482,2309738,Singularity,Mirage,3
3483,2309738,fnatic Academy,Nuke,4
